Timestamp,Relative_Time,TYAGA_raw,Valve_KNOPKA_state
2025-01-16 21:03:40.925,32.26,-90283,1
2025-01-16 21:03:41.035,32.37,-91031,1
2025-01-16 21:03:41.146,32.48,-92014,1
2025-01-16 21:03:41.255,32.59,-92233,1
2025-01-16 21:03:41.364,32.698,-92196,1
2025-01-16 21:03:41.474,32.808,-90843,1
2025-01-16 21:03:41.583,32.917,-90843,1
2025-01-16 21:03:41.583,32.917,-91337,1
2025-01-16 21:03:41.693,33.027,-91337,1
2025-01-16 21:03:41.694,33.028,-92320,1
2025-01-16 21:03:41.800,33.134,-91340,1
2025-01-16 21:03:41.908,33.243,-90496,1
2025-01-16 21:03:42.017,33.352,-90626,1
2025-01-16 21:03:42.126,33.461,-90655,1
2025-01-16 21:03:42.235,33.57,-90517,1
2025-01-16 21:03:42.344,33.678,-91732,1
2025-01-16 21:03:42.453,33.787,-92382,1
2025-01-16 21:03:42.562,33.897,-91673,1
2025-01-16 21:03:42.672,34.006,-92304,1
2025-01-16 21:03:42.672,34.006,-92304,1
2025-01-16 21:03:42.780,34.114,-91757,1
2025-01-16 21:03:42.889,34.224,-92250,1
2025-01-16 21:03:42.997,34.332,-92094,1
2025-01-16 21:03:43.106,34.441,-92242,1
2025-01-16 21:03:43.215,34.55,-92107,1
2025-01-16 21:03:43.320,34.654,-92097,1
2025-01-16 21:03:43.422,34.757,-92190,1
2025-01-16 21:03:43.526,34.86,-90944,1
2025-01-16 21:03:43.627,34.962,-92168,1
2025-01-16 21:03:43.742,35.076,-91037,1
2025-01-16 21:03:43.852,35.186,-91037,1
2025-01-16 21:03:43.852,35.186,-91037,1
2025-01-16 21:03:43.853,35.187,-90537,1
2025-01-16 21:03:43.960,35.295,-90806,1
2025-01-16 21:03:44.069,35.403,-90478,1
2025-01-16 21:03:44.178,35.513,-90511,1
2025-01-16 21:03:44.286,35.621,-91827,1
2025-01-16 21:03:44.396,35.731,-92302,1
2025-01-16 21:03:44.505,35.84,-91647,1
2025-01-16 21:03:44.613,35.948,-90453,1
2025-01-16 21:03:44.722,36.056,-90541,1
2025-01-16 21:03:44.830,36.165,-91657,1
2025-01-16 21:03:44.940,36.274,-90486,1
2025-01-16 21:03:44.940,36.274,-90486,1
2025-01-16 21:03:45.048,36.383,-91697,1
2025-01-16 21:03:45.158,36.493,-90465,1
2025-01-16 21:03:45.266,36.601,-92008,1
2025-01-16 21:03:45.377,36.712,-92395,1
2025-01-16 21:03:45.378,36.713,-91977,1
2025-01-16 21:03:45.486,36.82,-90932,1
2025-01-16 21:03:45.703,37.038,-90315,1
2025-01-16 21:03:45.812,37.146,-90971,1
2025-01-16 21:03:45.812,37.147,-90407,1
2025-01-16 21:03:46.030,37.364,-91213,1
2025-01-16 21:03:46.030,37.364,-91213,1
2025-01-16 21:03:46.139,37.474,-92396,1
2025-01-16 21:03:46.139,37.474,-92396,1
2025-01-16 21:03:46.247,37.582,-92053,1
2025-01-16 21:03:46.248,37.583,-91905,1
2025-01-16 21:03:46.358,37.692,-92300,1
2025-01-16 21:03:46.466,37.801,-90980,1
2025-01-16 21:03:46.576,37.91,-92193,1
2025-01-16 21:03:46.685,38.02,-90784,1
2025-01-16 21:03:46.794,38.129,-90484,1
2025-01-16 21:03:46.904,38.239,-90734,1
2025-01-16 21:03:47.013,38.348,-90501,1
2025-01-16 21:03:47.122,38.457,-90850,1
2025-01-16 21:03:47.230,38.565,-90850,1
2025-01-16 21:03:47.340,38.674,-91749,1
2025-01-16 21:03:47.448,38.783,-92334,1
2025-01-16 21:03:47.558,38.893,-91675,1
2025-01-16 21:03:47.668,39.003,-92307,1
2025-01-16 21:03:47.777,39.111,-91847,1
2025-01-16 21:03:47.778,39.113,-90667,1
2025-01-16 21:03:47.995,39.329,-90530,1
2025-01-16 21:03:48.103,39.438,-91339,1
2025-01-16 21:03:48.212,39.546,-92217,1
2025-01-16 21:03:48.321,39.655,-91273,1
2025-01-16 21:03:48.322,39.656,-91273,1
2025-01-16 21:03:48.323,39.657,-90402,1
2025-01-16 21:03:48.428,39.763,-90402,1
2025-01-16 21:03:48.537,39.872,-91120,1
2025-01-16 21:03:48.646,39.981,-90325,1
2025-01-16 21:03:48.755,40.09,-92238,1
2025-01-16 21:03:48.864,40.199,-92066,1
2025-01-16 21:03:48.974,40.308,-92197,1
2025-01-16 21:03:49.082,40.417,-91295,1
2025-01-16 21:03:49.082,40.417,-90408,1
2025-01-16 21:03:49.191,40.526,-90875,1
2025-01-16 21:03:49.409,40.744,-92048,1
2025-01-16 21:03:49.409,40.744,-92048,1
2025-01-16 21:03:49.517,40.852,-92245,1
2025-01-16 21:03:49.626,40.961,-91939,1
2025-01-16 21:03:49.736,41.07,-92351,1
2025-01-16 21:03:49.844,41.179,-91443,1
2025-01-16 21:03:49.954,41.289,-90338,1
2025-01-16 21:03:50.063,41.398,-90798,1
2025-01-16 21:03:50.172,41.507,-90468,1
2025-01-16 21:03:50.283,41.617,-90536,1
2025-01-16 21:03:50.283,41.617,-90729,1
2025-01-16 21:03:50.391,41.726,-90504,1
2025-01-16 21:03:50.610,41.944,-90504,1
2025-01-16 21:03:50.611,41.945,-91469,1
2025-01-16 21:03:50.611,41.945,-91469,1
2025-01-16 21:03:50.611,41.945,-92326,1
2025-01-16 21:03:50.717,42.052,-91875,1
2025-01-16 21:03:50.825,42.159,-92226,1
2025-01-16 21:03:50.825,42.159,-91976,1
2025-01-16 21:03:50.934,42.269,-90896,1
2025-01-16 21:03:51.043,42.378,-90548,1
2025-01-16 21:03:51.261,42.596,-91269,1
2025-01-16 21:03:51.261,42.596,-92212,1
2025-01-16 21:03:51.369,42.704,-90943,1
2025-01-16 21:03:51.476,42.811,-92220,1
2025-01-16 21:03:51.585,42.919,-92053,1
2025-01-16 21:03:51.695,43.03,-92053,1
2025-01-16 21:03:51.804,43.139,-92118,1
2025-01-16 21:03:51.804,43.139,-90390,1
2025-01-16 21:03:51.912,43.246,-91281,1
2025-01-16 21:03:52.021,43.356,-90554,1
2025-01-16 21:03:52.130,43.465,-91535,1
2025-01-16 21:03:52.240,43.574,-90596,1
2025-01-16 21:03:52.347,43.682,-90776,1
2025-01-16 21:03:52.456,43.79,-91922,1
2025-01-16 21:03:52.566,43.901,-92432,1
2025-01-16 21:03:52.674,44.009,-91761,1
2025-01-16 21:03:52.783,44.118,-91761,1
2025-01-16 21:03:52.784,44.119,-91761,1
2025-01-16 21:03:52.892,44.227,-92317,1
2025-01-16 21:03:52.892,44.227,-91619,1
2025-01-16 21:03:53.000,44.335,-90686,1
2025-01-16 21:03:53.109,44.444,-90609,1
2025-01-16 21:03:53.219,44.553,-90808,1
2025-01-16 21:03:53.327,44.661,-90495,1
2025-01-16 21:03:53.435,44.77,-90827,1
2025-01-16 21:03:53.544,44.879,-92368,1
2025-01-16 21:03:53.654,44.989,-91262,1
2025-01-16 21:03:53.762,45.097,-92249,1
2025-01-16 21:03:53.872,45.207,-92045,1
2025-01-16 21:03:53.872,45.207,-92045,1
2025-01-16 21:03:53.980,45.315,-92089,1
2025-01-16 21:03:54.089,45.424,-92111,1
2025-01-16 21:03:54.199,45.534,-91272,1
2025-01-16 21:03:54.308,45.642,-90389,1
2025-01-16 21:03:54.417,45.752,-90743,1
2025-01-16 21:03:54.526,45.861,-92130,1
2025-01-16 21:03:54.635,45.97,-90857,1
2025-01-16 21:03:54.744,46.078,-91947,1
2025-01-16 21:03:54.854,46.188,-92240,1
2025-01-16 21:03:54.962,46.297,-91652,1
2025-01-16 21:03:54.962,46.297,-91652,1
2025-01-16 21:03:55.071,46.406,-90508,1
2025-01-16 21:03:55.071,46.406,-90508,1
2025-01-16 21:03:55.178,46.513,-91789,1
2025-01-16 21:03:55.288,46.622,-90634,1
2025-01-16 21:03:55.398,46.732,-91764,1
2025-01-16 21:03:55.508,46.842,-90700,1
2025-01-16 21:03:55.616,46.95,-90566,1
2025-01-16 21:03:55.724,47.059,-91594,1
2025-01-16 21:03:55.833,47.167,-92470,1
2025-01-16 21:03:55.940,47.275,-91223,1
2025-01-16 21:03:56.048,47.383,-92185,1
2025-01-16 21:03:56.049,47.384,-91979,1
2025-01-16 21:03:56.156,47.491,-91979,1
2025-01-16 21:03:56.265,47.6,-90890,1
2025-01-16 21:03:56.266,47.601,-90510,1
2025-01-16 21:03:56.374,47.708,-90970,1
2025-01-16 21:03:56.591,47.926,-90438,1
2025-01-16 21:03:56.701,48.036,-91118,1
2025-01-16 21:03:56.808,48.143,-92304,1
2025-01-16 21:03:56.918,48.252,-90817,1
2025-01-16 21:03:56.919,48.253,-92093,1
2025-01-16 21:03:57.025,48.36,-92318,1
2025-01-16 21:03:57.135,48.47,-91356,1
2025-01-16 21:03:57.244,48.579,-91356,1
2025-01-16 21:03:57.354,48.688,-91356,1
2025-01-16 21:03:57.354,48.688,-92430,1
2025-01-16 21:03:57.354,48.688,-91596,1
2025-01-16 21:03:57.464,48.799,-90421,1
2025-01-16 21:03:57.572,48.907,-90679,1
2025-01-16 21:03:57.682,49.017,-91990,1
2025-01-16 21:03:57.789,49.124,-90624,1
2025-01-16 21:03:57.900,49.235,-91730,1
2025-01-16 21:03:58.006,49.341,-92274,1
2025-01-16 21:03:58.115,49.45,-91499,1
2025-01-16 21:03:58.224,49.559,-90662,1
2025-01-16 21:03:58.332,49.667,-91886,1
2025-01-16 21:03:58.443,49.778,-91886,1
2025-01-16 21:03:58.443,49.778,-90719,1
2025-01-16 21:03:58.551,49.885,-91816,1
2025-01-16 21:03:58.658,49.993,-90920,1
2025-01-16 21:03:58.766,50.101,-90281,1
2025-01-16 21:03:58.875,50.21,-91268,1
2025-01-16 21:03:58.984,50.318,-92374,1
2025-01-16 21:03:59.092,50.427,-91094,1
2025-01-16 21:03:59.202,50.536,-92329,1
2025-01-16 21:03:59.310,50.645,-92289,1
2025-01-16 21:03:59.419,50.753,-91013,1
2025-01-16 21:03:59.420,50.754,-91013,1
2025-01-16 21:03:59.526,50.861,-90359,1
2025-01-16 21:03:59.526,50.861,-90359,1
2025-01-16 21:03:59.633,50.968,-91243,1
2025-01-16 21:03:59.742,51.076,-90232,1
2025-01-16 21:03:59.850,51.184,-91327,1
2025-01-16 21:03:59.960,51.295,-92081,1
2025-01-16 21:04:00.066,51.4,-90672,1
2025-01-16 21:04:00.176,51.511,-91973,1
2025-01-16 21:04:00.284,51.618,-92410,1
2025-01-16 21:04:00.389,51.724,-91484,1
2025-01-16 21:04:00.494,51.829,-92252,1
2025-01-16 21:04:00.596,51.931,-91567,1
2025-01-16 21:04:00.596,51.931,-91567,1
2025-01-16 21:04:00.703,52.038,-90574,1
2025-01-16 21:04:00.812,52.146,-90846,1
2025-01-16 21:04:00.916,52.251,-91792,1
2025-01-16 21:04:01.022,52.357,-90562,1
2025-01-16 21:04:01.132,52.467,-91629,1
2025-01-16 21:04:01.234,52.568,-92511,1
2025-01-16 21:04:01.335,52.67,-91152,1
2025-01-16 21:04:01.443,52.777,-90654,1
2025-01-16 21:04:01.546,52.88,-92079,1
2025-01-16 21:04:01.660,52.995,-90909,1
2025-01-16 21:04:01.661,52.996,-90909,1
2025-01-16 21:04:01.764,53.099,-90909,1
2025-01-16 21:04:01.865,53.199,-92183,1
2025-01-16 21:04:01.865,53.199,-90993,1
2025-01-16 21:04:01.970,53.305,-90401,1
2025-01-16 21:04:02.072,53.406,-90869,1
2025-01-16 21:04:02.176,53.51,-92062,1
2025-01-16 21:04:02.278,53.613,-90849,1
2025-01-16 21:04:02.387,53.722,-92074,1
2025-01-16 21:04:02.489,53.824,-92200,1
2025-01-16 21:04:02.592,53.927,-91334,1
2025-01-16 21:04:02.698,54.033,-90421,1
2025-01-16 21:04:02.806,54.14,-91379,1
2025-01-16 21:04:02.987,54.322,-91379,1
2025-01-16 21:04:02.987,54.322,-90546,1
2025-01-16 21:04:03.096,54.431,-91654,1
2025-01-16 21:04:03.209,54.544,-91765,1
2025-01-16 21:04:03.209,54.544,-90702,1
2025-01-16 21:04:03.316,54.651,-91644,1
2025-01-16 21:04:03.418,54.753,-92482,1
2025-01-16 21:04:03.518,54.853,-91719,1
2025-01-16 21:04:03.723,55.057,-92141,1
2025-01-16 21:04:03.827,55.162,-91810,1
2025-01-16 21:04:03.936,55.271,-90765,1
2025-01-16 21:04:03.936,55.271,-90765,1
2025-01-16 21:04:04.037,55.372,-90514,1
2025-01-16 21:04:04.037,55.372,-90514,1
2025-01-16 21:04:04.139,55.474,-91392,1
2025-01-16 21:04:04.248,55.582,-90303,1
2025-01-16 21:04:04.368,55.703,-91250,1
2025-01-16 21:04:04.503,55.838,-90595,1
2025-01-16 21:04:04.503,55.838,-91073,1
2025-01-16 21:04:04.603,55.938,-92087,1
2025-01-16 21:04:04.705,56.04,-90916,1
2025-01-16 21:04:04.825,56.16,-92140,1
2025-01-16 21:04:04.967,56.301,-90673,1
2025-01-16 21:04:05.071,56.406,-91829,1
2025-01-16 21:04:05.178,56.513,-91829,1
2025-01-16 21:04:05.178,56.513,-90829,1
2025-01-16 21:04:05.278,56.613,-91473,1
2025-01-16 21:04:05.383,56.718,-92470,1
2025-01-16 21:04:05.493,56.827,-91509,1
2025-01-16 21:04:05.594,56.928,-90494,1
2025-01-16 21:04:05.702,57.037,-4217237,1
2025-01-16 21:04:05.854,57.188,-90629,1
2025-01-16 21:04:05.964,57.299,-90460,1
2025-01-16 21:04:06.073,57.408,-91464,1
2025-01-16 21:04:06.181,57.515,-92206,1
2025-01-16 21:04:06.181,57.516,-92206,1
2025-01-16 21:04:06.300,57.635,-92206,1
2025-01-16 21:04:06.300,57.635,-92006,1
2025-01-16 21:04:06.452,57.787,-92356,1
2025-01-16 21:04:06.452,57.787,-91918,1
2025-01-16 21:04:06.565,57.899,-90832,1
2025-01-16 21:04:06.674,58.009,-92149,1
2025-01-16 21:04:06.783,58.117,-91285,1
2025-01-16 21:04:06.892,58.227,-90366,1
2025-01-16 21:04:07.044,58.379,-90988,1
2025-01-16 21:04:07.154,58.489,-90353,1
2025-01-16 21:04:07.263,58.598,-90943,1
2025-01-16 21:04:07.371,58.706,-92135,1
2025-01-16 21:04:07.372,58.707,-92135,1
2025-01-16 21:04:07.480,58.815,-92226,1
2025-01-16 21:04:07.628,58.963,-91214,1
2025-01-16 21:04:07.742,59.076,-92359,1
2025-01-16 21:04:07.851,59.186,-91430,1
2025-01-16 21:04:07.851,59.186,-90405,1
2025-01-16 21:04:07.975,59.31,-90836,1
2025-01-16 21:04:08.084,59.419,-91999,1
2025-01-16 21:04:08.195,59.529,-90729,1
2025-01-16 21:04:08.329,59.664,-91842,1
2025-01-16 21:04:08.430,59.765,-90570,1
2025-01-16 21:04:08.430,59.765,-90570,1
2025-01-16 21:04:08.530,59.865,-91459,1
2025-01-16 21:04:08.531,59.866,-91459,1
2025-01-16 21:04:08.632,59.966,-92401,1
2025-01-16 21:04:08.739,60.074,-91679,1
2025-01-16 21:04:08.850,60.184,-90535,1
2025-01-16 21:04:08.993,60.327,-90640,1
2025-01-16 21:04:08.993,60.327,-90671,1
2025-01-16 21:04:09.096,60.431,-90584,1
2025-01-16 21:04:09.205,60.54,-91690,1
2025-01-16 21:04:09.307,60.641,-92371,1
2025-01-16 21:04:09.411,60.746,-91350,1
2025-01-16 21:04:09.554,60.889,-92741,1
2025-01-16 21:04:09.669,61.004,-92741,1
2025-01-16 21:04:09.669,61.004,-89737,1
2025-01-16 21:04:09.777,61.111,-90652,1
2025-01-16 21:04:09.886,61.22,-90694,1
2025-01-16 21:04:10.020,61.354,-92197,1
2025-01-16 21:04:10.126,61.461,-92102,1
2025-01-16 21:04:10.227,61.562,-91025,1
2025-01-16 21:04:10.330,61.665,-94752,1
2025-01-16 21:04:10.435,61.77,-91457,1
2025-01-16 21:04:10.569,61.903,-92437,1
2025-01-16 21:04:10.670,62.005,-90736,1
2025-01-16 21:04:10.670,62.005,-90736,1
2025-01-16 21:04:10.781,62.116,-90736,1
2025-01-16 21:04:10.781,62.116,-91528,1
2025-01-16 21:04:10.890,62.225,-86127,1
2025-01-16 21:04:11.051,62.385,-83501,1
2025-01-16 21:04:11.052,62.386,-79880,1
2025-01-16 21:04:11.152,62.486,-81702,1
2025-01-16 21:04:11.260,62.595,-83902,1
2025-01-16 21:04:11.368,62.703,-86542,1
2025-01-16 21:04:11.477,62.811,-83141,1
2025-01-16 21:04:11.584,62.918,-85041,1
2025-01-16 21:04:11.693,63.027,-84546,1
2025-01-16 21:04:11.802,63.136,-87573,1
2025-01-16 21:04:11.934,63.269,-87573,1
2025-01-16 21:04:11.935,63.27,-85932,1
2025-01-16 21:04:12.036,63.37,-84026,1
2025-01-16 21:04:12.137,63.472,-84373,1
2025-01-16 21:04:12.238,63.573,-85504,1
2025-01-16 21:04:12.343,63.678,-85929,1
2025-01-16 21:04:12.451,63.786,-86851,1
2025-01-16 21:04:12.584,63.919,-86117,1
2025-01-16 21:04:12.686,64.021,-86561,1
2025-01-16 21:04:12.793,64.128,-68266,1
2025-01-16 21:04:12.896,64.231,-63547,1
2025-01-16 21:04:12.896,64.231,-63547,1
2025-01-16 21:04:13.004,64.338,-63547,1
2025-01-16 21:04:13.004,64.338,-68994,1
2025-01-16 21:04:13.142,64.476,-55064,1
2025-01-16 21:04:13.142,64.476,-43768,1
2025-01-16 21:04:13.248,64.582,-33591,1
2025-01-16 21:04:13.347,64.682,-26329,1
2025-01-16 21:04:13.456,64.791,-17836,1
2025-01-16 21:04:13.696,65.03,-15292,1
2025-01-16 21:04:13.696,65.03,-11623,1
2025-01-16 21:04:13.796,65.131,-9982,1
2025-01-16 21:04:13.905,65.239,-10641,1
2025-01-16 21:04:14.011,65.346,-10044,1
2025-01-16 21:04:14.120,65.454,-10044,1
2025-01-16 21:04:14.253,65.587,-10449,1
2025-01-16 21:04:14.253,65.587,-10009,1
2025-01-16 21:04:14.354,65.689,-10467,1
2025-01-16 21:04:14.459,65.794,-11731,1
2025-01-16 21:04:14.568,65.902,-12172,1
2025-01-16 21:04:14.573,65.907,-12172,0
2025-01-16 21:04:14.676,66.011,-11895,0
2025-01-16 21:04:14.811,66.145,-12240,0
2025-01-16 21:04:14.921,66.256,-11093,0
2025-01-16 21:04:15.030,66.364,-11910,0
2025-01-16 21:04:15.134,66.469,-10512,0
2025-01-16 21:04:15.134,66.469,-10512,0
2025-01-16 21:04:15.240,66.574,-10183,0
2025-01-16 21:04:15.240,66.574,-10183,0
2025-01-16 21:04:15.340,66.675,-10682,0
2025-01-16 21:04:15.441,66.775,-10308,0
2025-01-16 21:04:15.540,66.875,-10284,0
2025-01-16 21:04:15.648,66.983,-10226,0
2025-01-16 21:04:15.793,67.128,-10341,0
2025-01-16 21:04:15.894,67.229,-11340,0
2025-01-16 21:04:16.003,67.338,-12414,0
2025-01-16 21:04:16.110,67.445,-11408,0
2025-01-16 21:04:16.223,67.558,-10064,0
2025-01-16 21:04:16.358,67.693,-10343,0
2025-01-16 21:04:16.358,67.693,-10343,0
2025-01-16 21:04:16.470,67.804,-11459,0
2025-01-16 21:04:16.470,67.804,-10347,0
2025-01-16 21:04:16.579,67.913,-11411,0
2025-01-16 21:04:16.688,68.023,-9766,0
2025-01-16 21:04:16.836,68.171,-11724,0
2025-01-16 21:04:16.936,68.27,-12171,0
2025-01-16 21:04:17.044,68.379,-12025,0
2025-01-16 21:04:17.152,68.487,-10687,0
2025-01-16 21:04:17.261,68.595,-3075,0
2025-01-16 21:04:17.410,68.745,-3954,0
2025-01-16 21:04:17.410,68.745,-3954,0
2025-01-16 21:04:17.523,68.857,-3954,0
2025-01-16 21:04:17.523,68.857,-5992,0
2025-01-16 21:04:17.524,68.858,-10611,0
2025-01-16 21:04:17.631,68.966,-11275,0
2025-01-16 21:04:17.739,69.074,-10388,0
2025-01-16 21:04:17.848,69.183,-9052,0
2025-01-16 21:04:17.983,69.318,-8882,0
2025-01-16 21:04:18.096,69.431,-8526,0
2025-01-16 21:04:18.203,69.538,-12354,0
2025-01-16 21:04:18.312,69.647,-12496,0
2025-01-16 21:04:18.447,69.782,-12685,0
2025-01-16 21:04:18.560,69.895,-11453,0
2025-01-16 21:04:18.560,69.895,-11453,0
2025-01-16 21:04:18.668,70.002,-11982,0
2025-01-16 21:04:18.776,70.111,-10928,0
2025-01-16 21:04:18.885,70.22,-12110,0
2025-01-16 21:04:19.019,70.354,-13246,0
2025-01-16 21:04:19.019,70.354,-11721,0
