Timestamp,Relative_Time,TYAGA_raw (kg),TYAGA_processed (kg),FT_F01_raw (rpm)
2025-02-11 15:09:05.784,129.873,273603,3250.92,906.9473
2025-02-11 15:09:05.891,129.98,288844,3386.54,906.9473
2025-02-11 15:09:05.892,129.981,288844,3386.54,906.9473
2025-02-11 15:09:06.000,130.09,317068,3637.71,906.9473
2025-02-11 15:09:06.000,130.09,317068,3637.71,906.9473
2025-02-11 15:09:06.001,130.091,317068,3637.71,906.9473
2025-02-11 15:09:06.108,130.198,311606,3589.1,906.9473
2025-02-11 15:09:06.109,130.199,311606,3589.1,906.9473
2025-02-11 15:09:06.110,130.2,311606,3589.1,912.3256
2025-02-11 15:09:06.218,130.308,317443,3641.04,912.3256
2025-02-11 15:09:06.219,130.309,317443,3641.04,912.3256
2025-02-11 15:09:06.328,130.417,317443,3641.04,912.3256
2025-02-11 15:09:06.436,130.525,349602,3927.22,912.3256
2025-02-11 15:09:06.436,130.525,349602,3927.22,912.3256
2025-02-11 15:09:06.437,130.526,349602,3927.22,912.3256
2025-02-11 15:09:06.544,130.633,389029,4278.08,912.3256
2025-02-11 15:09:06.545,130.634,389029,4278.08,912.3256
2025-02-11 15:09:06.546,130.635,389029,4278.08,868.9607
2025-02-11 15:09:06.654,130.743,403808,4409.59,868.9607
2025-02-11 15:09:06.654,130.743,403808,4409.59,868.9607
2025-02-11 15:09:06.763,130.852,440746,4738.3,868.9607
2025-02-11 15:09:06.763,130.852,440746,4738.3,868.9607
2025-02-11 15:09:06.872,130.961,451246,4831.74,868.9607
2025-02-11 15:09:06.872,130.961,451246,4831.74,868.9607
2025-02-11 15:09:06.872,130.961,451246,4831.74,868.9607
2025-02-11 15:09:06.981,131.07,513533,5386.02,868.9607
2025-02-11 15:09:06.981,131.07,513533,5386.02,868.9607
2025-02-11 15:09:06.981,131.07,513533,5386.02,906.454
2025-02-11 15:09:07.087,131.177,521578,5457.61,906.454
2025-02-11 15:09:07.087,131.177,521578,5457.61,906.454
2025-02-11 15:09:07.195,131.284,521578,5457.61,906.454
2025-02-11 15:09:07.195,131.284,532041,5550.72,906.454
2025-02-11 15:09:07.196,131.285,554950,5754.58,906.454
2025-02-11 15:09:07.302,131.391,554950,5754.58,906.454
2025-02-11 15:09:07.302,131.391,554950,5754.58,906.454
2025-02-11 15:09:07.410,131.499,554950,5754.58,848.6802
2025-02-11 15:09:07.410,131.499,554950,5754.58,848.6802
2025-02-11 15:09:07.410,131.499,581519,5991.02,848.6802
2025-02-11 15:09:07.519,131.608,581519,5991.02,848.6802
2025-02-11 15:09:07.520,131.609,585879,6029.82,848.6802
2025-02-11 15:09:07.629,131.718,585879,6029.82,848.6802
2025-02-11 15:09:07.631,131.721,610655,6250.29,848.6802
2025-02-11 15:09:07.738,131.827,610655,6250.29,848.6802
2025-02-11 15:09:07.739,131.828,610655,6250.29,848.6802
2025-02-11 15:09:07.845,131.934,644294,6549.64,848.6802
2025-02-11 15:09:07.846,131.935,644294,6549.64,848.6802
2025-02-11 15:09:07.847,131.936,644294,6549.64,905.9612
2025-02-11 15:09:07.847,131.936,682023,6885.39,905.9612
2025-02-11 15:09:07.848,131.937,682023,6885.39,905.9612
2025-02-11 15:09:07.954,132.043,683501,6898.54,905.9612
2025-02-11 15:09:08.061,132.151,683501,6898.54,905.9612
2025-02-11 15:09:08.170,132.26,692475,6978.4,905.9612
2025-02-11 15:09:08.170,132.26,692475,6978.4,905.9612
2025-02-11 15:09:08.172,132.261,692475,6978.4,905.9612
2025-02-11 15:09:08.172,132.261,754848,7533.45,905.9612
2025-02-11 15:09:08.281,132.37,754848,7533.45,1142.204
2025-02-11 15:09:08.282,132.371,757043,7552.98,1142.204
2025-02-11 15:09:08.282,132.371,757043,7552.98,1142.204
2025-02-11 15:09:08.389,132.478,757043,7552.98,1142.204
2025-02-11 15:09:08.390,132.479,732324,7333.01,1142.204
2025-02-11 15:09:08.606,132.695,732324,7333.01,1142.204
2025-02-11 15:09:08.606,132.695,732324,7333.01,1142.204
2025-02-11 15:09:08.607,132.696,778063,7740.03,1142.204
2025-02-11 15:09:08.607,132.696,778063,7740.03,1142.204
2025-02-11 15:09:08.608,132.697,778063,7740.03,1472.754
2025-02-11 15:09:08.715,132.804,851811,8396.31,1472.754
2025-02-11 15:09:08.716,132.805,851811,8396.31,1472.754
2025-02-11 15:09:08.825,132.914,861326,8480.98,1472.754
2025-02-11 15:09:08.826,132.915,861326,8480.98,1472.754
2025-02-11 15:09:08.933,133.023,892771,8760.8,1472.754
2025-02-11 15:09:09.042,133.131,892771,8760.8,1472.754
2025-02-11 15:09:09.043,133.132,892771,8760.8,1472.754
2025-02-11 15:09:09.044,133.133,913032,8941.1,1472.754
2025-02-11 15:09:09.045,133.134,913032,8941.1,1472.754
2025-02-11 15:09:09.045,133.134,913032,8941.1,1750.087
2025-02-11 15:09:09.151,133.24,915121,8959.69,1750.087
2025-02-11 15:09:09.151,133.24,915121,8959.69,1750.087
2025-02-11 15:09:09.261,133.35,920773,9009.99,1750.087
2025-02-11 15:09:09.263,133.352,920773,9009.99,1750.087
2025-02-11 15:09:09.369,133.458,935671,9142.56,1750.087
2025-02-11 15:09:09.476,133.565,935671,9142.56,1750.087
2025-02-11 15:09:09.476,133.565,935671,9142.56,1750.087
2025-02-11 15:09:09.477,133.566,969500,9443.6,1750.087
2025-02-11 15:09:09.477,133.566,969500,9443.6,2390.057
2025-02-11 15:09:09.478,133.567,969500,9443.6,2390.057
2025-02-11 15:09:09.585,133.674,969500,9443.6,2390.057
2025-02-11 15:09:09.585,133.674,1002281,9735.32,2390.057
2025-02-11 15:09:09.694,133.783,1002281,9735.32,2390.057
2025-02-11 15:09:09.694,133.783,974852,9491.23,2390.057
2025-02-11 15:09:09.801,133.89,974852,9491.23,2390.057
2025-02-11 15:09:09.803,133.892,974852,9491.23,2390.057
2025-02-11 15:09:09.909,133.998,974852,9491.23,2390.057
2025-02-11 15:09:09.910,134,993867,9660.44,2390.057
2025-02-11 15:09:09.911,134,993867,9660.44,2147.766
2025-02-11 15:09:09.911,134,1031095,9991.73,2147.766
2025-02-11 15:09:10.019,134.108,1031095,9991.73,2147.766
2025-02-11 15:09:10.019,134.108,1039523,10066.73,2147.766
2025-02-11 15:09:10.127,134.217,1039523,10066.73,2147.766
2025-02-11 15:09:10.128,134.218,1126890,10844.19,2147.766
2025-02-11 15:09:10.234,134.323,1126890,10844.19,2147.766
2025-02-11 15:09:10.235,134.324,1126890,10844.19,2147.766
2025-02-11 15:09:10.235,134.324,1162314,11159.43,2147.766
2025-02-11 15:09:10.344,134.433,1162314,11159.43,2750.275
2025-02-11 15:09:10.345,134.434,1162314,11159.43,2750.275
2025-02-11 15:09:10.345,134.434,-1953638,-16568.98,2750.275
2025-02-11 15:09:10.451,134.54,-1953638,-16568.98,2750.275
2025-02-11 15:09:10.452,134.541,1258377,12014.28,2750.275
2025-02-11 15:09:10.459,134.548,1258377,12014.28,2750.275
2025-02-11 15:09:10.560,134.65,1258377,12014.28,2750.275
