Timestamp;Relative_Time;PT-F03_raw (mV);PT-F03_processed (atm);HPL4_raw
2025-05-20 08:09:43.360;14.162;0.8681251;-0.45;-18641
2025-05-20 08:09:43.465;14.267;0.8726251;-0.38;-18641
2025-05-20 08:09:43.466;14.268;0.8726251;-0.38;-18641
2025-05-20 08:09:43.466;14.268;0.8726251;-0.38;-18641
2025-05-20 08:09:43.467;14.269;0.8726251;-0.38;-18641
2025-05-20 08:09:43.575;14.377;0.8726251;-0.38;-18641
2025-05-20 08:09:43.576;14.378;0.8726251;-0.38;-18641
2025-05-20 08:09:43.577;14.379;0.8726251;-0.38;-18641
2025-05-20 08:09:43.577;14.379;0.8726251;-0.38;-18636
2025-05-20 08:09:43.685;14.487;0.8726251;-0.38;-18636
2025-05-20 08:09:43.685;14.487;0.8726251;-0.38;-18636
2025-05-20 08:09:43.793;14.595;0.8726251;-0.38;-18636
2025-05-20 08:09:43.794;14.596;0.8726251;-0.38;-18636
2025-05-20 08:09:43.795;14.597;0.8726251;-0.38;-18636
2025-05-20 08:09:43.903;14.704;0.8726251;-0.38;-18564
2025-05-20 08:09:43.903;14.704;0.8726251;-0.38;-18564
2025-05-20 08:09:43.903;14.704;0.8726251;-0.38;-18564
2025-05-20 08:09:44.011;14.813;0.8726251;-0.38;-18541
2025-05-20 08:09:44.012;14.814;0.8726251;-0.38;-18541
2025-05-20 08:09:44.012;14.814;0.8726251;-0.38;-18541
2025-05-20 08:09:44.118;14.919;0.8726251;-0.38;-18541
2025-05-20 08:09:44.118;14.92;0.8690001;-0.44;-18541
2025-05-20 08:09:44.226;15.028;0.8690001;-0.44;-18541
2025-05-20 08:09:44.226;15.028;0.8690001;-0.44;-18541
2025-05-20 08:09:44.226;15.028;0.8690001;-0.44;-18541
2025-05-20 08:09:44.227;15.029;0.8690001;-0.44;-18541
2025-05-20 08:09:44.333;15.135;0.8690001;-0.44;-18541
2025-05-20 08:09:44.334;15.136;0.8690001;-0.44;-18541
2025-05-20 08:09:44.335;15.137;0.8690001;-0.44;-18510
2025-05-20 08:09:44.336;15.138;0.8690001;-0.44;-18510
2025-05-20 08:09:44.442;15.244;0.8691251;-0.44;-18510
2025-05-20 08:09:44.443;15.245;0.8691251;-0.44;-18510
2025-05-20 08:09:44.553;15.355;0.8691251;-0.44;-18510
2025-05-20 08:09:44.553;15.355;0.8691251;-0.44;-18510
2025-05-20 08:09:44.553;15.355;0.8691251;-0.44;-18510
2025-05-20 08:09:44.554;15.356;0.8691251;-0.44;-18510
2025-05-20 08:09:44.661;15.463;0.8691251;-0.44;-18327
2025-05-20 08:09:44.662;15.464;0.8691251;-0.44;-18327
2025-05-20 08:09:44.662;15.464;0.8691251;-0.44;-18327
2025-05-20 08:09:44.664;15.466;0.8691251;-0.44;-18327
2025-05-20 08:09:44.770;15.572;0.8691251;-0.44;-18327
2025-05-20 08:09:44.770;15.572;0.8691251;-0.44;-18327
2025-05-20 08:09:44.770;15.572;0.8691251;-0.44;-18327
2025-05-20 08:09:44.878;15.68;0.8691251;-0.44;-18291
2025-05-20 08:09:44.986;15.788;0.8691251;-0.44;-18291
2025-05-20 08:09:44.987;15.789;0.872875;-0.37;-18291
2025-05-20 08:09:44.987;15.789;0.872875;-0.37;-18291
2025-05-20 08:09:45.094;15.896;0.872875;-0.37;-18291
2025-05-20 08:09:45.094;15.896;0.872875;-0.37;-18291
2025-05-20 08:09:45.094;15.896;0.872875;-0.37;-18291
2025-05-20 08:09:45.095;15.897;0.872875;-0.37;-18291
2025-05-20 08:09:45.204;16.006;0.872875;-0.37;-18291
2025-05-20 08:09:45.204;16.006;0.872875;-0.37;-18291
2025-05-20 08:09:45.204;16.006;0.872875;-0.37;-18291
2025-05-20 08:09:45.205;16.007;0.8695001;-0.43;-18291
2025-05-20 08:09:45.310;16.112;0.8695001;-0.43;-18291
2025-05-20 08:09:45.311;16.112;0.8695001;-0.43;-18291
2025-05-20 08:09:45.420;16.221;0.8695001;-0.43;-18291
2025-05-20 08:09:45.420;16.221;0.8695001;-0.43;-18291
2025-05-20 08:09:45.421;16.222;0.8695001;-0.43;-18291
2025-05-20 08:09:45.527;16.329;0.8695001;-0.43;-18291
2025-05-20 08:09:45.528;16.33;0.8695001;-0.43;-18291
2025-05-20 08:09:45.528;16.33;0.8695001;-0.43;-18291
2025-05-20 08:09:45.528;16.33;0.8695001;-0.43;-18291
2025-05-20 08:09:45.636;16.438;0.86825;-0.45;-18291
2025-05-20 08:09:45.638;16.439;0.86825;-0.45;-18291
2025-05-20 08:09:45.638;16.439;0.86825;-0.45;-18291
2025-05-20 08:09:45.639;16.441;0.86825;-0.45;-18291
2025-05-20 08:09:45.744;16.546;0.86825;-0.45;-18291
2025-05-20 08:09:45.744;16.546;0.86825;-0.45;-18291
2025-05-20 08:09:45.853;16.655;0.86825;-0.45;-18291
2025-05-20 08:09:45.853;16.655;0.86825;-0.45;-18291
2025-05-20 08:09:45.853;16.655;0.86825;-0.45;-18291
2025-05-20 08:09:45.854;16.656;0.86825;-0.45;-18291
2025-05-20 08:09:45.961;16.763;0.86825;-0.45;-18291
2025-05-20 08:09:45.961;16.763;0.86825;-0.45;-18291
2025-05-20 08:09:45.962;16.764;0.86825;-0.45;-18291
2025-05-20 08:09:46.068;16.87;0.86825;-0.45;-18291
2025-05-20 08:09:46.069;16.871;0.86825;-0.45;-18291
2025-05-20 08:09:46.069;16.871;0.86825;-0.45;-18291
2025-05-20 08:09:46.070;16.872;0.86825;-0.45;-18291
2025-05-20 08:09:46.175;16.976;0.86825;-0.45;-18291
2025-05-20 08:09:46.176;16.977;0.86825;-0.45;-18291
2025-05-20 08:09:46.282;17.084;0.86825;-0.45;-18291
2025-05-20 08:09:46.282;17.084;0.86825;-0.45;-18291
2025-05-20 08:09:46.284;17.086;0.86825;-0.45;-18409
2025-05-20 08:09:46.284;17.086;0.86825;-0.45;-18409
2025-05-20 08:09:46.393;17.195;0.86825;-0.45;-18409
2025-05-20 08:09:46.393;17.195;0.86825;-0.45;-18409
2025-05-20 08:09:46.393;17.195;0.86825;-0.45;-18378
2025-05-20 08:09:46.502;17.303;0.86825;-0.45;-18378
2025-05-20 08:09:46.502;17.303;0.86825;-0.45;-18378
2025-05-20 08:09:46.502;17.303;0.86825;-0.45;-18378
2025-05-20 08:09:46.503;17.304;0.86825;-0.45;-18512
2025-05-20 08:09:46.609;17.411;0.86825;-0.45;-18512
2025-05-20 08:09:46.610;17.412;0.86825;-0.45;-18512
2025-05-20 08:09:46.717;17.519;0.86825;-0.45;-18512
2025-05-20 08:09:46.717;17.519;0.86825;-0.45;-18512
2025-05-20 08:09:46.718;17.52;0.86825;-0.45;-18512
2025-05-20 08:09:46.718;17.52;0.86825;-0.45;-18512
2025-05-20 08:09:46.827;17.629;0.86825;-0.45;-18512
2025-05-20 08:09:46.827;17.629;0.86825;-0.45;-18512
2025-05-20 08:09:46.828;17.63;0.86825;-0.45;-18512
2025-05-20 08:09:46.935;17.737;0.86825;-0.45;-18512
2025-05-20 08:09:46.936;17.738;0.86825;-0.45;-18406
2025-05-20 08:09:46.937;17.739;0.86825;-0.45;-18406
2025-05-20 08:09:47.044;17.846;0.86825;-0.45;-18406
2025-05-20 08:09:47.044;17.846;0.872875;-0.37;-18406
2025-05-20 08:09:47.153;17.955;0.872875;-0.37;-18406
2025-05-20 08:09:47.153;17.955;0.872875;-0.37;-18525
2025-05-20 08:09:47.153;17.955;0.872875;-0.37;-18525
2025-05-20 08:09:47.261;18.063;0.872875;-0.37;-18525
2025-05-20 08:09:47.262;18.064;0.872875;-0.37;-18525
2025-05-20 08:09:47.262;18.064;0.872875;-0.37;-18525
2025-05-20 08:09:47.263;18.065;0.872875;-0.37;-18525
2025-05-20 08:09:47.369;18.171;0.872875;-0.37;-18525
2025-05-20 08:09:47.371;18.173;0.872875;-0.37;-18525
2025-05-20 08:09:47.372;18.174;0.872875;-0.37;-18525
2025-05-20 08:09:47.478;18.28;0.872875;-0.37;-18525
2025-05-20 08:09:47.586;18.387;0.872875;-0.37;-18525
2025-05-20 08:09:47.586;18.388;0.872875;-0.37;-18525
2025-05-20 08:09:47.586;18.388;0.872875;-0.37;-18525
2025-05-20 08:09:47.587;18.389;0.872875;-0.37;-18525
2025-05-20 08:09:47.695;18.497;0.872875;-0.37;-18525
2025-05-20 08:09:47.697;18.499;0.872875;-0.37;-18525
2025-05-20 08:09:47.697;18.499;0.872875;-0.37;-18525
2025-05-20 08:09:47.699;18.501;0.872875;-0.37;-18525
2025-05-20 08:09:47.804;18.606;0.872875;-0.37;-18525
2025-05-20 08:09:47.805;18.607;0.872875;-0.37;-18525
2025-05-20 08:09:47.805;18.607;0.872875;-0.37;-18525
2025-05-20 08:09:47.914;18.716;0.872875;-0.37;-18525
2025-05-20 08:09:47.914;18.716;0.872875;-0.37;-18525
2025-05-20 08:09:48.023;18.824;0.872875;-0.37;-18525
2025-05-20 08:09:48.024;18.825;0.872875;-0.37;-18525
2025-05-20 08:09:48.024;18.825;0.872875;-0.37;-18525
2025-05-20 08:09:48.130;18.932;0.872875;-0.37;-18525
2025-05-20 08:09:48.131;18.933;0.872875;-0.37;-18525
2025-05-20 08:09:48.131;18.933;0.872875;-0.37;-18525
2025-05-20 08:09:48.132;18.934;0.872875;-0.37;-18525
2025-05-20 08:09:48.241;19.043;0.872875;-0.37;-18577
2025-05-20 08:09:48.241;19.043;0.872875;-0.37;-18577
2025-05-20 08:09:48.242;19.044;0.872875;-0.37;-18577
2025-05-20 08:09:48.242;19.044;0.872875;-0.37;-18577
2025-05-20 08:09:48.348;19.15;0.872875;-0.37;-18577
2025-05-20 08:09:48.349;19.151;0.872875;-0.37;-18577
2025-05-20 08:09:48.458;19.26;0.872875;-0.37;-18577
2025-05-20 08:09:48.458;19.26;0.8690001;-0.44;-18577
2025-05-20 08:09:48.459;19.261;0.8690001;-0.44;-18577
2025-05-20 08:09:48.459;19.261;0.8690001;-0.44;-18577
2025-05-20 08:09:48.567;19.369;0.8690001;-0.44;-18577
2025-05-20 08:09:48.569;19.37;0.8690001;-0.44;-18577
2025-05-20 08:09:48.569;19.37;0.8690001;-0.44;-18602
2025-05-20 08:09:48.675;19.477;0.8690001;-0.44;-18602
2025-05-20 08:09:48.676;19.478;0.8690001;-0.44;-18602
2025-05-20 08:09:48.676;19.478;0.8690001;-0.44;-18602
2025-05-20 08:09:48.783;19.585;0.8690001;-0.44;-18602
2025-05-20 08:09:48.784;19.586;0.8690001;-0.44;-18602
2025-05-20 08:09:48.891;19.693;0.8690001;-0.44;-18670
2025-05-20 08:09:48.891;19.693;0.8690001;-0.44;-18670
2025-05-20 08:09:48.891;19.693;0.8690001;-0.44;-18670
2025-05-20 08:09:48.999;19.8;0.8690001;-0.44;-18670
2025-05-20 08:09:48.999;19.8;0.8690001;-0.44;-18670
2025-05-20 08:09:49.000;19.801;0.8690001;-0.44;-18670
2025-05-20 08:09:49.108;19.91;0.8690001;-0.44;-18670
2025-05-20 08:09:49.109;19.91;0.8690001;-0.44;-18670
2025-05-20 08:09:49.109;19.91;0.869625;-0.43;-18670
2025-05-20 08:09:49.216;20.018;0.869625;-0.43;-18670
2025-05-20 08:09:49.217;20.019;0.869625;-0.43;-18670
2025-05-20 08:09:49.325;20.127;0.869625;-0.43;-18670
2025-05-20 08:09:49.325;20.127;0.869625;-0.43;-18670
2025-05-20 08:09:49.325;20.127;0.869625;-0.43;-18546
2025-05-20 08:09:49.326;20.128;0.869625;-0.43;-18546
2025-05-20 08:09:49.433;20.235;0.869625;-0.43;-18546
2025-05-20 08:09:49.433;20.235;0.869625;-0.43;-18546
2025-05-20 08:09:49.434;20.236;0.869625;-0.43;-18546
2025-05-20 08:09:49.434;20.236;0.869625;-0.43;-18546
2025-05-20 08:09:49.541;20.343;0.86875;-0.44;-18546
2025-05-20 08:09:49.541;20.343;0.86875;-0.44;-18546
2025-05-20 08:09:49.542;20.344;0.86875;-0.44;-18546
2025-05-20 08:09:49.651;20.452;0.86875;-0.44;-18546
2025-05-20 08:09:49.651;20.452;0.86875;-0.44;-18546
2025-05-20 08:09:49.761;20.563;0.86875;-0.44;-18546
2025-05-20 08:09:49.761;20.563;0.86875;-0.44;-18546
2025-05-20 08:09:49.762;20.564;0.86875;-0.44;-18546
2025-05-20 08:09:49.762;20.564;0.86875;-0.44;-18546
2025-05-20 08:09:49.870;20.672;0.86875;-0.44;-18546
2025-05-20 08:09:49.871;20.673;0.86875;-0.44;-18621
2025-05-20 08:09:49.872;20.674;0.868875;-0.44;-18621
2025-05-20 08:09:49.874;20.676;0.868875;-0.44;-18660
2025-05-20 08:09:49.980;20.782;0.868875;-0.44;-18660
2025-05-20 08:09:49.980;20.782;0.868875;-0.44;-18660
2025-05-20 08:09:49.981;20.783;0.868875;-0.44;-18660
2025-05-20 08:09:50.087;20.889;0.868875;-0.44;-18660
2025-05-20 08:09:50.197;20.999;0.868875;-0.44;-18660
2025-05-20 08:09:50.197;20.999;0.868875;-0.44;-18660
2025-05-20 08:09:50.197;20.999;0.86875;-0.44;-18660
2025-05-20 08:09:50.198;21;0.86875;-0.44;-18660
2025-05-20 08:09:50.307;21.109;0.86875;-0.44;-18660
2025-05-20 08:09:50.307;21.109;0.86875;-0.44;-18660
2025-05-20 08:09:50.308;21.11;0.86875;-0.44;-18660
2025-05-20 08:09:50.415;21.217;0.86875;-0.44;-18660
2025-05-20 08:09:50.416;21.218;0.86875;-0.44;-18660
2025-05-20 08:09:50.417;21.219;0.86875;-0.44;-18660
2025-05-20 08:09:50.417;21.219;0.86875;-0.44;-18660
2025-05-20 08:09:50.525;21.327;0.86875;-0.44;-18660
2025-05-20 08:09:50.525;21.327;0.86875;-0.44;-18660
2025-05-20 08:09:50.633;21.435;0.86875;-0.44;-18660
2025-05-20 08:09:50.633;21.435;0.869625;-0.43;-18660
2025-05-20 08:09:50.634;21.436;0.869625;-0.43;-18660
2025-05-20 08:09:50.634;21.436;0.869625;-0.43;-18660
2025-05-20 08:09:50.742;21.544;0.869625;-0.43;-18660
2025-05-20 08:09:50.742;21.544;0.869625;-0.43;-18660
2025-05-20 08:09:50.743;21.545;0.869625;-0.43;-18660
2025-05-20 08:09:50.744;21.546;0.869625;-0.43;-18667
2025-05-20 08:09:50.849;21.651;0.869625;-0.43;-18667
2025-05-20 08:09:50.849;21.651;0.869625;-0.43;-18667
