Timestamp;Relative_Time;PT-F03_raw (mV);PT-F03_processed (atm);HPL4_raw
2025-05-20 07:59:29.348;9.921;0.8700001;-0.42;-17805
2025-05-20 07:59:29.449;10.022;0.8700001;-0.42;-17805
2025-05-20 07:59:29.450;10.023;0.8700001;-0.42;-17805
2025-05-20 07:59:29.450;10.023;0.8700001;-0.42;-17805
2025-05-20 07:59:29.450;10.023;0.8700001;-0.42;-17811
2025-05-20 07:59:29.552;10.126;0.8700001;-0.42;-17811
2025-05-20 07:59:29.552;10.126;0.868;-0.46;-17811
2025-05-20 07:59:29.660;10.233;0.868;-0.46;-17811
2025-05-20 07:59:29.661;10.234;0.868;-0.46;-17811
2025-05-20 07:59:29.661;10.234;0.868;-0.46;-17811
2025-05-20 07:59:29.661;10.234;0.868;-0.46;-17871
2025-05-20 07:59:29.769;10.342;0.868;-0.46;-17871
2025-05-20 07:59:29.769;10.342;0.868;-0.46;-17871
2025-05-20 07:59:29.770;10.343;0.868;-0.46;-17871
2025-05-20 07:59:29.877;10.45;0.868;-0.46;-17871
2025-05-20 07:59:29.977;10.55;0.868;-0.46;-17871
2025-05-20 07:59:29.978;10.551;0.868;-0.46;-17871
2025-05-20 07:59:29.978;10.551;0.873875;-0.36;-17871
2025-05-20 07:59:29.978;10.551;0.873875;-0.36;-17871
2025-05-20 07:59:30.083;10.656;0.873875;-0.36;-17871
2025-05-20 07:59:30.084;10.657;0.873875;-0.36;-17794
2025-05-20 07:59:30.084;10.657;0.873875;-0.36;-17794
2025-05-20 07:59:30.188;10.762;0.873875;-0.36;-17794
2025-05-20 07:59:30.189;10.762;0.873875;-0.36;-17794
2025-05-20 07:59:30.296;10.869;0.873875;-0.36;-17794
2025-05-20 07:59:30.296;10.869;0.873875;-0.36;-17794
2025-05-20 07:59:30.298;10.871;0.873875;-0.36;-17794
2025-05-20 07:59:30.298;10.871;0.873875;-0.36;-17682
2025-05-20 07:59:30.406;10.979;0.873875;-0.36;-17682
2025-05-20 07:59:30.406;10.979;0.873875;-0.36;-17682
2025-05-20 07:59:30.514;11.087;0.873875;-0.36;-17682
2025-05-20 07:59:30.516;11.089;0.873875;-0.36;-17682
2025-05-20 07:59:30.626;11.199;0.873875;-0.36;-17732
2025-05-20 07:59:30.626;11.199;0.873875;-0.36;-17732
2025-05-20 07:59:30.626;11.199;0.873875;-0.36;-17732
2025-05-20 07:59:30.626;11.199;0.873875;-0.36;-17732
2025-05-20 07:59:30.734;11.307;0.873875;-0.36;-17732
2025-05-20 07:59:30.735;11.308;0.873875;-0.36;-17732
2025-05-20 07:59:30.735;11.308;0.873875;-0.36;-17732
2025-05-20 07:59:30.844;11.417;0.873875;-0.36;-17920
2025-05-20 07:59:30.844;11.417;0.873875;-0.36;-17920
2025-05-20 07:59:30.845;11.418;0.873875;-0.36;-17920
2025-05-20 07:59:30.845;11.418;0.873875;-0.36;-17920
2025-05-20 07:59:30.952;11.525;0.873875;-0.36;-17920
2025-05-20 07:59:30.953;11.526;0.873875;-0.36;-17920
2025-05-20 07:59:30.954;11.527;0.8732501;-0.37;-17920
2025-05-20 07:59:30.954;11.527;0.8732501;-0.37;-17920
2025-05-20 07:59:31.061;11.634;0.8732501;-0.37;-17920
2025-05-20 07:59:31.062;11.635;0.8732501;-0.37;-17920
2025-05-20 07:59:31.169;11.742;0.8732501;-0.37;-17920
2025-05-20 07:59:31.169;11.742;0.8732501;-0.37;-17920
2025-05-20 07:59:31.169;11.742;0.8732501;-0.37;-17848
2025-05-20 07:59:31.171;11.744;0.8732501;-0.37;-17848
2025-05-20 07:59:31.278;11.851;0.8732501;-0.37;-17848
2025-05-20 07:59:31.279;11.852;0.8732501;-0.37;-17848
2025-05-20 07:59:31.279;11.852;0.8732501;-0.37;-17848
2025-05-20 07:59:31.279;11.852;0.8732501;-0.37;-17855
2025-05-20 07:59:31.390;11.963;0.8732501;-0.37;-17855
2025-05-20 07:59:31.390;11.963;0.8732501;-0.37;-17855
2025-05-20 07:59:31.497;12.07;0.8732501;-0.37;-17855
2025-05-20 07:59:31.497;12.07;0.8732501;-0.37;-17855
2025-05-20 07:59:31.606;12.179;0.8732501;-0.37;-17855
2025-05-20 07:59:31.606;12.179;0.8732501;-0.37;-17855
2025-05-20 07:59:31.607;12.18;0.8732501;-0.37;-17855
2025-05-20 07:59:31.609;12.182;0.8732501;-0.37;-17855
2025-05-20 07:59:31.716;12.289;0.8732501;-0.37;-17855
2025-05-20 07:59:31.716;12.289;0.8732501;-0.37;-17864
2025-05-20 07:59:31.716;12.289;0.8732501;-0.37;-17864
2025-05-20 07:59:31.717;12.29;0.8732501;-0.37;-17864
2025-05-20 07:59:31.823;12.397;0.8732501;-0.37;-17864
2025-05-20 07:59:31.824;12.397;0.8732501;-0.37;-17864
2025-05-20 07:59:31.933;12.506;0.8732501;-0.37;-17864
2025-05-20 07:59:31.933;12.506;0.8732501;-0.37;-17864
2025-05-20 07:59:31.934;12.507;0.8735001;-0.36;-17864
2025-05-20 07:59:31.934;12.507;0.8735001;-0.36;-17864
2025-05-20 07:59:32.042;12.615;0.8735001;-0.36;-17864
2025-05-20 07:59:32.043;12.616;0.8735001;-0.36;-17864
2025-05-20 07:59:32.043;12.616;0.8735001;-0.36;-17864
2025-05-20 07:59:32.151;12.724;0.8735001;-0.36;-17864
2025-05-20 07:59:32.152;12.725;0.8735001;-0.36;-17864
2025-05-20 07:59:32.152;12.725;0.8735001;-0.36;-17864
2025-05-20 07:59:32.261;12.834;0.8735001;-0.36;-17864
2025-05-20 07:59:32.261;12.834;0.8735001;-0.36;-17864
2025-05-20 07:59:32.262;12.835;0.8692501;-0.43;-17864
2025-05-20 07:59:32.370;12.943;0.8692501;-0.43;-17864
2025-05-20 07:59:32.370;12.943;0.8692501;-0.43;-17864
2025-05-20 07:59:32.478;13.051;0.8692501;-0.43;-17864
2025-05-20 07:59:32.479;13.052;0.8692501;-0.43;-17864
2025-05-20 07:59:32.479;13.052;0.8692501;-0.43;-17864
2025-05-20 07:59:32.479;13.052;0.8692501;-0.43;-17864
2025-05-20 07:59:32.587;13.16;0.8692501;-0.43;-17864
2025-05-20 07:59:32.588;13.161;0.8692501;-0.43;-17864
2025-05-20 07:59:32.589;13.162;0.8692501;-0.43;-17864
2025-05-20 07:59:32.589;13.162;0.873375;-0.36;-17864
2025-05-20 07:59:32.697;13.27;0.873375;-0.36;-17864
2025-05-20 07:59:32.697;13.27;0.873375;-0.36;-17864
2025-05-20 07:59:32.698;13.271;0.873375;-0.36;-17864
2025-05-20 07:59:32.805;13.378;0.873375;-0.36;-17864
2025-05-20 07:59:32.806;13.379;0.873375;-0.36;-17864
2025-05-20 07:59:32.914;13.487;0.873375;-0.36;-17864
2025-05-20 07:59:32.915;13.488;0.873375;-0.36;-17686
2025-05-20 07:59:32.915;13.488;0.8690001;-0.44;-17686
2025-05-20 07:59:32.915;13.488;0.8690001;-0.44;-17686
2025-05-20 07:59:33.021;13.594;0.8690001;-0.44;-17686
2025-05-20 07:59:33.023;13.596;0.8690001;-0.44;-17686
2025-05-20 07:59:33.024;13.597;0.8690001;-0.44;-17686
2025-05-20 07:59:33.024;13.597;0.8690001;-0.44;-17686
2025-05-20 07:59:33.130;13.703;0.8690001;-0.44;-17686
2025-05-20 07:59:33.131;13.704;0.8690001;-0.44;-17686
2025-05-20 07:59:33.131;13.704;0.8690001;-0.44;-17686
2025-05-20 07:59:33.132;13.705;0.8690001;-0.44;-17686
2025-05-20 07:59:33.238;13.811;0.8690001;-0.44;-17686
2025-05-20 07:59:33.238;13.811;0.8690001;-0.44;-17686
2025-05-20 07:59:33.348;13.921;0.8690001;-0.44;-17675
2025-05-20 07:59:33.457;14.03;0.8690001;-0.44;-17675
2025-05-20 07:59:33.457;14.03;0.8690001;-0.44;-17675
2025-05-20 07:59:33.458;14.031;0.87225;-0.38;-17675
2025-05-20 07:59:33.458;14.031;0.87225;-0.38;-17666
2025-05-20 07:59:33.564;14.137;0.87225;-0.38;-17666
2025-05-20 07:59:33.564;14.137;0.87225;-0.38;-17666
2025-05-20 07:59:33.673;14.246;0.87225;-0.38;-17666
2025-05-20 07:59:33.673;14.246;0.87225;-0.38;-17666
2025-05-20 07:59:33.781;14.354;0.87225;-0.38;-17759
2025-05-20 07:59:33.783;14.356;0.87225;-0.38;-17759
2025-05-20 07:59:33.783;14.356;0.87225;-0.38;-17759
2025-05-20 07:59:33.783;14.356;0.87225;-0.38;-17759
2025-05-20 07:59:33.891;14.464;0.87225;-0.38;-17759
2025-05-20 07:59:33.892;14.465;0.87225;-0.38;-17759
2025-05-20 07:59:33.893;14.466;0.87225;-0.38;-17759
2025-05-20 07:59:33.999;14.572;0.87225;-0.38;-17719
2025-05-20 07:59:34.000;14.573;0.87225;-0.38;-17719
2025-05-20 07:59:34.001;14.574;0.87225;-0.38;-17719
2025-05-20 07:59:34.002;14.575;0.87225;-0.38;-17719
2025-05-20 07:59:34.107;14.68;0.87225;-0.38;-17719
2025-05-20 07:59:34.108;14.681;0.87225;-0.38;-17719
2025-05-20 07:59:34.214;14.787;0.87225;-0.38;-17719
2025-05-20 07:59:34.215;14.788;0.87225;-0.38;-17719
2025-05-20 07:59:34.215;14.788;0.87225;-0.38;-17719
2025-05-20 07:59:34.323;14.896;0.87225;-0.38;-17719
2025-05-20 07:59:34.324;14.897;0.87225;-0.38;-17719
2025-05-20 07:59:34.431;15.004;0.87225;-0.38;-17719
2025-05-20 07:59:34.432;15.005;0.87225;-0.38;-17719
2025-05-20 07:59:34.432;15.005;0.87225;-0.38;-17719
2025-05-20 07:59:34.539;15.112;0.87225;-0.38;-17719
2025-05-20 07:59:34.540;15.113;0.87225;-0.38;-17719
2025-05-20 07:59:34.541;15.114;0.8735001;-0.36;-17719
2025-05-20 07:59:34.648;15.221;0.8735001;-0.36;-17719
2025-05-20 07:59:34.649;15.222;0.8735001;-0.36;-17719
2025-05-20 07:59:34.649;15.222;0.8735001;-0.36;-17668
2025-05-20 07:59:34.757;15.33;0.8735001;-0.36;-17668
2025-05-20 07:59:34.758;15.331;0.8735001;-0.36;-17668
2025-05-20 07:59:34.759;15.332;0.8735001;-0.36;-17668
2025-05-20 07:59:34.759;15.332;0.8735001;-0.36;-17668
2025-05-20 07:59:34.865;15.438;0.8735001;-0.36;-17668
2025-05-20 07:59:34.866;15.439;0.8735001;-0.36;-17668
2025-05-20 07:59:34.866;15.439;0.8735001;-0.36;-17805
2025-05-20 07:59:34.867;15.44;0.86875;-0.44;-17805
2025-05-20 07:59:34.973;15.546;0.86875;-0.44;-17805
2025-05-20 07:59:35.082;15.655;0.86875;-0.44;-17805
2025-05-20 07:59:35.082;15.655;0.86875;-0.44;-17805
2025-05-20 07:59:35.083;15.656;0.86875;-0.44;-17805
2025-05-20 07:59:35.083;15.656;0.86875;-0.44;-17805
2025-05-20 07:59:35.189;15.762;0.86875;-0.44;-17851
2025-05-20 07:59:35.189;15.762;0.86875;-0.44;-17851
2025-05-20 07:59:35.190;15.763;0.86875;-0.44;-17851
2025-05-20 07:59:35.298;15.871;0.86875;-0.44;-17851
2025-05-20 07:59:35.299;15.872;0.86875;-0.44;-17851
2025-05-20 07:59:35.299;15.872;0.86875;-0.44;-17851
2025-05-20 07:59:35.407;15.98;0.86875;-0.44;-17851
2025-05-20 07:59:35.407;15.98;0.86875;-0.44;-17851
2025-05-20 07:59:35.516;16.089;0.86875;-0.44;-17851
2025-05-20 07:59:35.517;16.09;0.86875;-0.44;-17851
2025-05-20 07:59:35.517;16.09;0.86875;-0.44;-17851
2025-05-20 07:59:35.518;16.091;0.86875;-0.44;-17920
2025-05-20 07:59:35.626;16.199;0.86875;-0.44;-17920
2025-05-20 07:59:35.626;16.199;0.86875;-0.44;-17920
2025-05-20 07:59:35.627;16.2;0.86875;-0.44;-17920
2025-05-20 07:59:35.734;16.307;0.86875;-0.44;-17920
2025-05-20 07:59:35.735;16.308;0.86875;-0.44;-17952
2025-05-20 07:59:35.737;16.31;0.86875;-0.44;-17952
2025-05-20 07:59:35.842;16.415;0.86875;-0.44;-17952
2025-05-20 07:59:35.843;16.416;0.86875;-0.44;-17951
2025-05-20 07:59:35.952;16.525;0.86875;-0.44;-17951
2025-05-20 07:59:35.952;16.525;0.86875;-0.44;-17951
2025-05-20 07:59:35.953;16.526;0.86875;-0.44;-17951
2025-05-20 07:59:35.953;16.526;0.86875;-0.44;-17951
2025-05-20 07:59:36.061;16.634;0.86875;-0.44;-17945
2025-05-20 07:59:36.061;16.634;0.86875;-0.44;-17945
2025-05-20 07:59:36.061;16.634;0.86875;-0.44;-17945
2025-05-20 07:59:36.062;16.635;0.86875;-0.44;-17945
2025-05-20 07:59:36.170;16.743;0.86875;-0.44;-17945
2025-05-20 07:59:36.171;16.744;0.86875;-0.44;-17945
2025-05-20 07:59:36.171;16.744;0.86875;-0.44;-17945
2025-05-20 07:59:36.277;16.85;0.86875;-0.44;-17945
2025-05-20 07:59:36.278;16.851;0.86875;-0.44;-17945
2025-05-20 07:59:36.388;16.961;0.8735001;-0.36;-17945
2025-05-20 07:59:36.389;16.962;0.8735001;-0.36;-17945
2025-05-20 07:59:36.389;16.962;0.8735001;-0.36;-17945
2025-05-20 07:59:36.499;17.072;0.8735001;-0.36;-17945
2025-05-20 07:59:36.500;17.073;0.8735001;-0.36;-18102
2025-05-20 07:59:36.501;17.074;0.8735001;-0.36;-18102
2025-05-20 07:59:36.501;17.074;0.8735001;-0.36;-18102
2025-05-20 07:59:36.609;17.182;0.8735001;-0.36;-18102
2025-05-20 07:59:36.609;17.182;0.8735001;-0.36;-18102
2025-05-20 07:59:36.610;17.183;0.8735001;-0.36;-18102
2025-05-20 07:59:36.611;17.184;0.8735001;-0.36;-18102
2025-05-20 07:59:36.716;17.289;0.8735001;-0.36;-18077
2025-05-20 07:59:36.822;17.395;0.8735001;-0.36;-18077
2025-05-20 07:59:36.823;17.396;0.8735001;-0.36;-18077
2025-05-20 07:59:36.823;17.396;0.8735001;-0.36;-18077
2025-05-20 07:59:36.932;17.505;0.8735001;-0.36;-18077
2025-05-20 07:59:36.932;17.505;0.8735001;-0.36;-18077
2025-05-20 07:59:36.933;17.506;0.8735001;-0.36;-18072
2025-05-20 07:59:36.934;17.507;0.8735001;-0.36;-18072
2025-05-20 07:59:37.040;17.613;0.8735001;-0.36;-18072
2025-05-20 07:59:37.041;17.614;0.8735001;-0.36;-18072
2025-05-20 07:59:37.042;17.615;0.8735001;-0.36;-18072
2025-05-20 07:59:37.150;17.723;0.8735001;-0.36;-18072
2025-05-20 07:59:37.150;17.723;0.8735001;-0.36;-18072
2025-05-20 07:59:37.152;17.725;0.8735001;-0.36;-18072
2025-05-20 07:59:37.260;17.833;0.8735001;-0.36;-17880
2025-05-20 07:59:37.260;17.833;0.8735001;-0.36;-17880
2025-05-20 07:59:37.261;17.834;0.8735001;-0.36;-17880
2025-05-20 07:59:37.369;17.942;0.8735001;-0.36;-17880
2025-05-20 07:59:37.371;17.944;0.8735001;-0.36;-17880
2025-05-20 07:59:37.371;17.944;0.8735001;-0.36;-17880
2025-05-20 07:59:37.479;18.052;0.8735001;-0.36;-17930
2025-05-20 07:59:37.480;18.053;0.868875;-0.44;-17930
2025-05-20 07:59:37.480;18.053;0.868875;-0.44;-17930
2025-05-20 07:59:37.588;18.161;0.868875;-0.44;-17930
2025-05-20 07:59:37.589;18.162;0.868875;-0.44;-17930
2025-05-20 07:59:37.696;18.269;0.868875;-0.44;-17930
2025-05-20 07:59:37.697;18.27;0.868875;-0.44;-17930
2025-05-20 07:59:37.697;18.27;0.868875;-0.44;-18039
2025-05-20 07:59:37.697;18.27;0.868875;-0.44;-18039
2025-05-20 07:59:37.804;18.377;0.868875;-0.44;-18039
2025-05-20 07:59:37.804;18.377;0.868875;-0.44;-18039
2025-05-20 07:59:37.804;18.377;0.868875;-0.44;-18039
2025-05-20 07:59:37.806;18.379;0.868875;-0.44;-18039
2025-05-20 07:59:37.913;18.486;0.868875;-0.44;-18039
2025-05-20 07:59:37.914;18.487;0.868875;-0.44;-18039
2025-05-20 07:59:37.914;18.487;0.868875;-0.44;-18039
2025-05-20 07:59:38.020;18.593;0.868875;-0.44;-18039
2025-05-20 07:59:38.021;18.594;0.868875;-0.44;-18039
2025-05-20 07:59:38.130;18.703;0.868875;-0.44;-18009
2025-05-20 07:59:38.130;18.703;0.868875;-0.44;-18009
2025-05-20 07:59:38.130;18.703;0.868875;-0.44;-18009
2025-05-20 07:59:38.131;18.704;0.868875;-0.44;-18009
2025-05-20 07:59:38.239;18.812;0.868875;-0.44;-18009
2025-05-20 07:59:38.239;18.812;0.8651251;-0.5;-18009
2025-05-20 07:59:38.240;18.813;0.8651251;-0.5;-18009
2025-05-20 07:59:38.240;18.813;0.8651251;-0.5;-18009
2025-05-20 07:59:38.347;18.92;0.8651251;-0.5;-18009
2025-05-20 07:59:38.348;18.921;0.8651251;-0.5;-18009
2025-05-20 07:59:38.348;18.921;0.8651251;-0.5;-18009
2025-05-20 07:59:38.458;19.031;0.8651251;-0.5;-18009
2025-05-20 07:59:38.459;19.032;0.8651251;-0.5;-18009
2025-05-20 07:59:38.568;19.141;0.8651251;-0.5;-18016
2025-05-20 07:59:38.568;19.141;0.8651251;-0.5;-18016
2025-05-20 07:59:38.568;19.141;0.8651251;-0.5;-18016
2025-05-20 07:59:38.569;19.142;0.8651251;-0.5;-18016
2025-05-20 07:59:38.675;19.248;0.8651251;-0.5;-18016
2025-05-20 07:59:38.675;19.248;0.8651251;-0.5;-18016
2025-05-20 07:59:38.676;19.249;0.8651251;-0.5;-18016
2025-05-20 07:59:38.783;19.356;0.8651251;-0.5;-18016
2025-05-20 07:59:38.783;19.356;0.8651251;-0.5;-18016
2025-05-20 07:59:38.784;19.357;0.8651251;-0.5;-18016
2025-05-20 07:59:38.784;19.357;0.8651251;-0.5;-18016
2025-05-20 07:59:38.891;19.464;0.8655001;-0.5;-18016
2025-05-20 07:59:38.891;19.464;0.8655001;-0.5;-18145
2025-05-20 07:59:39.001;19.574;0.8655001;-0.5;-18145
2025-05-20 07:59:39.001;19.574;0.8655001;-0.5;-18145
2025-05-20 07:59:39.108;19.681;0.8655001;-0.5;-18145
2025-05-20 07:59:39.109;19.682;0.8655001;-0.5;-18145
2025-05-20 07:59:39.109;19.682;0.8655001;-0.5;-18210
2025-05-20 07:59:39.109;19.682;0.8655001;-0.5;-18210
2025-05-20 07:59:39.217;19.79;0.8655001;-0.5;-18210
2025-05-20 07:59:39.217;19.79;0.8655001;-0.5;-18210
2025-05-20 07:59:39.217;19.79;0.8655001;-0.5;-18210
2025-05-20 07:59:39.326;19.899;0.86875;-0.44;-18210
2025-05-20 07:59:39.433;20.006;0.86875;-0.44;-18210
2025-05-20 07:59:39.434;20.007;0.86875;-0.44;-18210
2025-05-20 07:59:39.434;20.007;0.86875;-0.44;-18210
2025-05-20 07:59:39.435;20.008;0.86875;-0.44;-18210
2025-05-20 07:59:39.540;20.114;0.86875;-0.44;-18210
2025-05-20 07:59:39.541;20.114;0.86875;-0.44;-18210
2025-05-20 07:59:39.541;20.114;0.86875;-0.44;-18210
2025-05-20 07:59:39.541;20.114;0.86875;-0.44;-18210
2025-05-20 07:59:39.649;20.222;0.86875;-0.44;-18210
2025-05-20 07:59:39.649;20.222;0.86875;-0.44;-18210
2025-05-20 07:59:39.650;20.223;0.86875;-0.44;-18210
2025-05-20 07:59:39.756;20.33;0.86875;-0.44;-18210
2025-05-20 07:59:39.757;20.33;0.86875;-0.44;-18210
2025-05-20 07:59:39.867;20.44;0.86875;-0.44;-18210
2025-05-20 07:59:39.867;20.44;0.86875;-0.44;-18210
2025-05-20 07:59:39.868;20.441;0.86875;-0.44;-18142
2025-05-20 07:59:39.868;20.441;0.86875;-0.44;-18142
2025-05-20 07:59:39.975;20.548;0.86875;-0.44;-18142
2025-05-20 07:59:39.976;20.549;0.86875;-0.44;-18142
2025-05-20 07:59:39.976;20.549;0.87375;-0.36;-18142
2025-05-20 07:59:39.978;20.551;0.87375;-0.36;-18142
2025-05-20 07:59:40.085;20.658;0.87375;-0.36;-18142
2025-05-20 07:59:40.086;20.659;0.87375;-0.36;-18142
2025-05-20 07:59:40.193;20.766;0.87375;-0.36;-18142
2025-05-20 07:59:40.194;20.767;0.87375;-0.36;-18142
2025-05-20 07:59:40.194;20.767;0.87375;-0.36;-18142
2025-05-20 07:59:40.300;20.873;0.87375;-0.36;-18142
2025-05-20 07:59:40.301;20.874;0.87375;-0.36;-18142
2025-05-20 07:59:40.301;20.874;0.87375;-0.36;-18142
2025-05-20 07:59:40.302;20.875;0.87375;-0.36;-18142
2025-05-20 07:59:40.408;20.981;0.87375;-0.36;-18025
2025-05-20 07:59:40.409;20.982;0.87375;-0.36;-18025
2025-05-20 07:59:40.410;20.983;0.87375;-0.36;-18025
2025-05-20 07:59:40.515;21.088;0.87375;-0.36;-18025
2025-05-20 07:59:40.516;21.089;0.87375;-0.36;-18025
2025-05-20 07:59:40.517;21.09;0.87375;-0.36;-18025
2025-05-20 07:59:40.517;21.09;0.87375;-0.36;-18025
2025-05-20 07:59:40.624;21.197;0.87375;-0.36;-18025
2025-05-20 07:59:40.624;21.197;0.87375;-0.36;-18025
2025-05-20 07:59:40.731;21.304;0.87375;-0.36;-18025
2025-05-20 07:59:40.732;21.305;0.87375;-0.36;-18025
2025-05-20 07:59:40.733;21.306;0.87375;-0.36;-18025
2025-05-20 07:59:40.734;21.307;0.87375;-0.36;-18025
2025-05-20 07:59:40.839;21.412;0.87375;-0.36;-18025
2025-05-20 07:59:40.840;21.413;0.87375;-0.36;-18025
2025-05-20 07:59:40.840;21.413;0.87375;-0.36;-18025
2025-05-20 07:59:40.840;21.413;0.87375;-0.36;-18025
2025-05-20 07:59:40.951;21.524;0.87375;-0.36;-18025
2025-05-20 07:59:40.951;21.524;0.87375;-0.36;-18025
2025-05-20 07:59:40.952;21.525;0.87375;-0.36;-18025
2025-05-20 07:59:40.952;21.525;0.87375;-0.36;-18025
2025-05-20 07:59:41.059;21.632;0.87375;-0.36;-17840
2025-05-20 07:59:41.059;21.632;0.87375;-0.36;-17840
2025-05-20 07:59:41.167;21.74;0.87375;-0.36;-17840
2025-05-20 07:59:41.167;21.74;0.87375;-0.36;-17840
2025-05-20 07:59:41.168;21.741;0.87375;-0.36;-17840
2025-05-20 07:59:41.276;21.849;0.87375;-0.36;-17840
2025-05-20 07:59:41.277;21.85;0.87375;-0.36;-17840
2025-05-20 07:59:41.278;21.851;0.87375;-0.36;-17852
2025-05-20 07:59:41.278;21.851;0.87375;-0.36;-17852
2025-05-20 07:59:41.384;21.957;0.87375;-0.36;-17852
2025-05-20 07:59:41.384;21.957;0.87375;-0.36;-17852
