Timestamp,Relative_Time,TYAGA_raw (kg),TYAGA_processed (kg),FT_F01_raw (rpm)
2025-02-11 14:13:03.798,114.829,65521,1399.22,799.1688
2025-02-11 14:13:03.799,114.83,65899,1402.59,799.1688
2025-02-11 14:13:03.800,114.831,65899,1402.59,799.1688
2025-02-11 14:13:03.906,114.937,65899,1402.59,799.1688
2025-02-11 14:13:04.016,115.047,65636,1400.25,799.1688
2025-02-11 14:13:04.016,115.047,65636,1400.25,56.24297
2025-02-11 14:13:04.016,115.047,65636,1400.25,56.24297
2025-02-11 14:13:04.017,115.048,68495,1425.69,56.24297
2025-02-11 14:13:04.126,115.157,103192,1734.45,56.24297
2025-02-11 14:13:04.126,115.157,103192,1734.45,56.24297
2025-02-11 14:13:04.235,115.266,103192,1734.45,56.24297
2025-02-11 14:13:04.343,115.375,103192,1734.45,56.24297
2025-02-11 14:13:04.344,115.376,307772,3554.98,56.24297
2025-02-11 14:13:04.344,115.376,307772,3554.98,56.24297
2025-02-11 14:13:04.451,115.483,307772,3554.98,56.24297
2025-02-11 14:13:04.452,115.484,150167,2152.48,56.24297
2025-02-11 14:13:04.561,115.592,150167,2152.48,56.24297
2025-02-11 14:13:04.562,115.593,100609,1711.47,56.24297
2025-02-11 14:13:04.670,115.701,100609,1711.47,56.24297
2025-02-11 14:13:04.671,115.702,124509,1924.15,56.24297
2025-02-11 14:13:04.671,115.702,124509,1924.15,0
2025-02-11 14:13:04.889,115.92,181899,2434.86,0
2025-02-11 14:13:04.890,115.921,181899,2434.86,0
2025-02-11 14:13:04.890,115.921,178347,2403.25,0
2025-02-11 14:13:04.999,116.03,178347,2403.25,0
2025-02-11 14:13:05.000,116.031,178347,2403.25,0
2025-02-11 14:13:05.001,116.033,209428,2679.83,0
2025-02-11 14:13:05.107,116.138,209428,2679.83,0
2025-02-11 14:13:05.108,116.139,209428,2679.83,0
2025-02-11 14:13:05.108,116.139,232193,2882.41,0
2025-02-11 14:13:05.215,116.246,232193,2882.41,0
2025-02-11 14:13:05.216,116.247,232743,2887.31,0
2025-02-11 14:13:05.323,116.354,232743,2887.31,0
2025-02-11 14:13:05.324,116.355,262221,3149.63,0
2025-02-11 14:13:05.432,116.463,262221,3149.63,0
2025-02-11 14:13:05.539,116.57,291193,3407.45,0
2025-02-11 14:13:05.539,116.57,291193,3407.45,0
2025-02-11 14:13:05.540,116.571,291193,3407.45,0
2025-02-11 14:13:05.647,116.678,315821,3626.61,0
2025-02-11 14:13:05.647,116.678,315821,3626.61,0
2025-02-11 14:13:05.756,116.787,307225,3550.11,0
2025-02-11 14:13:05.756,116.787,307225,3550.11,0
2025-02-11 14:13:05.866,116.897,307225,3550.11,0
2025-02-11 14:13:05.866,116.897,319456,3658.96,0
2025-02-11 14:13:05.973,117.004,359300,4013.52,0
2025-02-11 14:13:05.974,117.005,359300,4013.52,0
2025-02-11 14:13:06.081,117.112,359300,4013.52,0
2025-02-11 14:13:06.182,117.214,388752,4275.61,0
2025-02-11 14:13:06.300,117.331,388752,4275.61,0
2025-02-11 14:13:06.300,117.331,388752,4275.61,0
2025-02-11 14:13:06.408,117.439,397952,4357.48,0
2025-02-11 14:13:06.408,117.439,397952,4357.48,0
2025-02-11 14:13:06.409,117.44,481429,5100.33,0
2025-02-11 14:13:06.409,117.44,481429,5100.33,0
2025-02-11 14:13:06.516,117.547,483276,5116.77,0
2025-02-11 14:13:06.624,117.655,483276,5116.77,0
2025-02-11 14:13:06.625,117.656,473989,5034.12,0
2025-02-11 14:13:06.733,117.765,473989,5034.12,0
2025-02-11 14:13:06.733,117.765,473989,5034.12,0
2025-02-11 14:13:06.735,117.766,483470,5118.49,0
2025-02-11 14:13:06.735,117.766,483470,5118.49,0
2025-02-11 14:13:06.842,117.873,483470,5118.49,0
2025-02-11 14:13:06.843,117.875,489723,5174.14,0
2025-02-11 14:13:06.951,117.983,593366,6096.44,0
2025-02-11 14:13:07.058,118.09,593366,6096.44,0
2025-02-11 14:13:07.058,118.09,522212,5463.25,0
2025-02-11 14:13:07.167,118.199,522212,5463.25,0
2025-02-11 14:13:07.167,118.199,522212,5463.25,0
2025-02-11 14:13:07.277,118.308,502726,5289.85,0
2025-02-11 14:13:07.387,118.418,520227,5445.59,0
2025-02-11 14:13:07.494,118.526,520227,5445.59,0
2025-02-11 14:13:07.494,118.526,520227,5445.59,0
2025-02-11 14:13:07.602,118.633,520227,5445.59,0
2025-02-11 14:13:07.602,118.633,-4061955,-35330.59,0
2025-02-11 14:13:07.711,118.743,438649,4719.64,0
2025-02-11 14:13:07.713,118.744,438649,4719.64,0
2025-02-11 14:13:07.820,118.852,441606,4745.95,0
2025-02-11 14:13:07.822,118.853,441606,4745.95,0
2025-02-11 14:13:07.930,118.961,423351,4583.5,0
2025-02-11 14:13:07.930,118.961,423351,4583.5,0
2025-02-11 14:13:07.931,118.962,423351,4583.5,0
2025-02-11 14:13:08.037,119.068,469498,4994.16,0
2025-02-11 14:13:08.037,119.068,469498,4994.16,0
2025-02-11 14:13:08.038,119.07,461636,4924.19,0
2025-02-11 14:13:08.147,119.178,469144,4991.01,0
2025-02-11 14:13:08.256,119.287,469144,4991.01,0
2025-02-11 14:13:08.364,119.396,467396,4975.45,0
2025-02-11 14:13:08.365,119.397,467396,4975.45,0
2025-02-11 14:13:08.365,119.397,467396,4975.45,0
2025-02-11 14:13:08.474,119.505,467396,4975.45,0
2025-02-11 14:13:08.584,119.615,482320,5108.26,0
2025-02-11 14:13:08.584,119.615,482320,5108.26,0
2025-02-11 14:13:08.693,119.724,469106,4990.67,0
2025-02-11 14:13:08.693,119.724,469106,4990.67,0
2025-02-11 14:13:08.693,119.724,469106,4990.67,0
2025-02-11 14:13:08.800,119.831,487611,5155.34,0
2025-02-11 14:13:08.801,119.832,487611,5155.34,0
2025-02-11 14:13:08.908,119.939,463551,4941.24,0
2025-02-11 14:13:08.909,119.94,463551,4941.24,0
2025-02-11 14:13:09.018,120.049,484536,5127.98,0
2025-02-11 14:13:09.018,120.049,484536,5127.98,0
2025-02-11 14:13:09.126,120.157,464343,4948.28,0
2025-02-11 14:13:09.126,120.157,464343,4948.28,0
2025-02-11 14:13:09.127,120.158,464343,4948.28,0
2025-02-11 14:13:09.234,120.265,478850,5077.38,0
2025-02-11 14:13:09.235,120.266,478850,5077.38,0
2025-02-11 14:13:09.343,120.374,469812,4996.95,0
2025-02-11 14:13:09.452,120.483,469812,4996.95,0
2025-02-11 14:13:09.454,120.485,483497,5118.73,0
2025-02-11 14:13:09.559,120.59,483497,5118.73,0
2025-02-11 14:13:09.559,120.59,483497,5118.73,0
2025-02-11 14:13:09.667,120.698,483497,5118.73,0
2025-02-11 14:13:09.668,120.699,473611,5030.76,0
2025-02-11 14:13:09.668,120.699,473611,5030.76,0
2025-02-11 14:13:09.777,120.808,477531,5065.64,0
2025-02-11 14:13:09.886,120.917,477531,5065.64,0
2025-02-11 14:13:09.887,120.918,471457,5011.59,0
2025-02-11 14:13:09.887,120.918,471457,5011.59,0
2025-02-11 14:13:09.888,120.919,471457,5011.59,0
2025-02-11 14:13:09.993,121.024,474790,5041.25,0
2025-02-11 14:13:09.994,121.025,474790,5041.25,0
2025-02-11 14:13:10.102,121.133,472700,5022.65,0
2025-02-11 14:13:10.102,121.133,472700,5022.65,0
2025-02-11 14:13:10.210,121.241,474875,5042.01,0
2025-02-11 14:13:10.318,121.349,474875,5042.01,0
2025-02-11 14:13:10.319,121.35,477329,5063.84,0
2025-02-11 14:13:10.427,121.458,477329,5063.84,0
2025-02-11 14:13:10.428,121.459,477329,5063.84,0
2025-02-11 14:13:10.428,121.459,478402,5073.39,0
2025-02-11 14:13:10.536,121.567,478402,5073.39,0
2025-02-11 14:13:10.537,121.568,474544,5039.06,0
2025-02-11 14:13:10.644,121.675,474544,5039.06,0
2025-02-11 14:13:10.754,121.785,474544,5039.06,0
2025-02-11 14:13:10.754,121.785,474544,5039.06,0
2025-02-11 14:13:10.862,121.893,477097,5061.78,0
2025-02-11 14:13:10.863,121.894,477097,5061.78,0
2025-02-11 14:13:10.863,121.894,474617,5039.71,0
2025-02-11 14:13:10.970,122.001,474617,5039.71,0
2025-02-11 14:13:10.971,122.002,479921,5086.91,0
2025-02-11 14:13:11.080,122.111,479921,5086.91,0
2025-02-11 14:13:11.190,122.221,470769,5005.47,0
2025-02-11 14:13:11.190,122.221,470769,5005.47,0
2025-02-11 14:13:11.300,122.331,479851,5086.29,0
2025-02-11 14:13:11.302,122.333,479851,5086.29,0
2025-02-11 14:13:11.302,122.333,474443,5038.16,0
2025-02-11 14:13:11.409,122.44,474443,5038.16,0
2025-02-11 14:13:11.517,122.548,480172,5089.14,0
2025-02-11 14:13:11.517,122.548,480172,5089.14,0
2025-02-11 14:13:11.518,122.55,480172,5089.14,0
2025-02-11 14:13:11.625,122.656,480172,5089.14,0
2025-02-11 14:13:11.626,122.657,472380,5019.8,0
2025-02-11 14:13:11.735,122.766,478295,5072.44,0
2025-02-11 14:13:11.736,122.767,478295,5072.44,0
2025-02-11 14:13:11.951,122.982,478295,5072.44,0
2025-02-11 14:13:11.952,122.983,477294,5063.53,0
2025-02-11 14:13:11.952,122.983,477294,5063.53,0
2025-02-11 14:13:11.952,122.983,477294,5063.53,0
2025-02-11 14:13:12.057,123.089,479683,5084.79,0
2025-02-11 14:13:12.058,123.089,479683,5084.79,0
2025-02-11 14:13:12.167,123.198,477061,5061.46,0
2025-02-11 14:13:12.167,123.198,477061,5061.46,0
2025-02-11 14:13:12.276,123.307,474456,5038.28,0
2025-02-11 14:13:12.383,123.415,474456,5038.28,0
2025-02-11 14:13:12.383,123.415,474456,5038.28,0
2025-02-11 14:13:12.383,123.415,474456,5038.28,0
2025-02-11 14:13:12.384,123.416,478966,5078.41,0
2025-02-11 14:13:12.491,123.523,474872,5041.98,0
2025-02-11 14:13:12.601,123.632,474872,5041.98,0
2025-02-11 14:13:12.709,123.74,479397,5082.25,0
2025-02-11 14:13:12.710,123.741,479397,5082.25,0
2025-02-11 14:13:12.818,123.849,474599,5039.55,0
2025-02-11 14:13:12.820,123.851,474599,5039.55,0
2025-02-11 14:13:12.822,123.853,474599,5039.55,0
2025-02-11 14:13:12.927,123.958,479803,5085.86,0
2025-02-11 14:13:12.928,123.96,479803,5085.86,0
2025-02-11 14:13:13.036,124.067,479803,5085.86,0
2025-02-11 14:13:13.144,124.176,476737,5058.58,0
2025-02-11 14:13:13.145,124.177,476737,5058.58,0
2025-02-11 14:13:13.145,124.177,476737,5058.58,0
2025-02-11 14:13:13.253,124.284,479170,5080.23,0
2025-02-11 14:13:13.253,124.284,479170,5080.23,0
2025-02-11 14:13:13.359,124.39,475520,5047.75,0
2025-02-11 14:13:13.360,124.392,475520,5047.75,0
2025-02-11 14:13:13.470,124.501,477014,5061.04,0
2025-02-11 14:13:13.471,124.502,477014,5061.04,0
2025-02-11 14:13:13.578,124.609,480028,5087.86,0
2025-02-11 14:13:13.688,124.719,480028,5087.86,0
2025-02-11 14:13:13.688,124.719,480028,5087.86,0
2025-02-11 14:13:13.689,124.72,476721,5058.43,0
2025-02-11 14:13:13.690,124.721,476721,5058.43,0
2025-02-11 14:13:13.796,124.827,479564,5083.73,0
2025-02-11 14:13:13.904,124.935,479564,5083.73,0
2025-02-11 14:13:13.905,124.936,478371,5073.12,0
2025-02-11 14:13:14.013,125.044,478371,5073.12,0
2025-02-11 14:13:14.013,125.044,478371,5073.12,0
2025-02-11 14:13:14.013,125.044,478708,5076.12,0
2025-02-11 14:13:14.122,125.153,475446,5047.09,0
2025-02-11 14:13:14.231,125.262,475446,5047.09,0
2025-02-11 14:13:14.340,125.371,475446,5047.09,0
2025-02-11 14:13:14.446,125.477,476859,5059.66,0
2025-02-11 14:13:14.446,125.477,476859,5059.66,0
2025-02-11 14:13:14.447,125.478,476859,5059.66,0
2025-02-11 14:13:14.554,125.585,477417,5064.63,0
2025-02-11 14:13:14.555,125.586,477417,5064.63,0
2025-02-11 14:13:14.555,125.586,479095,5079.56,0
2025-02-11 14:13:14.662,125.694,479095,5079.56,0
2025-02-11 14:13:14.663,125.695,478882,5077.66,0
2025-02-11 14:13:14.772,125.804,478882,5077.66,0
2025-02-11 14:13:14.774,125.805,478882,5077.66,0
2025-02-11 14:13:14.883,125.914,477327,5063.83,0
2025-02-11 14:13:14.884,125.915,477327,5063.83,0
2025-02-11 14:13:14.991,126.022,479456,5082.77,0
2025-02-11 14:13:14.991,126.022,479456,5082.77,0
2025-02-11 14:13:14.992,126.023,477026,5061.15,0
2025-02-11 14:13:15.100,126.131,477026,5061.15,0
2025-02-11 14:13:15.211,126.242,479703,5084.97,0
2025-02-11 14:13:15.212,126.243,479703,5084.97,0
2025-02-11 14:13:15.212,126.243,479703,5084.97,0
2025-02-11 14:13:15.276,126.307,479703,5084.97,0
2025-02-11 14:13:15.320,126.351,475422,5046.87,0
2025-02-11 14:13:15.320,126.351,475422,5046.87,0
2025-02-11 14:13:15.429,126.46,475422,5046.87,0
2025-02-11 14:13:15.536,126.567,478013,5069.93,0
2025-02-11 14:13:15.536,126.567,478013,5069.93,0
2025-02-11 14:13:15.646,126.677,478013,5069.93,0
2025-02-11 14:13:15.647,126.678,478013,5069.93,0
2025-02-11 14:13:15.649,126.68,480379,5090.99,0
2025-02-11 14:13:15.650,126.682,478645,5075.56,0
2025-02-11 14:13:15.651,126.683,478645,5075.56,392.9582
2025-02-11 14:13:15.651,126.683,478645,5075.56,392.9582
2025-02-11 14:13:15.753,126.785,477511,5065.46,392.9582
2025-02-11 14:13:15.754,126.786,477511,5065.46,392.9582
2025-02-11 14:13:15.863,126.894,477511,5065.46,392.9582
2025-02-11 14:13:15.864,126.895,477999,5069.81,392.9582
2025-02-11 14:13:15.971,127.003,479075,5079.38,392.9582
2025-02-11 14:13:15.972,127.004,479075,5079.38,392.9582
2025-02-11 14:13:16.080,127.112,477313,5063.7,392.9582
2025-02-11 14:13:16.080,127.112,477313,5063.7,392.9582
2025-02-11 14:13:16.188,127.219,479011,5078.81,392.9582
2025-02-11 14:13:16.189,127.22,479011,5078.81,850.4847
2025-02-11 14:13:16.189,127.22,477966,5069.51,850.4847
2025-02-11 14:13:16.190,127.221,477966,5069.51,850.4847
2025-02-11 14:13:16.405,127.436,477966,5069.51,850.4847
2025-02-11 14:13:16.513,127.544,480588,5092.85,850.4847
2025-02-11 14:13:16.513,127.544,480588,5092.85,850.4847
2025-02-11 14:13:16.514,127.546,480588,5092.85,850.4847
2025-02-11 14:13:16.622,127.653,479107,5079.67,850.4847
2025-02-11 14:13:16.623,127.654,479107,5079.67,850.4847
2025-02-11 14:13:16.623,127.654,479107,5079.67,814.6639
2025-02-11 14:13:16.624,127.655,479107,5079.67,814.6639
2025-02-11 14:13:16.624,127.655,478304,5072.52,814.6639
2025-02-11 14:13:16.731,127.762,479514,5083.29,814.6639
2025-02-11 14:13:16.841,127.872,479514,5083.29,814.6639
2025-02-11 14:13:16.949,127.98,479514,5083.29,814.6639
2025-02-11 14:13:16.950,127.981,480214,5089.52,814.6639
2025-02-11 14:13:16.950,127.981,480214,5089.52,814.6639
2025-02-11 14:13:17.058,128.089,479911,5086.82,814.6639
2025-02-11 14:13:17.059,128.09,479911,5086.82,829.9444
2025-02-11 14:13:17.059,128.09,479911,5086.82,829.9444
2025-02-11 14:13:17.059,128.09,477719,5067.32,829.9444
2025-02-11 14:13:17.167,128.198,477719,5067.32,829.9444
2025-02-11 14:13:17.168,128.199,479305,5081.43,829.9444
2025-02-11 14:13:17.275,128.306,480053,5088.09,829.9444
2025-02-11 14:13:17.383,128.415,480053,5088.09,829.9444
2025-02-11 14:13:17.383,128.415,480053,5088.09,829.9444
2025-02-11 14:13:17.383,128.415,480053,5088.09,829.9444
2025-02-11 14:13:17.492,128.524,480053,5088.09,813.0742
2025-02-11 14:13:17.493,128.524,480053,5088.09,813.0742
2025-02-11 14:13:17.493,128.524,479644,5084.45,813.0742
2025-02-11 14:13:17.600,128.631,477956,5069.42,813.0742
2025-02-11 14:13:17.708,128.739,477956,5069.42,813.0742
2025-02-11 14:13:17.708,128.739,480236,5089.71,813.0742
2025-02-11 14:13:17.815,128.846,480236,5089.71,813.0742
2025-02-11 14:13:17.816,128.848,480236,5089.71,813.0742
2025-02-11 14:13:17.816,128.848,480076,5088.29,813.0742
2025-02-11 14:13:17.925,128.957,480076,5088.29,775.8553
2025-02-11 14:13:17.926,128.958,480076,5088.29,775.8553
2025-02-11 14:13:17.926,128.958,479834,5086.14,775.8553
2025-02-11 14:13:17.928,128.959,479834,5086.14,775.8553
2025-02-11 14:13:18.035,129.066,479301,5081.39,775.8553
2025-02-11 14:13:18.145,129.176,479301,5081.39,775.8553
2025-02-11 14:13:18.145,129.176,479301,5081.39,775.8553
2025-02-11 14:13:18.146,129.177,479619,5084.22,775.8553
2025-02-11 14:13:18.253,129.284,479619,5084.22,754.4892
2025-02-11 14:13:18.254,129.285,479619,5084.22,754.4892
2025-02-11 14:13:18.255,129.286,481896,5104.49,754.4892
2025-02-11 14:13:18.256,129.287,481896,5104.49,754.4892
2025-02-11 14:13:18.363,129.394,478907,5077.89,754.4892
2025-02-11 14:13:18.364,129.395,478907,5077.89,754.4892
2025-02-11 14:13:18.579,129.61,478907,5077.89,754.4892
2025-02-11 14:13:18.579,129.61,478907,5077.89,754.4892
2025-02-11 14:13:18.580,129.611,478907,5077.89,754.4892
2025-02-11 14:13:18.580,129.611,480296,5090.25,754.4892
2025-02-11 14:13:18.687,129.718,480296,5090.25,776.6387
2025-02-11 14:13:18.687,129.718,480296,5090.25,776.6387
2025-02-11 14:13:18.689,129.72,479825,5086.06,776.6387
2025-02-11 14:13:18.796,129.827,481211,5098.39,776.6387
2025-02-11 14:13:18.905,129.936,481211,5098.39,776.6387
2025-02-11 14:13:19.012,130.043,479884,5086.58,776.6387
2025-02-11 14:13:19.013,130.044,479884,5086.58,776.6387
2025-02-11 14:13:19.013,130.044,479884,5086.58,776.6387
2025-02-11 14:13:19.013,130.044,478779,5076.75,776.6387
2025-02-11 14:13:19.014,130.045,478779,5076.75,776.6387
2025-02-11 14:13:19.120,130.151,478779,5076.75,773.0963
2025-02-11 14:13:19.122,130.153,480684,5093.7,773.0963
2025-02-11 14:13:19.122,130.153,480684,5093.7,773.0963
2025-02-11 14:13:19.229,130.26,481048,5096.94,773.0963
2025-02-11 14:13:19.337,130.368,481048,5096.94,773.0963
2025-02-11 14:13:19.338,130.369,481576,5101.64,773.0963
2025-02-11 14:13:19.445,130.476,481576,5101.64,773.0963
2025-02-11 14:13:19.446,130.477,481576,5101.64,773.0963
2025-02-11 14:13:19.448,130.479,480069,5088.23,773.0963
2025-02-11 14:13:19.553,130.584,480069,5088.23,773.0963
2025-02-11 14:13:19.553,130.584,480069,5088.23,762.1951
2025-02-11 14:13:19.553,130.584,480666,5093.54,762.1951
2025-02-11 14:13:19.553,130.584,480666,5093.54,762.1951
2025-02-11 14:13:19.662,130.693,480666,5093.54,762.1951
2025-02-11 14:13:19.771,130.802,480531,5092.34,762.1951
2025-02-11 14:13:19.771,130.802,480531,5092.34,762.1951
2025-02-11 14:13:19.880,130.911,480531,5092.34,762.1951
2025-02-11 14:13:19.881,130.912,481432,5100.36,762.1951
2025-02-11 14:13:19.881,130.912,481432,5100.36,762.1951
2025-02-11 14:13:19.988,131.019,481432,5100.36,717.5145
2025-02-11 14:13:19.989,131.02,481432,5100.36,717.5145
2025-02-11 14:13:19.990,131.021,480208,5089.46,717.5145
2025-02-11 14:13:20.095,131.127,480810,5094.82,717.5145
2025-02-11 14:13:20.203,131.234,482561,5110.4,717.5145
2025-02-11 14:13:20.204,131.236,482561,5110.4,717.5145
2025-02-11 14:13:20.204,131.236,482561,5110.4,717.5145
2025-02-11 14:13:20.307,131.338,479815,5085.97,717.5145
2025-02-11 14:13:20.308,131.339,479815,5085.97,717.5145
2025-02-11 14:13:20.308,131.339,479815,5085.97,710.3787
2025-02-11 14:13:20.422,131.453,481155,5097.89,710.3787
2025-02-11 14:13:20.422,131.453,481155,5097.89,710.3787
2025-02-11 14:13:20.530,131.562,481256,5098.79,710.3787
2025-02-11 14:13:20.638,131.669,481256,5098.79,710.3787
2025-02-11 14:13:20.641,131.672,480880,5095.44,710.3787
2025-02-11 14:13:20.746,131.777,480880,5095.44,710.3787
2025-02-11 14:13:20.747,131.778,480880,5095.44,710.3787
2025-02-11 14:13:20.854,131.886,480880,5095.44,710.3787
2025-02-11 14:13:20.855,131.887,480880,5095.44,708.0648
2025-02-11 14:13:20.855,131.887,485153,5133.47,708.0648
2025-02-11 14:13:20.856,131.888,485153,5133.47,708.0648
2025-02-11 14:13:20.965,131.996,456633,4879.67,708.0648
2025-02-11 14:13:20.966,131.997,456633,4879.67,708.0648
2025-02-11 14:13:21.073,132.104,456633,4879.67,708.0648
2025-02-11 14:13:21.073,132.104,524196,5480.91,708.0648
2025-02-11 14:13:21.073,132.104,580251,5979.73,708.0648
2025-02-11 14:13:21.180,132.211,580251,5979.73,708.0648
2025-02-11 14:13:21.181,132.212,580251,5979.73,708.0648
2025-02-11 14:13:21.181,132.212,583027,6004.44,708.0648
2025-02-11 14:13:21.287,132.319,583027,6004.44,708.0648
2025-02-11 14:13:21.287,132.319,583027,6004.44,698.812
2025-02-11 14:13:21.289,132.32,560158,5800.93,698.812
2025-02-11 14:13:21.290,132.321,560158,5800.93,698.812
2025-02-11 14:13:21.396,132.427,632476,6444.48,698.812
2025-02-11 14:13:21.506,132.537,632476,6444.48,698.812
2025-02-11 14:13:21.614,132.646,662624,6712.76,698.812
2025-02-11 14:13:21.614,132.646,662624,6712.76,698.812
2025-02-11 14:13:21.615,132.647,662624,6712.76,698.812
2025-02-11 14:13:21.615,132.647,637340,6487.76,698.812
2025-02-11 14:13:21.721,132.752,637340,6487.76,688.0892
2025-02-11 14:13:21.721,132.752,637340,6487.76,688.0892
2025-02-11 14:13:21.831,132.862,637340,6487.76,688.0892
2025-02-11 14:13:21.832,132.863,653637,6632.78,688.0892
2025-02-11 14:13:21.938,132.97,653637,6632.78,688.0892
2025-02-11 14:13:21.940,132.971,689910,6955.57,688.0892
2025-02-11 14:13:21.942,132.973,689910,6955.57,688.0892
2025-02-11 14:13:22.047,133.079,689910,6955.57,688.0892
2025-02-11 14:13:22.047,133.079,689910,6955.57,686.3418
2025-02-11 14:13:22.047,133.079,682998,6894.06,686.3418
2025-02-11 14:13:22.047,133.079,682998,6894.06,686.3418
2025-02-11 14:13:22.157,133.188,682998,6894.06,686.3418
2025-02-11 14:13:22.157,133.188,690172,6957.9,686.3418
2025-02-11 14:13:22.264,133.295,710802,7141.49,686.3418
2025-02-11 14:13:22.265,133.296,710802,7141.49,686.3418
2025-02-11 14:13:22.374,133.405,742945,7427.52,686.3418
2025-02-11 14:13:22.483,133.514,742945,7427.52,686.3418
2025-02-11 14:13:22.484,133.516,742945,7427.52,686.3418
2025-02-11 14:13:22.484,133.516,787328,7822.48,686.3418
2025-02-11 14:13:22.485,133.517,787328,7822.48,686.3418
