Timestamp,Relative_Time,TYAGA_raw (kg),TYAGA_processed (kg),FT_F01_raw (rpm)
2025-02-11 13:07:35.954,151.216,69599,1435.51,575.6721
2025-02-11 13:07:35.955,151.218,69240,1432.32,575.6721
2025-02-11 13:07:36.063,151.325,69240,1432.32,575.6721
2025-02-11 13:07:36.063,151.325,69240,1432.32,599.8441
2025-02-11 13:07:36.064,151.326,69603,1435.55,599.8441
2025-02-11 13:07:36.064,151.326,69603,1435.55,599.8441
2025-02-11 13:07:36.172,151.435,69367,1433.45,599.8441
2025-02-11 13:07:36.172,151.435,69367,1433.45,599.8441
2025-02-11 13:07:36.281,151.544,69464,1434.31,599.8441
2025-02-11 13:07:36.281,151.544,69464,1434.31,599.8441
2025-02-11 13:07:36.389,151.651,69464,1434.31,599.8441
2025-02-11 13:07:36.390,151.652,69464,1434.31,599.8441
2025-02-11 13:07:36.499,151.761,69229,1432.22,599.8441
2025-02-11 13:07:36.499,151.761,69229,1432.22,568.7311
2025-02-11 13:07:36.499,151.761,69229,1432.22,568.7311
2025-02-11 13:07:36.499,151.761,69694,1436.36,568.7311
2025-02-11 13:07:36.606,151.868,69694,1436.36,568.7311
2025-02-11 13:07:36.607,151.869,69340,1433.21,568.7311
2025-02-11 13:07:36.715,151.977,69340,1433.21,568.7311
2025-02-11 13:07:36.715,151.977,69222,1432.16,568.7311
2025-02-11 13:07:36.824,152.086,69222,1432.16,568.7311
2025-02-11 13:07:36.825,152.088,69222,1432.16,568.7311
2025-02-11 13:07:36.825,152.088,74260,1476.99,568.7311
2025-02-11 13:07:36.826,152.089,74260,1476.99,568.7311
2025-02-11 13:07:36.826,152.089,74260,1476.99,575.639
2025-02-11 13:07:36.933,152.196,70989,1447.88,575.639
2025-02-11 13:07:37.044,152.306,114216,1832.55,575.639
2025-02-11 13:07:37.045,152.307,114216,1832.55,575.639
2025-02-11 13:07:37.150,152.413,84875,1571.45,575.639
2025-02-11 13:07:37.259,152.522,84875,1571.45,575.639
2025-02-11 13:07:37.259,152.522,84875,1571.45,575.639
2025-02-11 13:07:37.260,152.523,64068,1386.29,575.639
2025-02-11 13:07:37.260,152.523,64068,1386.29,575.639
2025-02-11 13:07:37.261,152.524,64068,1386.29,574.9109
2025-02-11 13:07:37.367,152.63,64068,1386.29,574.9109
2025-02-11 13:07:37.474,152.736,64068,1386.29,574.9109
2025-02-11 13:07:37.475,152.737,120064,1884.6,574.9109
2025-02-11 13:07:37.583,152.845,141687,2077.02,574.9109
2025-02-11 13:07:37.584,152.846,141687,2077.02,574.9109
2025-02-11 13:07:37.585,152.847,141687,2077.02,574.9109
2025-02-11 13:07:37.691,152.954,160081,2240.7,574.9109
2025-02-11 13:07:37.691,152.954,160081,2240.7,587.199
2025-02-11 13:07:37.692,152.955,160081,2240.7,587.199
2025-02-11 13:07:37.800,153.063,166191,2295.07,587.199
2025-02-11 13:07:37.801,153.064,166191,2295.07,587.199
2025-02-11 13:07:37.911,153.173,193395,2537.16,587.199
2025-02-11 13:07:37.912,153.174,193395,2537.16,587.199
2025-02-11 13:07:38.018,153.28,186266,2473.72,587.199
2025-02-11 13:07:38.018,153.281,186266,2473.72,587.199
2025-02-11 13:07:38.019,153.282,186266,2473.72,587.199
2025-02-11 13:07:38.125,153.387,202780,2620.67,587.199
2025-02-11 13:07:38.125,153.387,202780,2620.67,571.4612
2025-02-11 13:07:38.126,153.388,202780,2620.67,571.4612
2025-02-11 13:07:38.232,153.494,249049,3032.41,571.4612
2025-02-11 13:07:38.232,153.494,249049,3032.41,571.4612
2025-02-11 13:07:38.338,153.601,249049,3032.41,571.4612
2025-02-11 13:07:38.338,153.601,235571,2912.48,571.4612
2025-02-11 13:07:38.447,153.709,235571,2912.48,571.4612
2025-02-11 13:07:38.448,153.71,235571,2912.48,571.4612
2025-02-11 13:07:38.556,153.819,256224,3096.26,571.4612
2025-02-11 13:07:38.558,153.82,256224,3096.26,571.4612
2025-02-11 13:07:38.558,153.82,256224,3096.26,567.022
2025-02-11 13:07:38.666,153.928,273628,3251.14,567.022
2025-02-11 13:07:38.667,153.929,273628,3251.14,567.022
2025-02-11 13:07:38.667,153.929,285343,3355.39,567.022
2025-02-11 13:07:38.772,154.034,303756,3519.24,567.022
2025-02-11 13:07:38.882,154.144,303756,3519.24,567.022
2025-02-11 13:07:38.990,154.252,303756,3519.24,567.022
2025-02-11 13:07:38.990,154.252,301220,3496.68,567.022
2025-02-11 13:07:38.991,154.253,301220,3496.68,571.0696
2025-02-11 13:07:39.102,154.365,301220,3496.68,571.0696
2025-02-11 13:07:39.102,154.365,341825,3858.01,571.0696
2025-02-11 13:07:39.210,154.472,352982,3957.3,571.0696
2025-02-11 13:07:39.319,154.581,393249,4315.63,571.0696
2025-02-11 13:07:39.320,154.582,393249,4315.63,571.0696
2025-02-11 13:07:39.321,154.583,393249,4315.63,571.0696
2025-02-11 13:07:39.428,154.691,380820,4205.03,571.0696
2025-02-11 13:07:39.429,154.692,380820,4205.03,571.0696
2025-02-11 13:07:39.429,154.692,380820,4205.03,571.0696
2025-02-11 13:07:39.429,154.692,380820,4205.03,588.7202
2025-02-11 13:07:39.646,154.909,380820,4205.03,588.7202
2025-02-11 13:07:39.648,154.91,395713,4337.56,588.7202
2025-02-11 13:07:39.755,155.017,395713,4337.56,588.7202
2025-02-11 13:07:39.755,155.017,395713,4337.56,588.7202
2025-02-11 13:07:39.756,155.018,403258,4404.7,588.7202
2025-02-11 13:07:39.862,155.125,427069,4616.59,588.7202
2025-02-11 13:07:39.970,155.233,443605,4763.74,588.7202
2025-02-11 13:07:39.972,155.235,443605,4763.74,588.7202
2025-02-11 13:07:39.972,155.235,443605,4763.74,569.7357
2025-02-11 13:07:39.972,155.235,443605,4763.74,569.7357
2025-02-11 13:07:40.080,155.342,463960,4944.88,569.7357
2025-02-11 13:07:40.081,155.343,463960,4944.88,569.7357
2025-02-11 13:07:40.189,155.451,482093,5106.24,569.7357
2025-02-11 13:07:40.189,155.452,482093,5106.24,569.7357
2025-02-11 13:07:40.190,155.453,482093,5106.24,569.7357
2025-02-11 13:07:40.295,155.557,482093,5106.24,570.5157
2025-02-11 13:07:40.296,155.558,482093,5106.24,570.5157
2025-02-11 13:07:40.296,155.558,447521,4798.59,570.5157
2025-02-11 13:07:40.404,155.667,447521,4798.59,570.5157
2025-02-11 13:07:40.404,155.667,480274,5090.05,570.5157
2025-02-11 13:07:40.513,155.775,502753,5290.09,570.5157
2025-02-11 13:07:40.514,155.776,502753,5290.09,570.5157
2025-02-11 13:07:40.732,155.994,502753,5290.09,570.5157
2025-02-11 13:07:40.732,155.994,502753,5290.09,570.5157
2025-02-11 13:07:40.732,155.994,502753,5290.09,570.5157
2025-02-11 13:07:40.733,155.995,502753,5290.09,562.2084
2025-02-11 13:07:40.733,155.995,512995,5381.23,562.2084
2025-02-11 13:07:40.840,156.102,534024,5568.37,562.2084
2025-02-11 13:07:40.842,156.105,534024,5568.37,562.2084
2025-02-11 13:07:41.058,156.32,506273,5321.41,562.2084
2025-02-11 13:07:41.058,156.32,506273,5321.41,562.2084
2025-02-11 13:07:41.059,156.322,506273,5321.41,562.2084
2025-02-11 13:07:41.059,156.322,559407,5794.24,562.2084
2025-02-11 13:07:41.165,156.427,559407,5794.24,562.2084
2025-02-11 13:07:41.165,156.427,577832,5958.21,562.2084
2025-02-11 13:07:41.165,156.428,577832,5958.21,562.2084
2025-02-11 13:07:41.274,156.536,604488,6195.41,562.2084
2025-02-11 13:07:41.274,156.536,604488,6195.41,562.2084
2025-02-11 13:07:41.274,156.536,604488,6195.41,571.0696
2025-02-11 13:07:41.381,156.644,570187,5890.17,571.0696
2025-02-11 13:07:41.381,156.644,570187,5890.17,571.0696
2025-02-11 13:07:41.489,156.752,592923,6092.5,571.0696
2025-02-11 13:07:41.600,156.862,592923,6092.5,571.0696
2025-02-11 13:07:41.600,156.862,592923,6092.5,571.0696
2025-02-11 13:07:41.601,156.863,613991,6279.98,571.0696
2025-02-11 13:07:41.601,156.863,613991,6279.98,571.0696
2025-02-11 13:07:41.601,156.863,613991,6279.98,592.7331
2025-02-11 13:07:41.709,156.972,613991,6279.98,592.7331
2025-02-11 13:07:41.711,156.974,632604,6445.61,592.7331
2025-02-11 13:07:41.818,157.08,632604,6445.61,592.7331
2025-02-11 13:07:41.927,157.189,632604,6445.61,592.7331
2025-02-11 13:07:41.927,157.189,650658,6606.27,592.7331
2025-02-11 13:07:42.034,157.296,650658,6606.27,592.7331
2025-02-11 13:07:42.035,157.297,650658,6606.27,592.7331
2025-02-11 13:07:42.035,157.297,626257,6389.13,592.7331
2025-02-11 13:07:42.143,157.405,626257,6389.13,578.5698
2025-02-11 13:07:42.143,157.405,668188,6762.27,578.5698
2025-02-11 13:07:42.252,157.515,668188,6762.27,578.5698
2025-02-11 13:07:42.252,157.515,708510,7121.09,578.5698
2025-02-11 13:07:42.253,157.515,708510,7121.09,578.5698
2025-02-11 13:07:42.360,157.622,708510,7121.09,578.5698
2025-02-11 13:07:42.361,157.624,708510,7121.09,578.5698
2025-02-11 13:07:42.362,157.625,716240,7189.88,578.5698
2025-02-11 13:07:42.469,157.731,716240,7189.88,578.5698
2025-02-11 13:07:42.470,157.732,682901,6893.2,578.5698
2025-02-11 13:07:42.576,157.838,682901,6893.2,579.5422
2025-02-11 13:07:42.577,157.84,754310,7528.66,579.5422
2025-02-11 13:07:42.577,157.84,754310,7528.66,579.5422
2025-02-11 13:07:42.578,157.841,725226,7269.84,579.5422
2025-02-11 13:07:42.685,157.947,733654,7344.84,579.5422
2025-02-11 13:07:42.792,158.055,733654,7344.84,579.5422
2025-02-11 13:07:42.793,158.056,733654,7344.84,579.5422
2025-02-11 13:07:42.902,158.164,733654,7344.84,579.5422
2025-02-11 13:07:42.902,158.164,733654,7344.84,577.2006
2025-02-11 13:07:43.011,158.273,791768,7861.99,577.2006
2025-02-11 13:07:43.011,158.273,791768,7861.99,577.2006
2025-02-11 13:07:43.119,158.382,801325,7947.04,577.2006
2025-02-11 13:07:43.119,158.382,801325,7947.04,577.2006
2025-02-11 13:07:43.227,158.49,777183,7732.2,577.2006
2025-02-11 13:07:43.227,158.49,777183,7732.2,577.2006
2025-02-11 13:07:43.227,158.49,777183,7732.2,577.2006
2025-02-11 13:07:43.227,158.49,785055,7802.25,577.2006
2025-02-11 13:07:43.337,158.599,785055,7802.25,569.0872
2025-02-11 13:07:43.338,158.6,785055,7802.25,569.0872
2025-02-11 13:07:43.339,158.601,831587,8216.34,569.0872
2025-02-11 13:07:43.339,158.601,831587,8216.34,569.0872
2025-02-11 13:07:43.445,158.707,843686,8324,569.0872
2025-02-11 13:07:43.446,158.709,843686,8324,569.0872
2025-02-11 13:07:43.552,158.814,833107,8229.86,569.0872
2025-02-11 13:07:43.552,158.814,833107,8229.86,569.0872
2025-02-11 13:07:43.552,158.814,833107,8229.86,569.0872
2025-02-11 13:07:43.660,158.922,840499,8295.64,569.0872
2025-02-11 13:07:43.661,158.923,840499,8295.64,569.0872
2025-02-11 13:07:43.661,158.923,840499,8295.64,585.7545
2025-02-11 13:07:43.769,159.032,840499,8295.64,585.7545
2025-02-11 13:07:43.769,159.032,909865,8912.92,585.7545
2025-02-11 13:07:43.879,159.142,909865,8912.92,585.7545
2025-02-11 13:07:43.987,159.249,912374,8935.25,585.7545
2025-02-11 13:07:43.987,159.249,912374,8935.25,585.7545
2025-02-11 13:07:44.096,159.359,912374,8935.25,585.7545
2025-02-11 13:07:44.096,159.359,918800,8992.43,585.7545
2025-02-11 13:07:44.096,159.359,918800,8992.43,574.4816
2025-02-11 13:07:44.097,159.36,918800,8992.43,574.4816
2025-02-11 13:07:44.206,159.468,926643,9062.22,574.4816
2025-02-11 13:07:44.206,159.468,926643,9062.22,574.4816
2025-02-11 13:07:44.316,159.578,926240,9058.64,574.4816
2025-02-11 13:07:44.316,159.578,926240,9058.64,574.4816
2025-02-11 13:07:44.424,159.687,946539,9239.28,574.4816
2025-02-11 13:07:44.425,159.688,946539,9239.28,574.4816
2025-02-11 13:07:44.425,159.688,946539,9239.28,574.4816
2025-02-11 13:07:44.531,159.794,961889,9375.87,574.4816
2025-02-11 13:07:44.532,159.795,961889,9375.87,575.7053
2025-02-11 13:07:44.532,159.795,961889,9375.87,575.7053
2025-02-11 13:07:44.642,159.904,953531,9301.5,575.7053
2025-02-11 13:07:44.642,159.904,953531,9301.5,575.7053
2025-02-11 13:07:44.750,160.012,992288,9646.39,575.7053
2025-02-11 13:07:44.751,160.013,992288,9646.39,575.7053
2025-02-11 13:07:44.857,160.12,1004140,9751.86,575.7053
2025-02-11 13:07:44.859,160.121,1004140,9751.86,575.7053
2025-02-11 13:07:44.859,160.121,1004140,9751.86,575.7053
2025-02-11 13:07:44.967,160.229,1004140,9751.86,597.5858
2025-02-11 13:07:44.967,160.229,1004140,9751.86,597.5858
2025-02-11 13:07:45.076,160.339,1008148,9787.53,597.5858
2025-02-11 13:07:45.076,160.339,1008148,9787.53,597.5858
2025-02-11 13:07:45.184,160.447,1028312,9966.96,597.5858
2025-02-11 13:07:45.293,160.556,1033473,10012.89,597.5858
2025-02-11 13:07:45.294,160.557,1033473,10012.89,597.5858
2025-02-11 13:07:45.294,160.557,1033473,10012.89,597.5858
2025-02-11 13:07:45.400,160.662,1069444,10332.99,597.5858
2025-02-11 13:07:45.400,160.662,1069444,10332.99,597.5858
2025-02-11 13:07:45.401,160.663,1069444,10332.99,582.5469
2025-02-11 13:07:45.402,160.664,1068271,10322.55,582.5469
2025-02-11 13:07:45.509,160.771,1068271,10322.55,582.5469
2025-02-11 13:07:45.509,160.772,1072964,10364.31,582.5469
2025-02-11 13:07:45.619,160.881,1072964,10364.31,582.5469
2025-02-11 13:07:45.619,160.881,1074232,10375.6,582.5469
2025-02-11 13:07:45.726,160.989,1074232,10375.6,582.5469
2025-02-11 13:07:45.727,160.99,1074232,10375.6,582.5469
2025-02-11 13:07:45.836,161.098,1074232,10375.6,582.5469
2025-02-11 13:07:45.837,161.1,1089325,10509.91,582.5469
2025-02-11 13:07:45.838,161.101,1089325,10509.91,601.2506
2025-02-11 13:07:45.945,161.207,1128015,10854.21,601.2506
2025-02-11 13:07:45.946,161.208,1128015,10854.21,601.2506
2025-02-11 13:07:46.053,161.315,1128015,10854.21,601.2506
2025-02-11 13:07:46.160,161.423,1133172,10900.1,601.2506
2025-02-11 13:07:46.161,161.423,1133172,10900.1,601.2506
2025-02-11 13:07:46.161,161.423,1133172,10900.1,601.2506
2025-02-11 13:07:46.269,161.532,1102967,10631.31,601.2506
2025-02-11 13:07:46.270,161.532,1102967,10631.31,573.1973
2025-02-11 13:07:46.270,161.532,1102967,10631.31,573.1973
2025-02-11 13:07:46.270,161.533,1163076,11166.21,573.1973
2025-02-11 13:07:46.380,161.642,1163076,11166.21,573.1973
2025-02-11 13:07:46.380,161.642,1185030,11361.57,573.1973
2025-02-11 13:07:46.380,161.642,1185030,11361.57,573.1973
2025-02-11 13:07:46.487,161.75,1184528,11357.11,573.1973
2025-02-11 13:07:46.597,161.859,1184528,11357.11,573.1973
2025-02-11 13:07:46.597,161.86,1154275,11087.89,573.1973
2025-02-11 13:07:46.706,161.969,1154275,11087.89,573.1973
2025-02-11 13:07:46.706,161.969,1154275,11087.89,573.1973
2025-02-11 13:07:46.707,161.97,1207423,11560.85,573.1973
2025-02-11 13:07:46.707,161.97,1207423,11560.85,573.1973
2025-02-11 13:07:46.708,161.971,1207423,11560.85,603.9012
2025-02-11 13:07:46.815,162.078,1220402,11676.34,603.9012
2025-02-11 13:07:46.815,162.078,1220402,11676.34,603.9012
2025-02-11 13:07:46.923,162.185,1235946,11814.67,603.9012
2025-02-11 13:07:46.924,162.186,1235946,11814.67,603.9012
2025-02-11 13:07:47.030,162.293,1273260,12146.72,603.9012
2025-02-11 13:07:47.030,162.293,1273260,12146.72,603.9012
2025-02-11 13:07:47.031,162.294,1273260,12146.72,603.9012
2025-02-11 13:07:47.137,162.4,1273260,12146.72,578.5029
2025-02-11 13:07:47.138,162.401,1273260,12146.72,578.5029
2025-02-11 13:07:47.138,162.401,1275735,12168.74,578.5029
2025-02-11 13:07:47.246,162.509,1275735,12168.74,578.5029
2025-02-11 13:07:47.347,162.61,1275735,12168.74,578.5029
2025-02-11 13:07:47.348,162.611,1312122,12492.55,578.5029
2025-02-11 13:07:47.348,162.611,1312122,12492.55,578.5029
2025-02-11 13:07:47.449,162.712,1302993,12411.31,578.5029
2025-02-11 13:07:47.449,162.712,1302993,12411.31,578.5029
2025-02-11 13:07:47.555,162.818,1302993,12411.31,574.7787
2025-02-11 13:07:47.555,162.818,1315377,12521.51,574.7787
2025-02-11 13:07:47.664,162.926,1315377,12521.51,574.7787
2025-02-11 13:07:47.665,162.927,1323643,12595.07,574.7787
2025-02-11 13:07:47.665,162.927,1323643,12595.07,574.7787
2025-02-11 13:07:47.666,162.928,1318279,12547.34,574.7787
2025-02-11 13:07:47.771,163.034,1352720,12853.82,574.7787
2025-02-11 13:07:47.771,163.034,1352720,12853.82,574.7787
2025-02-11 13:07:47.772,163.035,1368954,12998.29,574.7787
2025-02-11 13:07:47.881,163.143,1368954,12998.29,574.7787
2025-02-11 13:07:47.881,163.144,1368954,12998.29,574.7787
2025-02-11 13:07:47.882,163.145,1355333,12877.08,574.7787
2025-02-11 13:07:47.990,163.253,1355333,12877.08,574.7787
2025-02-11 13:07:48.100,163.363,1355333,12877.08,574.7787
2025-02-11 13:07:48.210,163.473,1361704,12933.77,574.7787
2025-02-11 13:07:48.211,163.474,1361704,12933.77,574.7787
2025-02-11 13:07:48.317,163.58,1394199,13222.94,574.7787
2025-02-11 13:07:48.317,163.58,1394199,13222.94,61.13591
2025-02-11 13:07:48.318,163.581,1414448,13403.13,61.13591
2025-02-11 13:07:48.318,163.581,1414448,13403.13,61.13591
2025-02-11 13:07:48.426,163.688,1414448,13403.13,61.13591
2025-02-11 13:07:48.427,163.69,1404616,13315.64,61.13591
2025-02-11 13:07:48.535,163.798,1404616,13315.64,61.13591
2025-02-11 13:07:48.535,163.798,1463500,13839.64,61.13591
2025-02-11 13:07:48.643,163.905,1463500,13839.64,61.13591
2025-02-11 13:07:48.644,163.906,1488268,14060.04,61.13591
2025-02-11 13:07:48.753,164.016,1488268,14060.04,61.13591
2025-02-11 13:07:48.754,164.017,1488268,14060.04,61.13591
2025-02-11 13:07:48.754,164.017,1478168,13970.17,61.13591
2025-02-11 13:07:48.861,164.124,1478168,13970.17,61.13591
2025-02-11 13:07:48.862,164.125,1469873,13896.35,61.13591
2025-02-11 13:07:48.969,164.231,1469873,13896.35,61.13591
2025-02-11 13:07:48.969,164.231,1457628,13787.38,61.13591
2025-02-11 13:07:49.075,164.338,1457628,13787.38,61.13591
