Timestamp,Relative_Time,FT_F01_Hz
2025-07-05 13:23:07.628,210.383,628.5355
2025-07-05 13:23:07.628,210.383,628.5355
2025-07-05 13:23:07.674,210.429,628.5355
2025-07-05 13:23:07.674,210.429,628.5355
2025-07-05 13:23:07.674,210.429,628.5355
2025-07-05 13:23:07.720,210.476,628.5355
2025-07-05 13:23:07.720,210.476,628.5355
2025-07-05 13:23:07.720,210.476,628.5355
2025-07-05 13:23:07.720,210.476,628.5355
2025-07-05 13:23:07.721,210.477,628.5355
2025-07-05 13:23:07.721,210.477,628.5355
2025-07-05 13:23:07.721,210.477,628.5355
2025-07-05 13:23:07.721,210.477,602.6274
2025-07-05 13:23:07.721,210.477,602.6274
2025-07-05 13:23:07.721,210.477,602.6274
2025-07-05 13:23:07.721,210.477,602.6274
2025-07-05 13:23:07.768,210.523,602.6274
2025-07-05 13:23:07.768,210.523,602.6274
2025-07-05 13:23:07.768,210.523,602.6274
2025-07-05 13:23:07.768,210.523,602.6274
2025-07-05 13:23:07.768,210.523,602.6274
2025-07-05 13:23:07.768,210.523,602.6274
2025-07-05 13:23:07.769,210.525,602.6274
2025-07-05 13:23:07.814,210.57,602.6274
2025-07-05 13:23:07.861,210.617,602.6274
2025-07-05 13:23:07.861,210.617,602.6274
2025-07-05 13:23:07.861,210.617,602.6274
2025-07-05 13:23:07.861,210.617,602.6274
2025-07-05 13:23:07.910,210.665,602.6274
2025-07-05 13:23:07.910,210.665,602.6274
2025-07-05 13:23:07.910,210.665,602.6274
2025-07-05 13:23:07.910,210.666,602.6274
2025-07-05 13:23:07.910,210.666,602.6274
2025-07-05 13:23:07.910,210.666,602.6274
2025-07-05 13:23:07.910,210.666,602.6274
2025-07-05 13:23:07.910,210.666,602.6274
2025-07-05 13:23:07.957,210.712,602.6274
2025-07-05 13:23:07.957,210.712,602.6274
2025-07-05 13:23:07.957,210.712,602.6274
2025-07-05 13:23:07.957,210.712,602.6274
2025-07-05 13:23:07.957,210.712,602.6274
2025-07-05 13:23:07.958,210.713,602.6274
2025-07-05 13:23:08.004,210.76,602.6274
2025-07-05 13:23:08.004,210.76,602.6274
2025-07-05 13:23:08.004,210.76,602.6274
2025-07-05 13:23:08.005,210.761,602.6274
2025-07-05 13:23:08.005,210.761,602.6274
2025-07-05 13:23:08.050,210.806,602.6274
2025-07-05 13:23:08.098,210.853,602.6274
2025-07-05 13:23:08.098,210.853,602.6274
2025-07-05 13:23:08.098,210.853,602.6274
2025-07-05 13:23:08.098,210.853,602.6274
2025-07-05 13:23:08.129,210.885,602.6274
2025-07-05 13:23:08.130,210.886,602.6274
2025-07-05 13:23:08.130,210.886,602.6274
2025-07-05 13:23:08.130,210.886,602.6274
2025-07-05 13:23:08.130,210.886,602.6274
2025-07-05 13:23:08.130,210.886,602.6274
2025-07-05 13:23:08.131,210.887,569.152
2025-07-05 13:23:08.131,210.887,569.152
2025-07-05 13:23:08.131,210.887,569.152
2025-07-05 13:23:08.131,210.887,569.152
2025-07-05 13:23:08.131,210.887,569.152
2025-07-05 13:23:08.131,210.887,569.152
2025-07-05 13:23:08.135,210.891,569.152
2025-07-05 13:23:08.192,210.947,569.152
2025-07-05 13:23:08.192,210.947,569.152
2025-07-05 13:23:08.192,210.947,569.152
2025-07-05 13:23:08.239,210.994,569.152
2025-07-05 13:23:08.239,210.994,569.152
2025-07-05 13:23:08.239,210.994,569.152
2025-07-05 13:23:08.239,210.994,569.152
2025-07-05 13:23:08.285,211.04,569.152
2025-07-05 13:23:08.285,211.04,569.152
2025-07-05 13:23:08.285,211.04,569.152
2025-07-05 13:23:08.333,211.088,569.152
2025-07-05 13:23:08.333,211.088,569.152
2025-07-05 13:23:08.333,211.088,569.152
2025-07-05 13:23:08.334,211.089,569.152
2025-07-05 13:23:08.334,211.089,569.152
2025-07-05 13:23:08.334,211.089,569.152
2025-07-05 13:23:08.334,211.089,569.152
2025-07-05 13:23:08.364,211.119,569.152
2025-07-05 13:23:08.364,211.119,569.152
2025-07-05 13:23:08.364,211.119,569.152
2025-07-05 13:23:08.364,211.119,569.152
2025-07-05 13:23:08.364,211.119,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.365,211.121,569.152
2025-07-05 13:23:08.427,211.183,569.152
2025-07-05 13:23:08.427,211.183,569.152
2025-07-05 13:23:08.474,211.23,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.523,211.278,569.152
2025-07-05 13:23:08.524,211.279,569.152
2025-07-05 13:23:08.524,211.279,569.152
2025-07-05 13:23:08.569,211.325,569.152
2025-07-05 13:23:08.570,211.326,569.152
2025-07-05 13:23:08.570,211.326,569.152
2025-07-05 13:23:08.570,211.326,569.152
2025-07-05 13:23:08.571,211.327,569.152
2025-07-05 13:23:08.571,211.327,569.152
2025-07-05 13:23:08.571,211.327,569.152
2025-07-05 13:23:08.571,211.327,578.7707
2025-07-05 13:23:08.571,211.327,578.7707
2025-07-05 13:23:08.576,211.331,578.7707
2025-07-05 13:23:08.618,211.373,578.7707
2025-07-05 13:23:08.665,211.42,578.7707
2025-07-05 13:23:08.665,211.42,578.7707
2025-07-05 13:23:08.665,211.42,578.7707
2025-07-05 13:23:08.665,211.42,578.7707
2025-07-05 13:23:08.711,211.467,578.7707
2025-07-05 13:23:08.711,211.467,578.7707
2025-07-05 13:23:08.711,211.467,578.7707
2025-07-05 13:23:08.758,211.513,578.7707
2025-07-05 13:23:08.758,211.513,578.7707
2025-07-05 13:23:08.759,211.514,578.7707
2025-07-05 13:23:08.759,211.514,578.7707
2025-07-05 13:23:08.759,211.514,578.7707
2025-07-05 13:23:08.759,211.514,578.7707
2025-07-05 13:23:08.759,211.514,578.7707
2025-07-05 13:23:08.805,211.561,578.7707
2025-07-05 13:23:08.805,211.561,578.7707
2025-07-05 13:23:08.805,211.561,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.807,211.562,578.7707
2025-07-05 13:23:08.900,211.656,578.7707
2025-07-05 13:23:08.900,211.656,578.7707
2025-07-05 13:23:08.900,211.656,578.7707
2025-07-05 13:23:08.900,211.656,578.7707
2025-07-05 13:23:08.900,211.656,578.7707
2025-07-05 13:23:08.947,211.703,578.7707
2025-07-05 13:23:08.949,211.704,578.7707
2025-07-05 13:23:08.949,211.704,578.7707
2025-07-05 13:23:08.949,211.704,578.7707
2025-07-05 13:23:08.949,211.704,578.7707
2025-07-05 13:23:08.949,211.704,578.7707
2025-07-05 13:23:08.995,211.751,578.7707
2025-07-05 13:23:08.996,211.751,578.7707
2025-07-05 13:23:08.996,211.751,578.7707
2025-07-05 13:23:08.996,211.751,578.7707
2025-07-05 13:23:08.996,211.751,578.7707
2025-07-05 13:23:08.997,211.752,578.7707
2025-07-05 13:23:08.997,211.752,578.7707
2025-07-05 13:23:08.997,211.752,578.7707
2025-07-05 13:23:08.997,211.752,556.0807
2025-07-05 13:23:09.043,211.799,556.0807
2025-07-05 13:23:09.043,211.799,556.0807
2025-07-05 13:23:09.043,211.799,556.0807
2025-07-05 13:23:09.043,211.799,556.0807
2025-07-05 13:23:09.043,211.799,556.0807
2025-07-05 13:23:09.090,211.846,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.153,211.908,556.0807
2025-07-05 13:23:09.200,211.956,556.0807
2025-07-05 13:23:09.200,211.956,556.0807
2025-07-05 13:23:09.200,211.956,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.201,211.957,556.0807
2025-07-05 13:23:09.248,212.004,556.0807
2025-07-05 13:23:09.248,212.004,556.0807
2025-07-05 13:23:09.295,212.051,556.0807
2025-07-05 13:23:09.295,212.051,556.0807
2025-07-05 13:23:09.295,212.051,556.0807
2025-07-05 13:23:09.295,212.051,556.0807
2025-07-05 13:23:09.295,212.051,556.0807
2025-07-05 13:23:09.296,212.052,556.0807
2025-07-05 13:23:09.341,212.097,556.0807
2025-07-05 13:23:09.341,212.097,556.0807
2025-07-05 13:23:09.341,212.097,556.0807
2025-07-05 13:23:09.341,212.097,556.0807
2025-07-05 13:23:09.341,212.097,556.0807
2025-07-05 13:23:09.389,212.145,556.0807
2025-07-05 13:23:09.389,212.145,556.0807
2025-07-05 13:23:09.390,212.146,556.0807
2025-07-05 13:23:09.390,212.146,556.0807
2025-07-05 13:23:09.390,212.146,556.0807
2025-07-05 13:23:09.390,212.146,556.0807
2025-07-05 13:23:09.390,212.146,556.0807
2025-07-05 13:23:09.390,212.146,556.0807
2025-07-05 13:23:09.392,212.147,556.0807
2025-07-05 13:23:09.436,212.192,556.0807
2025-07-05 13:23:09.436,212.192,556.0807
2025-07-05 13:23:09.436,212.192,556.0807
2025-07-05 13:23:09.436,212.192,556.0807
2025-07-05 13:23:09.436,212.192,552.1202
2025-07-05 13:23:09.437,212.193,552.1202
2025-07-05 13:23:09.437,212.193,552.1202
2025-07-05 13:23:09.437,212.193,552.1202
2025-07-05 13:23:09.437,212.193,552.1202
2025-07-05 13:23:09.484,212.239,552.1202
2025-07-05 13:23:09.531,212.287,552.1202
2025-07-05 13:23:09.579,212.335,552.1202
2025-07-05 13:23:09.579,212.335,552.1202
2025-07-05 13:23:09.579,212.335,552.1202
2025-07-05 13:23:09.580,212.336,552.1202
2025-07-05 13:23:09.580,212.336,552.1202
2025-07-05 13:23:09.580,212.336,552.1202
2025-07-05 13:23:09.580,212.336,552.1202
2025-07-05 13:23:09.580,212.336,552.1202
2025-07-05 13:23:09.580,212.336,552.1202
2025-07-05 13:23:09.582,212.337,552.1202
2025-07-05 13:23:09.582,212.337,552.1202
2025-07-05 13:23:09.626,212.381,552.1202
2025-07-05 13:23:09.626,212.381,552.1202
2025-07-05 13:23:09.627,212.382,552.1202
2025-07-05 13:23:09.627,212.382,552.1202
2025-07-05 13:23:09.627,212.382,552.1202
2025-07-05 13:23:09.627,212.382,552.1202
2025-07-05 13:23:09.672,212.428,552.1202
2025-07-05 13:23:09.672,212.428,552.1202
2025-07-05 13:23:09.672,212.428,552.1202
2025-07-05 13:23:09.672,212.428,552.1202
2025-07-05 13:23:09.720,212.475,552.1202
2025-07-05 13:23:09.720,212.475,552.1202
2025-07-05 13:23:09.720,212.475,552.1202
2025-07-05 13:23:09.766,212.522,552.1202
2025-07-05 13:23:09.798,212.553,552.1202
2025-07-05 13:23:09.798,212.553,552.1202
2025-07-05 13:23:09.798,212.553,552.1202
2025-07-05 13:23:09.799,212.554,552.1202
2025-07-05 13:23:09.799,212.554,552.1202
2025-07-05 13:23:09.799,212.554,552.1202
2025-07-05 13:23:09.799,212.554,552.1202
2025-07-05 13:23:09.799,212.554,552.1202
2025-07-05 13:23:09.813,212.569,552.1202
2025-07-05 13:23:09.813,212.569,552.1202
2025-07-05 13:23:09.813,212.569,552.1202
2025-07-05 13:23:09.814,212.57,552.1202
2025-07-05 13:23:09.814,212.57,552.1202
2025-07-05 13:23:09.814,212.57,552.1202
2025-07-05 13:23:09.860,212.616,552.1202
2025-07-05 13:23:09.860,212.616,552.1202
2025-07-05 13:23:09.861,212.617,552.1202
2025-07-05 13:23:09.862,212.618,544.514
2025-07-05 13:23:09.865,212.621,544.514
2025-07-05 13:23:09.907,212.663,544.514
2025-07-05 13:23:09.907,212.663,544.514
2025-07-05 13:23:09.954,212.71,544.514
2025-07-05 13:23:09.954,212.71,544.514
2025-07-05 13:23:09.954,212.71,544.514
2025-07-05 13:23:09.954,212.71,544.514
2025-07-05 13:23:10.003,212.758,544.514
2025-07-05 13:23:10.003,212.758,544.514
2025-07-05 13:23:10.003,212.758,544.514
2025-07-05 13:23:10.003,212.758,544.514
2025-07-05 13:23:10.003,212.758,544.514
2025-07-05 13:23:10.004,212.759,544.514
2025-07-05 13:23:10.004,212.759,544.514
2025-07-05 13:23:10.049,212.805,544.514
2025-07-05 13:23:10.049,212.805,544.514
2025-07-05 13:23:10.049,212.805,544.514
2025-07-05 13:23:10.049,212.805,544.514
2025-07-05 13:23:10.049,212.805,544.514
2025-07-05 13:23:10.051,212.806,544.514
2025-07-05 13:23:10.096,212.852,544.514
2025-07-05 13:23:10.096,212.852,544.514
2025-07-05 13:23:10.096,212.852,544.514
2025-07-05 13:23:10.098,212.853,544.514
2025-07-05 13:23:10.098,212.853,544.514
2025-07-05 13:23:10.143,212.899,544.514
2025-07-05 13:23:10.143,212.899,544.514
2025-07-05 13:23:10.190,212.946,544.514
2025-07-05 13:23:10.190,212.946,544.514
2025-07-05 13:23:10.190,212.946,544.514
2025-07-05 13:23:10.221,212.976,544.514
2025-07-05 13:23:10.221,212.976,544.514
2025-07-05 13:23:10.221,212.976,544.514
2025-07-05 13:23:10.221,212.976,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.222,212.977,544.514
2025-07-05 13:23:10.223,212.979,544.514
2025-07-05 13:23:10.223,212.979,544.514
2025-07-05 13:23:10.282,213.038,544.514
2025-07-05 13:23:10.283,213.039,544.514
2025-07-05 13:23:10.283,213.039,544.514
2025-07-05 13:23:10.283,213.039,544.514
2025-07-05 13:23:10.283,213.039,535.1027
2025-07-05 13:23:10.283,213.039,535.1027
2025-07-05 13:23:10.284,213.04,535.1027
2025-07-05 13:23:10.329,213.085,535.1027
2025-07-05 13:23:10.329,213.085,535.1027
2025-07-05 13:23:10.330,213.086,535.1027
2025-07-05 13:23:10.330,213.086,535.1027
2025-07-05 13:23:10.376,213.132,535.1027
2025-07-05 13:23:10.376,213.132,535.1027
2025-07-05 13:23:10.422,213.177,535.1027
2025-07-05 13:23:10.422,213.177,535.1027
2025-07-05 13:23:10.423,213.179,535.1027
2025-07-05 13:23:10.423,213.179,535.1027
2025-07-05 13:23:10.423,213.179,535.1027
2025-07-05 13:23:10.423,213.179,535.1027
2025-07-05 13:23:10.423,213.179,535.1027
2025-07-05 13:23:10.470,213.226,535.1027
2025-07-05 13:23:10.470,213.226,535.1027
2025-07-05 13:23:10.470,213.226,535.1027
2025-07-05 13:23:10.470,213.226,535.1027
2025-07-05 13:23:10.470,213.226,535.1027
2025-07-05 13:23:10.472,213.227,535.1027
2025-07-05 13:23:10.472,213.227,535.1027
2025-07-05 13:23:10.472,213.227,535.1027
2025-07-05 13:23:10.472,213.227,535.1027
2025-07-05 13:23:10.472,213.227,535.1027
2025-07-05 13:23:10.532,213.288,535.1027
2025-07-05 13:23:10.579,213.335,535.1027
2025-07-05 13:23:10.579,213.335,535.1027
2025-07-05 13:23:10.579,213.335,535.1027
2025-07-05 13:23:10.626,213.382,535.1027
2025-07-05 13:23:10.626,213.382,535.1027
2025-07-05 13:23:10.626,213.382,535.1027
2025-07-05 13:23:10.626,213.382,535.1027
2025-07-05 13:23:10.626,213.382,535.1027
2025-07-05 13:23:10.626,213.382,535.1027
2025-07-05 13:23:10.627,213.383,535.1027
2025-07-05 13:23:10.627,213.383,535.1027
2025-07-05 13:23:10.627,213.383,535.1027
2025-07-05 13:23:10.673,213.429,535.1027
2025-07-05 13:23:10.673,213.429,535.1027
2025-07-05 13:23:10.673,213.429,535.1027
2025-07-05 13:23:10.673,213.429,535.1027
2025-07-05 13:23:10.674,213.43,535.1027
2025-07-05 13:23:10.674,213.43,535.1027
2025-07-05 13:23:10.674,213.43,535.1027
2025-07-05 13:23:10.674,213.43,535.1027
2025-07-05 13:23:10.720,213.476,535.1027
2025-07-05 13:23:10.720,213.476,552.0591
2025-07-05 13:23:10.721,213.477,552.0591
2025-07-05 13:23:10.721,213.477,552.0591
2025-07-05 13:23:10.721,213.477,552.0591
2025-07-05 13:23:10.766,213.521,552.0591
2025-07-05 13:23:10.766,213.521,552.0591
2025-07-05 13:23:10.811,213.567,552.0591
2025-07-05 13:23:10.812,213.568,552.0591
2025-07-05 13:23:10.812,213.568,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.859,213.614,552.0591
2025-07-05 13:23:10.860,213.616,552.0591
2025-07-05 13:23:10.860,213.616,552.0591
2025-07-05 13:23:10.860,213.616,552.0591
2025-07-05 13:23:10.860,213.616,552.0591
2025-07-05 13:23:10.860,213.616,552.0591
2025-07-05 13:23:10.904,213.66,552.0591
2025-07-05 13:23:10.904,213.66,552.0591
2025-07-05 13:23:10.904,213.66,552.0591
2025-07-05 13:23:10.951,213.707,552.0591
2025-07-05 13:23:10.998,213.754,552.0591
2025-07-05 13:23:10.998,213.754,552.0591
2025-07-05 13:23:10.998,213.754,552.0591
2025-07-05 13:23:10.998,213.754,552.0591
2025-07-05 13:23:10.998,213.754,552.0591
2025-07-05 13:23:10.999,213.755,552.0591
2025-07-05 13:23:11.044,213.8,552.0591
2025-07-05 13:23:11.045,213.8,552.0591
2025-07-05 13:23:11.045,213.8,552.0591
2025-07-05 13:23:11.045,213.8,552.0591
2025-07-05 13:23:11.046,213.801,552.0591
2025-07-05 13:23:11.046,213.801,552.0591
2025-07-05 13:23:11.046,213.801,552.0591
2025-07-05 13:23:11.046,213.801,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.091,213.847,552.0591
2025-07-05 13:23:11.137,213.893,552.0591
2025-07-05 13:23:11.137,213.893,552.0591
2025-07-05 13:23:11.137,213.893,552.0591
2025-07-05 13:23:11.138,213.894,552.0591
2025-07-05 13:23:11.184,213.94,548.6968
2025-07-05 13:23:11.184,213.94,548.6968
2025-07-05 13:23:11.184,213.94,548.6968
2025-07-05 13:23:11.185,213.941,548.6968
2025-07-05 13:23:11.232,213.987,548.6968
2025-07-05 13:23:11.232,213.987,548.6968
2025-07-05 13:23:11.232,213.987,548.6968
2025-07-05 13:23:11.232,213.987,548.6968
2025-07-05 13:23:11.232,213.987,548.6968
2025-07-05 13:23:11.233,213.989,548.6968
2025-07-05 13:23:11.233,213.989,548.6968
2025-07-05 13:23:11.233,213.989,548.6968
2025-07-05 13:23:11.233,213.989,548.6968
2025-07-05 13:23:11.233,213.989,548.6968
2025-07-05 13:23:11.279,214.034,548.6968
2025-07-05 13:23:11.279,214.034,548.6968
2025-07-05 13:23:11.279,214.034,548.6968
2025-07-05 13:23:11.279,214.034,548.6968
2025-07-05 13:23:11.280,214.035,548.6968
2025-07-05 13:23:11.280,214.035,548.6968
2025-07-05 13:23:11.280,214.035,548.6968
2025-07-05 13:23:11.280,214.035,548.6968
2025-07-05 13:23:11.325,214.081,548.6968
2025-07-05 13:23:11.325,214.081,548.6968
2025-07-05 13:23:11.373,214.129,548.6968
2025-07-05 13:23:11.373,214.129,548.6968
2025-07-05 13:23:11.373,214.129,548.6968
2025-07-05 13:23:11.373,214.129,548.6968
2025-07-05 13:23:11.420,214.175,548.6968
2025-07-05 13:23:11.466,214.222,548.6968
2025-07-05 13:23:11.466,214.222,548.6968
2025-07-05 13:23:11.466,214.222,548.6968
2025-07-05 13:23:11.466,214.222,548.6968
2025-07-05 13:23:11.467,214.223,548.6968
2025-07-05 13:23:11.467,214.223,548.6968
2025-07-05 13:23:11.467,214.223,548.6968
2025-07-05 13:23:11.467,214.223,548.6968
2025-07-05 13:23:11.467,214.223,548.6968
2025-07-05 13:23:11.467,214.223,548.6968
2025-07-05 13:23:11.513,214.269,548.6968
2025-07-05 13:23:11.513,214.269,548.6968
2025-07-05 13:23:11.513,214.269,548.6968
2025-07-05 13:23:11.515,214.27,548.6968
2025-07-05 13:23:11.515,214.27,548.6968
2025-07-05 13:23:11.515,214.27,548.6968
2025-07-05 13:23:11.515,214.27,548.6968
2025-07-05 13:23:11.515,214.27,548.6968
2025-07-05 13:23:11.561,214.317,548.6968
2025-07-05 13:23:11.562,214.317,549.2695
2025-07-05 13:23:11.562,214.317,549.2695
2025-07-05 13:23:11.562,214.317,549.2695
2025-07-05 13:23:11.608,214.364,549.2695
2025-07-05 13:23:11.655,214.41,549.2695
2025-07-05 13:23:11.655,214.41,549.2695
2025-07-05 13:23:11.655,214.41,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.656,214.412,549.2695
2025-07-05 13:23:11.703,214.458,549.2695
2025-07-05 13:23:11.703,214.458,549.2695
2025-07-05 13:23:11.703,214.458,549.2695
2025-07-05 13:23:11.704,214.46,549.2695
2025-07-05 13:23:11.704,214.46,549.2695
2025-07-05 13:23:11.749,214.505,549.2695
2025-07-05 13:23:11.749,214.505,549.2695
2025-07-05 13:23:11.749,214.505,549.2695
2025-07-05 13:23:11.798,214.553,549.2695
2025-07-05 13:23:11.799,214.555,549.2695
2025-07-05 13:23:11.799,214.555,549.2695
2025-07-05 13:23:11.799,214.555,549.2695
2025-07-05 13:23:11.845,214.6,549.2695
2025-07-05 13:23:11.845,214.6,549.2695
2025-07-05 13:23:11.845,214.6,549.2695
2025-07-05 13:23:11.845,214.6,549.2695
2025-07-05 13:23:11.890,214.646,549.2695
2025-07-05 13:23:11.890,214.646,549.2695
2025-07-05 13:23:11.890,214.646,549.2695
2025-07-05 13:23:11.890,214.646,549.2695
2025-07-05 13:23:11.891,214.647,549.2695
2025-07-05 13:23:11.891,214.647,549.2695
2025-07-05 13:23:11.891,214.647,549.2695
2025-07-05 13:23:11.898,214.653,549.2695
2025-07-05 13:23:11.898,214.653,549.2695
2025-07-05 13:23:11.898,214.653,549.2695
2025-07-05 13:23:11.898,214.653,549.2695
2025-07-05 13:23:11.898,214.653,549.2695
2025-07-05 13:23:11.898,214.653,549.2695
2025-07-05 13:23:11.938,214.694,549.2695
2025-07-05 13:23:11.985,214.741,549.2695
2025-07-05 13:23:11.985,214.741,499.975
2025-07-05 13:23:11.985,214.741,499.975
2025-07-05 13:23:12.032,214.788,499.975
2025-07-05 13:23:12.032,214.788,499.975
2025-07-05 13:23:12.033,214.789,499.975
2025-07-05 13:23:12.033,214.789,499.975
2025-07-05 13:23:12.033,214.789,499.975
2025-07-05 13:23:12.079,214.834,499.975
2025-07-05 13:23:12.079,214.834,499.975
2025-07-05 13:23:12.080,214.835,499.975
2025-07-05 13:23:12.080,214.835,499.975
2025-07-05 13:23:12.080,214.835,499.975
2025-07-05 13:23:12.080,214.835,499.975
2025-07-05 13:23:12.080,214.835,499.975
2025-07-05 13:23:12.080,214.835,499.975
2025-07-05 13:23:12.081,214.836,499.975
2025-07-05 13:23:12.126,214.882,499.975
2025-07-05 13:23:12.126,214.882,499.975
2025-07-05 13:23:12.126,214.882,499.975
2025-07-05 13:23:12.126,214.882,499.975
2025-07-05 13:23:12.126,214.882,499.975
2025-07-05 13:23:12.128,214.883,499.975
2025-07-05 13:23:12.128,214.883,499.975
2025-07-05 13:23:12.128,214.883,499.975
2025-07-05 13:23:12.128,214.883,499.975
2025-07-05 13:23:12.174,214.929,499.975
2025-07-05 13:23:12.174,214.929,499.975
2025-07-05 13:23:12.174,214.929,499.975
2025-07-05 13:23:12.221,214.977,499.975
2025-07-05 13:23:12.221,214.977,499.975
2025-07-05 13:23:12.269,215.025,499.975
2025-07-05 13:23:12.269,215.025,499.975
2025-07-05 13:23:12.269,215.025,499.975
2025-07-05 13:23:12.269,215.025,499.975
2025-07-05 13:23:12.270,215.026,499.975
2025-07-05 13:23:12.270,215.026,499.975
2025-07-05 13:23:12.270,215.026,499.975
2025-07-05 13:23:12.270,215.026,499.975
2025-07-05 13:23:12.270,215.026,499.975
