Timestamp,Relative_Time,FT_L01_Hz
2025-07-05 14:42:58.812,764.576,754.1478
2025-07-05 14:42:58.812,764.576,754.1478
2025-07-05 14:42:58.812,764.576,754.1478
2025-07-05 14:42:58.812,764.576,754.1478
2025-07-05 14:42:58.858,764.622,754.1478
2025-07-05 14:42:58.858,764.622,754.1478
2025-07-05 14:42:58.858,764.622,754.1478
2025-07-05 14:42:58.859,764.623,754.1478
2025-07-05 14:42:58.859,764.623,754.1478
2025-07-05 14:42:58.859,764.623,754.1478
2025-07-05 14:42:58.904,764.668,754.1478
2025-07-05 14:42:58.950,764.714,754.1478
2025-07-05 14:42:58.950,764.714,754.1478
2025-07-05 14:42:58.997,764.761,754.1478
2025-07-05 14:42:58.997,764.761,754.1478
2025-07-05 14:42:58.997,764.761,754.1478
2025-07-05 14:42:58.997,764.761,754.1478
2025-07-05 14:42:58.997,764.761,754.1478
2025-07-05 14:42:58.997,764.761,754.1478
2025-07-05 14:42:58.998,764.762,754.1478
2025-07-05 14:42:58.998,764.762,754.1478
2025-07-05 14:42:58.998,764.762,754.1478
2025-07-05 14:42:58.998,764.762,754.1478
2025-07-05 14:42:58.998,764.762,754.1478
2025-07-05 14:42:58.998,764.762,754.1478
2025-07-05 14:42:58.998,764.762,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.044,764.809,729.1818
2025-07-05 14:42:59.092,764.856,729.1818
2025-07-05 14:42:59.155,764.92,729.1818
2025-07-05 14:42:59.155,764.92,729.1818
2025-07-05 14:42:59.155,764.92,729.1818
2025-07-05 14:42:59.155,764.92,729.1818
2025-07-05 14:42:59.155,764.92,729.1818
2025-07-05 14:42:59.202,764.966,729.1818
2025-07-05 14:42:59.202,764.966,729.1818
2025-07-05 14:42:59.202,764.966,729.1818
2025-07-05 14:42:59.203,764.967,729.1818
2025-07-05 14:42:59.203,764.967,729.1818
2025-07-05 14:42:59.203,764.967,729.1818
2025-07-05 14:42:59.203,764.967,729.1818
2025-07-05 14:42:59.203,764.967,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.249,765.014,729.1818
2025-07-05 14:42:59.251,765.015,729.1818
2025-07-05 14:42:59.297,765.061,729.1818
2025-07-05 14:42:59.344,765.109,729.1818
2025-07-05 14:42:59.391,765.155,729.1818
2025-07-05 14:42:59.391,765.155,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.392,765.156,729.1818
2025-07-05 14:42:59.393,765.158,729.1818
2025-07-05 14:42:59.439,765.203,729.1818
2025-07-05 14:42:59.439,765.203,729.1818
2025-07-05 14:42:59.439,765.203,729.1818
2025-07-05 14:42:59.439,765.203,729.1818
2025-07-05 14:42:59.440,765.204,729.1818
2025-07-05 14:42:59.440,765.204,729.1818
2025-07-05 14:42:59.440,765.204,729.1818
2025-07-05 14:42:59.440,765.204,728.2791
2025-07-05 14:42:59.486,765.25,728.2791
2025-07-05 14:42:59.488,765.252,728.2791
2025-07-05 14:42:59.488,765.252,728.2791
2025-07-05 14:42:59.488,765.252,728.2791
2025-07-05 14:42:59.488,765.252,728.2791
2025-07-05 14:42:59.532,765.297,728.2791
2025-07-05 14:42:59.532,765.297,728.2791
2025-07-05 14:42:59.532,765.297,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.579,765.343,728.2791
2025-07-05 14:42:59.626,765.391,728.2791
2025-07-05 14:42:59.627,765.392,728.2791
2025-07-05 14:42:59.627,765.392,728.2791
2025-07-05 14:42:59.627,765.392,728.2791
2025-07-05 14:42:59.627,765.392,728.2791
2025-07-05 14:42:59.627,765.392,728.2791
2025-07-05 14:42:59.628,765.393,728.2791
2025-07-05 14:42:59.628,765.393,728.2791
2025-07-05 14:42:59.628,765.393,728.2791
2025-07-05 14:42:59.628,765.393,728.2791
2025-07-05 14:42:59.673,765.438,728.2791
2025-07-05 14:42:59.673,765.438,728.2791
2025-07-05 14:42:59.720,765.484,728.2791
2025-07-05 14:42:59.720,765.484,728.2791
2025-07-05 14:42:59.767,765.532,728.2791
2025-07-05 14:42:59.767,765.532,728.2791
2025-07-05 14:42:59.767,765.532,728.2791
2025-07-05 14:42:59.769,765.533,728.2791
2025-07-05 14:42:59.769,765.533,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.815,765.579,728.2791
2025-07-05 14:42:59.816,765.58,728.2791
2025-07-05 14:42:59.816,765.58,728.2791
2025-07-05 14:42:59.816,765.58,728.2791
2025-07-05 14:42:59.816,765.58,728.2791
2025-07-05 14:42:59.816,765.58,728.2791
2025-07-05 14:42:59.863,765.627,728.2791
2025-07-05 14:42:59.863,765.627,728.2791
2025-07-05 14:42:59.863,765.627,769.8229
2025-07-05 14:42:59.910,765.674,769.8229
2025-07-05 14:42:59.910,765.674,769.8229
2025-07-05 14:42:59.910,765.674,769.8229
2025-07-05 14:42:59.910,765.674,769.8229
2025-07-05 14:42:59.910,765.674,769.8229
2025-07-05 14:42:59.958,765.722,769.8229
2025-07-05 14:43:00.006,765.77,769.8229
2025-07-05 14:43:00.007,765.771,769.8229
2025-07-05 14:43:00.007,765.771,769.8229
2025-07-05 14:43:00.008,765.773,769.8229
2025-07-05 14:43:00.008,765.773,769.8229
2025-07-05 14:43:00.010,765.774,769.8229
2025-07-05 14:43:00.011,765.775,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.054,765.818,769.8229
2025-07-05 14:43:00.055,765.819,769.8229
2025-07-05 14:43:00.055,765.819,769.8229
2025-07-05 14:43:00.055,765.819,769.8229
2025-07-05 14:43:00.117,765.882,769.8229
2025-07-05 14:43:00.164,765.928,769.8229
2025-07-05 14:43:00.164,765.928,769.8229
2025-07-05 14:43:00.164,765.928,769.8229
2025-07-05 14:43:00.165,765.93,769.8229
2025-07-05 14:43:00.165,765.93,769.8229
2025-07-05 14:43:00.211,765.976,769.8229
2025-07-05 14:43:00.211,765.976,769.8229
2025-07-05 14:43:00.211,765.976,769.8229
2025-07-05 14:43:00.211,765.976,769.8229
2025-07-05 14:43:00.212,765.976,769.8229
2025-07-05 14:43:00.212,765.976,769.8229
2025-07-05 14:43:00.212,765.976,769.8229
2025-07-05 14:43:00.212,765.976,769.8229
2025-07-05 14:43:00.258,766.022,769.8229
2025-07-05 14:43:00.258,766.022,769.8229
2025-07-05 14:43:00.258,766.022,769.8229
2025-07-05 14:43:00.258,766.022,769.8229
2025-07-05 14:43:00.258,766.022,769.8229
2025-07-05 14:43:00.258,766.022,769.8229
2025-07-05 14:43:00.259,766.023,769.8229
2025-07-05 14:43:00.259,766.023,729.7672
