datetime,weight_kg
2025-07-05 13:23:13,40.42
2025-07-05 13:23:13,40.5
2025-07-05 13:23:13,40.52
2025-07-05 13:23:13,40.52
2025-07-05 13:23:13,40.62
2025-07-05 13:23:13,40.68
2025-07-05 13:23:13,40.66
2025-07-05 13:23:14,40.66
2025-07-05 13:23:14,40.68
2025-07-05 13:23:14,40.68
2025-07-05 13:23:14,40.68
2025-07-05 13:23:14,40.68
2025-07-05 13:23:14,40.7
2025-07-05 13:23:14,40.7
2025-07-05 13:23:14,40.7
2025-07-05 13:23:14,40.72
2025-07-05 13:23:15,40.72
2025-07-05 13:23:15,40.72
2025-07-05 13:23:15,40.72
2025-07-05 13:23:15,40.72
2025-07-05 13:23:15,40.84
2025-07-05 13:23:15,40.82
2025-07-05 13:23:15,40.82
2025-07-05 13:23:15,40.82
2025-07-05 13:23:15,40.82
2025-07-05 13:23:16,40.82
2025-07-05 13:23:16,40.82
2025-07-05 13:23:16,40.82
2025-07-05 13:23:16,40.82
2025-07-05 13:23:16,40.84
2025-07-05 13:23:16,40.86
2025-07-05 13:23:16,40.88
2025-07-05 13:23:16,40.88
2025-07-05 13:23:16,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:17,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.88
2025-07-05 13:23:18,40.9
2025-07-05 13:23:18,40.9
2025-07-05 13:23:19,40.9
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:19,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:20,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:21,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:22,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:23,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:24,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:25,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:26,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:27,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:28,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:29,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:30,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:31,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:32,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:33,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:34,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:35,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:36,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:37,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:38,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:39,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:40,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:41,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:42,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:43,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:44,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:45,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:46,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:47,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:48,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:49,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:50,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:51,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:52,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:53,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:54,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:55,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:56,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:57,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:58,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:23:59,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:00,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:01,40.92
2025-07-05 13:24:02,40.92
2025-07-05 13:24:02,40.92
2025-07-05 13:24:02,40.92
2025-07-05 13:24:02,40.92
2025-07-05 13:24:02,40.92
2025-07-05 13:24:02,40.84
2025-07-05 13:24:02,40.84
2025-07-05 13:24:02,40.84
2025-07-05 13:24:02,40.84
2025-07-05 13:24:02,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:03,40.9
2025-07-05 13:24:04,40.9
2025-07-05 13:24:04,40.9
2025-07-05 13:24:04,40.9
2025-07-05 13:24:04,40.9
