datetime,weight_kg
2025-07-05 13:03:30,0.48
2025-07-05 13:03:30,0.5
2025-07-05 13:03:30,0.5
2025-07-05 13:03:30,0.5
2025-07-05 13:03:30,0.5
2025-07-05 13:03:31,0.5
2025-07-05 13:03:31,0.5
2025-07-05 13:03:31,0.5
2025-07-05 13:03:31,0.5
2025-07-05 13:03:31,0.5
2025-07-05 13:03:31,0.52
2025-07-05 13:03:31,0.52
2025-07-05 13:03:31,0.52
2025-07-05 13:03:31,0.52
2025-07-05 13:03:32,0.52
2025-07-05 13:03:32,0.52
2025-07-05 13:03:32,0.52
2025-07-05 13:03:32,0.52
2025-07-05 13:03:32,0.54
2025-07-05 13:03:32,0.54
2025-07-05 13:03:32,0.54
2025-07-05 13:03:32,0.54
2025-07-05 13:03:32,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.54
2025-07-05 13:03:33,0.56
2025-07-05 13:03:33,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.56
2025-07-05 13:03:34,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:35,0.58
2025-07-05 13:03:36,0.58
2025-07-05 13:03:36,0.6
2025-07-05 13:03:36,0.62
2025-07-05 13:03:36,0.62
2025-07-05 13:03:36,0.62
2025-07-05 13:03:36,0.62
2025-07-05 13:03:36,0.62
2025-07-05 13:03:36,0.62
2025-07-05 13:03:36,0.62
2025-07-05 13:03:37,0.62
2025-07-05 13:03:37,0.62
2025-07-05 13:03:37,0.62
2025-07-05 13:03:37,0.62
2025-07-05 13:03:37,0.64
2025-07-05 13:03:37,0.64
2025-07-05 13:03:37,0.64
2025-07-05 13:03:37,0.64
2025-07-05 13:03:37,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:38,0.64
2025-07-05 13:03:39,0.64
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:39,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:40,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:41,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:42,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:43,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:44,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:45,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:46,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:47,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:48,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:49,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:50,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:51,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:52,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:53,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:54,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:55,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:56,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:57,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:58,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:03:59,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:00,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:01,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:02,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:03,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:04,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:05,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:06,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:07,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:08,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:09,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:10,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:11,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:12,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:13,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:14,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:15,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:16,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,0.66
2025-07-05 13:04:17,1.36
2025-07-05 13:04:17,1.44
2025-07-05 13:04:18,1.66
2025-07-05 13:04:18,1.74
2025-07-05 13:04:18,1.84
2025-07-05 13:04:18,2.12
2025-07-05 13:04:18,2.22
2025-07-05 13:04:18,2.34
2025-07-05 13:04:18,2.58
2025-07-05 13:04:18,2.66
2025-07-05 13:04:18,2.9
2025-07-05 13:04:19,3.02
2025-07-05 13:04:19,3.12
2025-07-05 13:04:19,3.32
2025-07-05 13:04:19,3.42
2025-07-05 13:04:19,3.52
2025-07-05 13:04:19,3.74
2025-07-05 13:04:19,3.86
2025-07-05 13:04:19,4.06
2025-07-05 13:04:19,4.18
2025-07-05 13:04:20,4.3
2025-07-05 13:04:20,4.5
2025-07-05 13:04:20,4.58
2025-07-05 13:04:20,4.7
2025-07-05 13:04:20,4.92
2025-07-05 13:04:20,5.04
2025-07-05 13:04:20,5.16
2025-07-05 13:04:20,5.34
2025-07-05 13:04:20,5.46
2025-07-05 13:04:21,5.68
2025-07-05 13:04:21,5.78
2025-07-05 13:04:21,5.88
2025-07-05 13:04:21,6.1
2025-07-05 13:04:21,6.22
2025-07-05 13:04:21,6.4
2025-07-05 13:04:21,6.5
2025-07-05 13:04:21,6.62
2025-07-05 13:04:21,6.84
2025-07-05 13:04:22,6.96
2025-07-05 13:04:22,7.06
2025-07-05 13:04:22,7.28
2025-07-05 13:04:22,7.38
2025-07-05 13:04:22,7.48
2025-07-05 13:04:22,7.7
2025-07-05 13:04:22,7.8
2025-07-05 13:04:22,8.02
2025-07-05 13:04:22,8.12
2025-07-05 13:04:23,8.24
2025-07-05 13:04:23,8.44
2025-07-05 13:04:23,8.54
2025-07-05 13:04:23,8.66
2025-07-05 13:04:23,8.86
2025-07-05 13:04:23,8.98
2025-07-05 13:04:23,9.22
2025-07-05 13:04:23,9.3
2025-07-05 13:04:23,9.4
2025-07-05 13:04:23,9.62
2025-07-05 13:04:24,9.74
2025-07-05 13:04:24,9.86
2025-07-05 13:04:24,10.04
2025-07-05 13:04:24,10.16
2025-07-05 13:04:24,10.26
2025-07-05 13:04:24,10.26
2025-07-05 13:04:24,10.2
2025-07-05 13:04:24,10.22
2025-07-05 13:04:24,10.22
2025-07-05 13:04:25,10.3
2025-07-05 13:04:25,10.2
2025-07-05 13:04:25,10.2
2025-07-05 13:04:25,10.18
2025-07-05 13:04:25,10.18
2025-07-05 13:04:25,10.18
2025-07-05 13:04:25,10.18
2025-07-05 13:04:25,10.16
2025-07-05 13:04:25,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:26,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.16
2025-07-05 13:04:27,10.18
2025-07-05 13:04:28,10.18
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:28,10.2
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:29,10.22
2025-07-05 13:04:30,10.22
2025-07-05 13:04:30,10.22
2025-07-05 13:04:30,10.24
2025-07-05 13:04:30,10.24
2025-07-05 13:04:30,10.24
2025-07-05 13:04:30,10.24
2025-07-05 13:04:30,10.24
2025-07-05 13:04:30,10.24
2025-07-05 13:04:30,10.24
2025-07-05 13:04:31,10.24
2025-07-05 13:04:31,10.24
2025-07-05 13:04:31,10.24
2025-07-05 13:04:31,10.24
2025-07-05 13:04:31,10.26
2025-07-05 13:04:31,10.26
2025-07-05 13:04:31,10.26
2025-07-05 13:04:31,10.26
2025-07-05 13:04:31,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.26
2025-07-05 13:04:32,10.28
2025-07-05 13:04:33,10.28
2025-07-05 13:04:33,10.28
2025-07-05 13:04:33,10.3
2025-07-05 13:04:33,10.3
2025-07-05 13:04:33,10.3
2025-07-05 13:04:33,10.3
2025-07-05 13:04:33,10.3
2025-07-05 13:04:33,10.3
2025-07-05 13:04:33,10.3
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:34,10.32
2025-07-05 13:04:35,10.32
2025-07-05 13:04:35,10.32
2025-07-05 13:04:35,10.32
2025-07-05 13:04:35,10.34
2025-07-05 13:04:35,10.34
2025-07-05 13:04:35,10.34
2025-07-05 13:04:35,10.34
2025-07-05 13:04:35,10.34
2025-07-05 13:04:35,10.34
2025-07-05 13:04:36,10.34
2025-07-05 13:04:36,10.34
2025-07-05 13:04:36,10.34
2025-07-05 13:04:36,10.34
2025-07-05 13:04:36,10.34
2025-07-05 13:04:36,10.36
2025-07-05 13:04:36,10.36
2025-07-05 13:04:36,10.36
2025-07-05 13:04:36,10.36
2025-07-05 13:04:36,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.36
2025-07-05 13:04:37,10.38
2025-07-05 13:04:37,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.4
2025-07-05 13:04:38,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:39,10.42
2025-07-05 13:04:40,10.42
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:40,10.44
2025-07-05 13:04:41,10.44
2025-07-05 13:04:41,10.44
2025-07-05 13:04:41,10.44
2025-07-05 13:04:41,10.44
2025-07-05 13:04:41,10.44
2025-07-05 13:04:41,10.46
2025-07-05 13:04:41,10.48
2025-07-05 13:04:41,10.48
2025-07-05 13:04:41,10.48
2025-07-05 13:04:42,10.48
2025-07-05 13:04:42,10.48
2025-07-05 13:04:42,10.48
2025-07-05 13:04:42,10.48
2025-07-05 13:04:42,10.48
2025-07-05 13:04:42,10.48
2025-07-05 13:04:42,10.5
2025-07-05 13:04:42,10.5
2025-07-05 13:04:42,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:04:43,10.5
2025-07-05 13:09:49,10.54
2025-07-05 13:09:49,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:09:50,10.54
2025-07-05 13:11:29,10.84
2025-07-05 13:11:29,10.84
2025-07-05 13:11:30,10.84
2025-07-05 13:11:30,10.84
2025-07-05 13:11:30,10.84
2025-07-05 13:11:30,10.84
2025-07-05 13:11:30,11.62
2025-07-05 13:11:30,11.74
2025-07-05 13:11:30,11.94
2025-07-05 13:11:30,12.06
2025-07-05 13:11:30,12.2
2025-07-05 13:11:31,12.42
2025-07-05 13:11:31,12.54
2025-07-05 13:11:31,12.78
2025-07-05 13:11:31,12.88
2025-07-05 13:11:31,13.08
2025-07-05 13:11:31,13.2
2025-07-05 13:11:31,13.3
2025-07-05 13:11:31,13.52
2025-07-05 13:11:31,13.6
