Timestamp,Relative_Time,reference_M_Pa,HPL1_cr_01,HPL3_cr_03,HPL4_cr_04
2025-06-30 09:15:21.936,220.185,0,-181985,-72204,8508
2025-06-30 09:15:21.984,220.233,0,-181985,-72204,8508
2025-06-30 09:15:21.985,220.234,0,-181985,-72204,8508
2025-06-30 09:15:21.990,220.239,0,-181985,-72204,8508
2025-06-30 09:15:21.991,220.24,0,-181985,-72204,8508
2025-06-30 09:15:21.993,220.242,0,-181985,-72204,8508
2025-06-30 09:15:21.993,220.242,0,-181985,-72204,8508
2025-06-30 09:15:21.995,220.244,0,-181985,-72204,8508
2025-06-30 09:15:21.995,220.244,0,-181985,-72204,8508
2025-06-30 09:15:21.995,220.244,0,-181985,-72204,8508
2025-06-30 09:15:21.995,220.244,0,-181985,-72242,8508
2025-06-30 09:15:21.995,220.244,0,-181985,-72242,8587
2025-06-30 09:15:21.995,220.244,0,-182073,-72242,8587
2025-06-30 09:15:22.046,220.295,0,-182073,-72242,8587
2025-06-30 09:15:22.092,220.341,0,-182073,-72242,8587
2025-06-30 09:15:22.092,220.341,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.093,220.342,0,-182073,-72242,8587
2025-06-30 09:15:22.094,220.343,0,-182073,-72242,8587
2025-06-30 09:15:22.094,220.343,0,-182073,-72304,8587
2025-06-30 09:15:22.094,220.343,0,-182073,-72304,8652
2025-06-30 09:15:22.107,220.356,0,-182073,-72304,8652
2025-06-30 09:15:22.107,220.356,0,-182073,-72304,8652
2025-06-30 09:15:22.107,220.356,0,-182073,-72304,8652
2025-06-30 09:15:22.107,220.356,0,-182073,-72304,8652
2025-06-30 09:15:22.107,220.356,0,-182073,-72304,8652
2025-06-30 09:15:22.108,220.357,0,-182073,-72304,8652
2025-06-30 09:15:22.108,220.357,0,-182073,-72304,8652
2025-06-30 09:15:22.108,220.357,0,-182073,-72304,8652
2025-06-30 09:15:22.108,220.357,0,-182073,-72304,8652
2025-06-30 09:15:22.108,220.357,0,-182029,-72304,8652
2025-06-30 09:15:22.170,220.418,0,-182029,-72304,8652
2025-06-30 09:15:22.170,220.418,0,-182029,-72304,8652
2025-06-30 09:15:22.217,220.466,0,-182029,-72304,8652
2025-06-30 09:15:22.218,220.467,0,-182029,-72304,8652
2025-06-30 09:15:22.218,220.467,0,-182029,-72190,8652
2025-06-30 09:15:22.218,220.467,0,-182029,-72190,8652
2025-06-30 09:15:22.218,220.467,0,-182029,-72190,8652
2025-06-30 09:15:22.264,220.513,0,-182029,-72190,8652
2025-06-30 09:15:22.264,220.513,0,-182029,-72190,8652
2025-06-30 09:15:22.264,220.513,0,-182029,-72190,8652
2025-06-30 09:15:22.264,220.513,0,-182029,-72190,8652
2025-06-30 09:15:22.264,220.513,0,-182029,-72190,8652
2025-06-30 09:15:22.264,220.513,0,-182029,-72190,8652
2025-06-30 09:15:22.265,220.514,0,-182029,-72190,8652
2025-06-30 09:15:22.265,220.514,0,-182029,-72190,8597
2025-06-30 09:15:22.265,220.514,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.312,220.561,0,-182054,-72190,8597
2025-06-30 09:15:22.313,220.562,0,-182054,-72190,8597
2025-06-30 09:15:22.313,220.562,0,-182054,-72190,8597
2025-06-30 09:15:22.313,220.562,0,-182054,-72190,8597
2025-06-30 09:15:22.313,220.562,0,-182054,-72190,8597
2025-06-30 09:15:22.313,220.562,0,-182054,-72190,8597
2025-06-30 09:15:22.313,220.562,0,-182054,-72190,8597
2025-06-30 09:15:22.359,220.608,0,-182054,-72190,8597
2025-06-30 09:15:22.360,220.609,0,-182054,-72190,8597
2025-06-30 09:15:22.360,220.609,0,-182054,-72190,8597
2025-06-30 09:15:22.361,220.61,0,-182054,-72166,8597
2025-06-30 09:15:22.361,220.61,0,-182054,-72166,8637
2025-06-30 09:15:22.407,220.656,0,-182054,-72166,8637
2025-06-30 09:15:22.407,220.656,0,-182054,-72166,8637
2025-06-30 09:15:22.407,220.656,0,-182054,-72166,8637
2025-06-30 09:15:22.407,220.656,0,-182054,-72166,8637
2025-06-30 09:15:22.407,220.656,0,-181971,-72166,8637
2025-06-30 09:15:22.455,220.703,0,-181971,-72166,8637
2025-06-30 09:15:22.455,220.703,0,-181971,-72166,8637
2025-06-30 09:15:22.455,220.703,0,-181971,-72166,8637
2025-06-30 09:15:22.456,220.704,0,-181971,-72166,8637
2025-06-30 09:15:22.456,220.704,0,-181971,-72166,8637
2025-06-30 09:15:22.456,220.704,0,-181971,-72166,8637
2025-06-30 09:15:22.503,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.503,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.503,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.503,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.503,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.504,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.504,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.504,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.504,220.752,0,-181971,-72166,8637
2025-06-30 09:15:22.504,220.752,0,-181971,-72193,8637
2025-06-30 09:15:22.504,220.752,0,-181971,-72193,8685
2025-06-30 09:15:22.504,220.752,0,-182040,-72193,8685
2025-06-30 09:15:22.550,220.799,0,-182040,-72193,8685
2025-06-30 09:15:22.550,220.799,0,-182040,-72193,8685
2025-06-30 09:15:22.551,220.8,0,-182040,-72193,8685
2025-06-30 09:15:22.551,220.8,0,-182040,-72193,8685
2025-06-30 09:15:22.552,220.801,0,-182040,-72193,8685
2025-06-30 09:15:22.552,220.801,0,-182040,-72193,8685
2025-06-30 09:15:22.596,220.845,0,-182040,-72193,8685
2025-06-30 09:15:22.596,220.845,0,-182040,-72193,8685
2025-06-30 09:15:22.597,220.846,0,-182040,-72193,8685
2025-06-30 09:15:22.597,220.846,0,-182040,-72193,8685
2025-06-30 09:15:22.597,220.846,0,-182040,-72193,8685
2025-06-30 09:15:22.597,220.846,0,-182040,-72193,8685
2025-06-30 09:15:22.597,220.846,0,-182040,-72193,8685
2025-06-30 09:15:22.597,220.846,0,-182040,-72193,8685
2025-06-30 09:15:22.643,220.892,0,-182040,-72193,8685
2025-06-30 09:15:22.644,220.893,0,-182040,-72193,8685
2025-06-30 09:15:22.644,220.893,0,-182040,-72154,8685
2025-06-30 09:15:22.644,220.893,0,-182040,-72154,8641
2025-06-30 09:15:22.644,220.893,0,-181933,-72154,8641
2025-06-30 09:15:22.690,220.939,0,-181933,-72154,8641
2025-06-30 09:15:22.690,220.939,0,-181933,-72154,8641
2025-06-30 09:15:22.690,220.939,0,-181933,-72154,8641
2025-06-30 09:15:22.690,220.939,0,-181933,-72154,8641
2025-06-30 09:15:22.690,220.939,0,-181933,-72154,8641
2025-06-30 09:15:22.690,220.939,0,-181933,-72154,8641
2025-06-30 09:15:22.721,220.97,0,-181933,-72154,8641
2025-06-30 09:15:22.721,220.97,0,-181933,-72154,8641
2025-06-30 09:15:22.721,220.97,0,-181933,-72154,8641
2025-06-30 09:15:22.721,220.97,0,-181933,-72154,8641
2025-06-30 09:15:22.722,220.971,0,-181933,-72154,8641
2025-06-30 09:15:22.722,220.971,0,-181933,-72154,8641
2025-06-30 09:15:22.722,220.971,0,-181933,-72154,8641
2025-06-30 09:15:22.722,220.971,0,-181933,-72154,8641
2025-06-30 09:15:22.722,220.971,0,-181933,-72154,8641
2025-06-30 09:15:22.723,220.972,0,-181933,-72154,8641
2025-06-30 09:15:22.723,220.972,0,-181933,-72154,8641
2025-06-30 09:15:22.723,220.972,0,-181933,-72154,8641
2025-06-30 09:15:22.723,220.972,0,-181933,-72154,8641
2025-06-30 09:15:22.783,221.032,0,-181933,-72154,8641
2025-06-30 09:15:22.783,221.032,0,-181933,-72154,8641
2025-06-30 09:15:22.783,221.032,0,-181933,-72154,8641
2025-06-30 09:15:22.783,221.032,0,-181933,-72154,8641
2025-06-30 09:15:22.783,221.032,0,-181933,-72154,8641
2025-06-30 09:15:22.785,221.033,0,-181933,-72168,8641
2025-06-30 09:15:22.785,221.033,0,-181933,-72168,8651
