Timestamp,Relative_Time,TYAGA_raw,Valve_KNOPKA_state
2025-01-16 20:51:20.851,41.666,-90567,1
2025-01-16 20:51:20.961,41.776,-91221,1
2025-01-16 20:51:21.070,41.885,-92248,1
2025-01-16 20:51:21.180,41.995,-91216,1
2025-01-16 20:51:21.289,42.104,-92200,1
2025-01-16 20:51:21.397,42.212,-91195,1
2025-01-16 20:51:21.398,42.213,-91195,1
2025-01-16 20:51:21.506,42.321,-90972,1
2025-01-16 20:51:21.613,42.428,-91876,1
2025-01-16 20:51:21.720,42.535,-90957,1
2025-01-16 20:51:21.830,42.645,-90551,1
2025-01-16 20:51:21.938,42.753,-91114,1
2025-01-16 20:51:22.047,42.862,-90409,1
2025-01-16 20:51:22.048,42.863,-91300,1
2025-01-16 20:51:22.155,42.97,-92323,1
2025-01-16 20:51:22.263,43.078,-92007,1
2025-01-16 20:51:22.371,43.186,-91037,1
2025-01-16 20:51:22.480,43.295,-91037,1
2025-01-16 20:51:22.480,43.295,-92176,1
2025-01-16 20:51:22.590,43.405,-92176,1
2025-01-16 20:51:22.700,43.515,-91215,1
2025-01-16 20:51:22.700,43.515,-90326,1
2025-01-16 20:51:22.808,43.623,-91220,1
2025-01-16 20:51:22.918,43.732,-92235,1
2025-01-16 20:51:23.025,43.84,-91163,1
2025-01-16 20:51:23.134,43.948,-92239,1
2025-01-16 20:51:23.243,44.058,-91107,1
2025-01-16 20:51:23.351,44.166,-91007,1
2025-01-16 20:51:23.462,44.277,-92148,1
2025-01-16 20:51:23.570,44.385,-91176,1
2025-01-16 20:51:23.678,44.493,-91176,1
2025-01-16 20:51:23.786,44.601,-90502,1
2025-01-16 20:51:23.787,44.602,-91229,1
2025-01-16 20:51:23.896,44.711,-90288,1
2025-01-16 20:51:24.005,44.819,-91186,1
2025-01-16 20:51:24.113,44.928,-91952,1
2025-01-16 20:51:24.222,45.037,-92260,1
2025-01-16 20:51:24.330,45.145,-91146,1
2025-01-16 20:51:24.438,45.253,-92093,1
2025-01-16 20:51:24.549,45.363,-91157,1
2025-01-16 20:51:24.658,45.473,-90446,1
2025-01-16 20:51:24.766,45.581,-90446,1
2025-01-16 20:51:24.767,45.582,-91287,1
2025-01-16 20:51:24.767,45.582,-91287,1
2025-01-16 20:51:24.875,45.69,-92100,1
2025-01-16 20:51:24.984,45.799,-91067,1
2025-01-16 20:51:25.093,45.908,-92117,1
2025-01-16 20:51:25.202,46.016,-90875,1
2025-01-16 20:51:25.308,46.123,-92037,1
2025-01-16 20:51:25.416,46.231,-92121,1
2025-01-16 20:51:25.524,46.339,-91307,1
2025-01-16 20:51:25.633,46.448,-90369,1
2025-01-16 20:51:25.742,46.557,-91213,1
2025-01-16 20:51:25.851,46.666,-90622,1
2025-01-16 20:51:25.852,46.667,-90622,1
2025-01-16 20:51:25.961,46.775,-90929,1
2025-01-16 20:51:26.068,46.883,-92022,1
2025-01-16 20:51:26.178,46.993,-92236,1
2025-01-16 20:51:26.285,47.1,-91867,1
2025-01-16 20:51:26.393,47.208,-92264,1
2025-01-16 20:51:26.501,47.316,-91723,1
2025-01-16 20:51:26.609,47.424,-90540,1
2025-01-16 20:51:26.719,47.534,-91466,1
2025-01-16 20:51:26.826,47.641,-90551,1
2025-01-16 20:51:26.935,47.75,-90694,1
2025-01-16 20:51:26.935,47.75,-90694,1
2025-01-16 20:51:27.044,47.859,-91807,1
2025-01-16 20:51:27.045,47.86,-91807,1
2025-01-16 20:51:27.153,47.968,-90696,1
2025-01-16 20:51:27.261,48.076,-91919,1
2025-01-16 20:51:27.370,48.185,-92166,1
2025-01-16 20:51:27.479,48.294,-91424,1
2025-01-16 20:51:27.588,48.403,-90423,1
2025-01-16 20:51:27.697,48.512,-91467,1
2025-01-16 20:51:27.808,48.623,-90475,1
2025-01-16 20:51:27.917,48.732,-90774,1
2025-01-16 20:51:28.025,48.84,-91992,1
2025-01-16 20:51:28.026,48.841,-92230,1
2025-01-16 20:51:28.134,48.949,-92230,1
2025-01-16 20:51:28.244,49.059,-91757,1
2025-01-16 20:51:28.244,49.059,-92280,1
2025-01-16 20:51:28.353,49.168,-91617,1
2025-01-16 20:51:28.461,49.275,-90499,1
2025-01-16 20:51:28.570,49.385,-91586,1
2025-01-16 20:51:28.680,49.495,-90608,1
2025-01-16 20:51:28.790,49.604,-90752,1
2025-01-16 20:51:28.897,49.712,-90748,1
2025-01-16 20:51:29.006,49.821,-90560,1
2025-01-16 20:51:29.113,49.928,-91657,1
2025-01-16 20:51:29.220,50.034,-91657,1
2025-01-16 20:51:29.221,50.036,-92234,1
2025-01-16 20:51:29.330,50.145,-92234,1
2025-01-16 20:51:29.330,50.145,-91566,1
2025-01-16 20:51:29.438,50.252,-90568,1
2025-01-16 20:51:29.546,50.361,-91769,1
2025-01-16 20:51:29.653,50.467,-90678,1
2025-01-16 20:51:29.760,50.574,-90585,1
2025-01-16 20:51:29.868,50.683,-90483,1
2025-01-16 20:51:29.977,50.792,-92290,1
2025-01-16 20:51:30.087,50.902,-91532,1
2025-01-16 20:51:30.195,51.01,-92242,1
2025-01-16 20:51:30.305,51.12,-91397,1
2025-01-16 20:51:30.415,51.23,-91397,1
2025-01-16 20:51:30.416,51.231,-92337,1
2025-01-16 20:51:30.523,51.338,-91932,1
2025-01-16 20:51:30.631,51.446,-90604,1
2025-01-16 20:51:30.739,51.553,-90647,1
2025-01-16 20:51:30.848,51.663,-90841,1
2025-01-16 20:51:30.955,51.77,-90431,1
2025-01-16 20:51:31.064,51.879,-91554,1
2025-01-16 20:51:31.173,51.988,-92184,1
2025-01-16 20:51:31.281,52.096,-91659,1
2025-01-16 20:51:31.393,52.208,-4217391,1
2025-01-16 20:51:31.393,52.208,-4217391,1
2025-01-16 20:51:31.501,52.316,-91873,1
2025-01-16 20:51:31.501,52.316,-91873,1
2025-01-16 20:51:31.608,52.423,-92333,1
2025-01-16 20:51:31.716,52.531,-90473,1
2025-01-16 20:51:31.826,52.641,-90960,1
2025-01-16 20:51:31.935,52.75,-90416,1
2025-01-16 20:51:32.042,52.857,-91403,1
2025-01-16 20:51:32.152,52.966,-92438,1
2025-01-16 20:51:32.260,53.075,-91222,1
2025-01-16 20:51:32.370,53.185,-92295,1
2025-01-16 20:51:32.478,53.292,-91944,1
2025-01-16 20:51:32.585,53.4,-90832,1
2025-01-16 20:51:32.585,53.4,-90832,1
2025-01-16 20:51:32.694,53.509,-90611,1
2025-01-16 20:51:32.801,53.616,-90923,1
2025-01-16 20:51:32.908,53.723,-90429,1
2025-01-16 20:51:33.016,53.831,-91442,1
2025-01-16 20:51:33.125,53.94,-92256,1
2025-01-16 20:51:33.234,54.049,-91916,1
2025-01-16 20:51:33.343,54.158,-92129,1
2025-01-16 20:51:33.451,54.266,-92136,1
2025-01-16 20:51:33.560,54.375,-92155,1
2025-01-16 20:51:33.669,54.484,-90594,1
2025-01-16 20:51:33.670,54.485,-90594,1
2025-01-16 20:51:33.777,54.592,-90910,1
2025-01-16 20:51:33.777,54.592,-90910,1
2025-01-16 20:51:33.886,54.701,-90432,1
2025-01-16 20:51:33.887,54.702,-91250,1
2025-01-16 20:51:33.995,54.809,-90436,1
2025-01-16 20:51:34.212,55.026,-91024,1
2025-01-16 20:51:34.213,55.027,-92129,1
2025-01-16 20:51:34.321,55.136,-92196,1
2025-01-16 20:51:34.539,55.354,-90996,1
2025-01-16 20:51:34.540,55.355,-90425,1
2025-01-16 20:51:34.755,55.57,-91099,1
2025-01-16 20:51:34.756,55.571,-90388,1
2025-01-16 20:51:34.863,55.678,-90388,1
2025-01-16 20:51:34.973,55.788,-90960,1
2025-01-16 20:51:34.973,55.788,-90351,1
2025-01-16 20:51:35.082,55.897,-91986,1
2025-01-16 20:51:35.190,56.005,-91960,1
2025-01-16 20:51:35.294,56.109,-92149,1
2025-01-16 20:51:35.409,56.224,-91838,1
2025-01-16 20:51:35.517,56.332,-92250,1
2025-01-16 20:51:35.626,56.441,-91098,1
2025-01-16 20:51:35.734,56.549,-90488,1
2025-01-16 20:51:35.839,56.654,-91314,1
2025-01-16 20:51:35.950,56.765,-91314,1
2025-01-16 20:51:35.951,56.766,-90460,1
2025-01-16 20:51:36.059,56.874,-90460,1
2025-01-16 20:51:36.060,56.875,-90847,1
2025-01-16 20:51:36.168,56.983,-92113,1
2025-01-16 20:51:36.276,57.091,-92253,1
2025-01-16 20:51:36.381,57.196,-91245,1
2025-01-16 20:51:36.494,57.309,-90409,1
2025-01-16 20:51:36.604,57.419,-91538,1
2025-01-16 20:51:36.711,57.526,-92295,1
2025-01-16 20:51:36.814,57.629,-91451,1
2025-01-16 20:51:36.918,57.733,-92241,1
2025-01-16 20:51:37.021,57.836,-90839,1
2025-01-16 20:51:37.130,57.945,-90839,1
2025-01-16 20:51:37.130,57.945,-90543,1
2025-01-16 20:51:37.237,58.052,-90796,1
2025-01-16 20:51:37.347,58.162,-91791,1
2025-01-16 20:51:37.456,58.271,-92432,1
2025-01-16 20:51:37.564,58.378,-91487,1
2025-01-16 20:51:37.674,58.489,-90541,1
2025-01-16 20:51:37.782,58.597,-90849,1
2025-01-16 20:51:37.889,58.704,-90538,1
2025-01-16 20:51:37.998,58.813,-90706,1
2025-01-16 20:51:38.107,58.922,-91850,1
2025-01-16 20:51:38.107,58.922,-91850,1
2025-01-16 20:51:38.216,59.031,-92410,1
2025-01-16 20:51:38.324,59.139,-92410,1
2025-01-16 20:51:38.325,59.14,-91407,1
2025-01-16 20:51:38.431,59.246,-92193,1
2025-01-16 20:51:38.540,59.355,-91699,1
2025-01-16 20:51:38.648,59.463,-92332,1
2025-01-16 20:51:38.757,59.572,-90524,1
2025-01-16 20:51:38.858,59.673,-90533,1
2025-01-16 20:51:38.959,59.774,-90392,1
2025-01-16 20:51:39.060,59.875,-91546,1
2025-01-16 20:51:39.175,59.989,-90498,1
2025-01-16 20:51:39.283,60.098,-91557,1
2025-01-16 20:51:39.283,60.098,-91557,1
2025-01-16 20:51:39.389,60.204,-90351,1
2025-01-16 20:51:39.498,60.313,-91358,1
2025-01-16 20:51:39.605,60.42,-92333,1
2025-01-16 20:51:39.707,60.521,-91818,1
2025-01-16 20:51:39.808,60.623,-90756,1
2025-01-16 20:51:39.917,60.732,-90432,1
2025-01-16 20:51:40.018,60.833,-91533,1
2025-01-16 20:51:40.120,60.935,-90420,1
2025-01-16 20:51:40.225,61.04,-91674,1
2025-01-16 20:51:40.338,61.153,-92200,1
2025-01-16 20:51:40.447,61.262,-92200,1
2025-01-16 20:51:40.447,61.262,-91851,1
2025-01-16 20:51:40.555,61.37,-91851,1
2025-01-16 20:51:40.556,61.371,-92325,1
2025-01-16 20:51:40.664,61.479,-91828,1
2025-01-16 20:51:40.775,61.59,-90915,1
2025-01-16 20:51:40.882,61.697,-90477,1
2025-01-16 20:51:40.991,61.806,-91491,1
2025-01-16 20:51:41.100,61.915,-90449,1
2025-01-16 20:51:41.210,62.025,-91224,1
2025-01-16 20:51:41.319,62.134,-90482,1
2025-01-16 20:51:41.428,62.243,-91346,1
2025-01-16 20:51:41.541,62.356,-92278,1
2025-01-16 20:51:41.541,62.356,-92278,1
2025-01-16 20:51:41.648,62.463,-91868,1
2025-01-16 20:51:41.756,62.571,-90986,1
2025-01-16 20:51:41.864,62.679,-92010,1
2025-01-16 20:51:41.972,62.787,-90879,1
2025-01-16 20:51:42.082,62.897,-92056,1
2025-01-16 20:51:42.191,63.006,-91090,1
2025-01-16 20:51:42.298,63.113,-90402,1
2025-01-16 20:51:42.406,63.221,-91134,1
2025-01-16 20:51:42.515,63.33,-92205,1
2025-01-16 20:51:42.624,63.439,-92168,1
2025-01-16 20:51:42.625,63.44,-92168,1
2025-01-16 20:51:42.734,63.548,-90990,1
2025-01-16 20:51:42.734,63.548,-90990,1
2025-01-16 20:51:42.843,63.658,-90464,1
2025-01-16 20:51:42.952,63.767,-91178,1
2025-01-16 20:51:43.061,63.875,-90145,1
2025-01-16 20:51:43.169,63.984,-91064,1
2025-01-16 20:51:43.169,63.984,-92235,1
2025-01-16 20:51:43.276,64.091,-92219,1
2025-01-16 20:51:43.385,64.2,-91153,1
2025-01-16 20:51:43.601,64.416,-92336,1
2025-01-16 20:51:43.601,64.416,-91010,1
2025-01-16 20:51:43.710,64.524,-92328,1
2025-01-16 20:51:43.819,64.634,-92328,1
2025-01-16 20:51:43.928,64.743,-91104,1
2025-01-16 20:51:43.928,64.743,-90470,1
2025-01-16 20:51:44.036,64.851,-90682,1
2025-01-16 20:51:44.146,64.961,-91969,1
2025-01-16 20:51:44.255,65.07,-92135,1
2025-01-16 20:51:44.364,65.179,-92052,1
2025-01-16 20:51:44.474,65.288,-92149,1
2025-01-16 20:51:44.583,65.398,-91279,1
2025-01-16 20:51:44.693,65.508,-90419,1
2025-01-16 20:51:44.800,65.615,-91097,1
2025-01-16 20:51:44.911,65.726,-91097,1
2025-01-16 20:51:44.911,65.726,-90330,1
2025-01-16 20:51:45.021,65.836,-90330,1
2025-01-16 20:51:45.129,65.944,-90768,1
2025-01-16 20:51:45.130,65.945,-91938,1
2025-01-16 20:51:45.239,66.053,-90847,1
2025-01-16 20:51:45.348,66.163,-91290,1
2025-01-16 20:51:45.456,66.271,-92259,1
2025-01-16 20:51:45.566,66.381,-91459,1
2025-01-16 20:51:45.675,66.49,-92409,1
2025-01-16 20:51:45.783,66.598,-91432,1
2025-01-16 20:51:45.892,66.707,-90357,1
2025-01-16 20:51:46.003,66.818,-90795,1
2025-01-16 20:51:46.003,66.818,-90795,1
2025-01-16 20:51:46.112,66.926,-91945,1
2025-01-16 20:51:46.219,67.034,-90801,1
2025-01-16 20:51:46.330,67.145,-91846,1
2025-01-16 20:51:46.438,67.253,-92300,1
2025-01-16 20:51:46.546,67.361,-91481,1
2025-01-16 20:51:46.653,67.468,-90630,1
2025-01-16 20:51:46.762,67.577,-90764,1
2025-01-16 20:51:46.871,67.686,-90475,1
2025-01-16 20:51:46.979,67.794,-90547,1
2025-01-16 20:51:47.088,67.903,-91793,1
2025-01-16 20:51:47.089,67.904,-91793,1
2025-01-16 20:51:47.197,68.012,-90593,1
2025-01-16 20:51:47.305,68.12,-90593,1
2025-01-16 20:51:47.413,68.228,-91512,1
2025-01-16 20:51:47.522,68.337,-92395,1
2025-01-16 20:51:47.523,68.338,-91615,1
2025-01-16 20:51:47.739,68.554,-92283,1
2025-01-16 20:51:47.847,68.662,-91493,1
2025-01-16 20:51:47.848,68.663,-92277,1
2025-01-16 20:51:47.956,68.771,-91882,1
2025-01-16 20:51:48.065,68.88,-90681,1
2025-01-16 20:51:48.283,69.098,-90662,1
2025-01-16 20:51:48.391,69.206,-91589,1
2025-01-16 20:51:48.392,69.207,-91589,1
2025-01-16 20:51:48.502,69.317,-92284,1
2025-01-16 20:51:48.502,69.317,-91669,1
2025-01-16 20:51:48.610,69.424,-90680,1
2025-01-16 20:51:48.718,69.533,-91729,1
2025-01-16 20:51:48.937,69.752,-90778,1
2025-01-16 20:51:48.939,69.753,-91891,1
2025-01-16 20:51:49.047,69.862,-91557,1
2025-01-16 20:51:49.265,70.079,-90523,1
2025-01-16 20:51:49.266,70.081,-91464,1
2025-01-16 20:51:49.374,70.189,-91464,1
2025-01-16 20:51:49.375,70.19,-92438,1
2025-01-16 20:51:49.590,70.405,-91861,1
2025-01-16 20:51:49.590,70.405,-91861,1
2025-01-16 20:51:49.592,70.406,-92304,1
2025-01-16 20:51:49.699,70.514,-92009,1
