Timestamp,Relative_Time,reference_M_Pa,HPL1_cr_01,HPL3_cr_03,HPL4_cr_02
2025-06-30 09:24:44.251,782.5,0,-196534,-85565,43364
2025-06-30 09:24:44.252,782.501,0,-196534,-85565,43385
2025-06-30 09:24:44.252,782.501,0,-196534,-85594,43385
2025-06-30 09:24:44.252,782.501,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.546,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.546,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.546,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.547,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.547,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.547,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.547,0,-196516,-85594,43385
2025-06-30 09:24:44.298,782.547,0,-196516,-85594,43385
2025-06-30 09:24:44.345,782.594,0,-196516,-85594,43385
2025-06-30 09:24:44.345,782.594,0,-196516,-85594,43385
2025-06-30 09:24:44.390,782.639,0,-196516,-85575,43385
2025-06-30 09:24:44.391,782.64,0,-196516,-85575,43377
2025-06-30 09:24:44.391,782.64,0,-196516,-85575,43377
2025-06-30 09:24:44.437,782.686,0,-196516,-85575,43377
2025-06-30 09:24:44.437,782.686,0,-196516,-85575,43377
2025-06-30 09:24:44.438,782.687,0,-196516,-85575,43377
2025-06-30 09:24:44.438,782.687,0,-196516,-85575,43377
2025-06-30 09:24:44.438,782.687,0,-196516,-85575,43377
2025-06-30 09:24:44.438,782.687,0,-196516,-85575,43377
2025-06-30 09:24:44.439,782.688,0,-196516,-85575,43377
2025-06-30 09:24:44.439,782.688,0,-196516,-85575,43377
2025-06-30 09:24:44.439,782.688,0,-196516,-85575,43377
2025-06-30 09:24:44.439,782.688,0,-196516,-85575,43377
2025-06-30 09:24:44.439,782.688,0,-196516,-85575,43377
2025-06-30 09:24:44.445,782.694,0,-196528,-85575,43377
2025-06-30 09:24:44.469,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.469,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.469,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.469,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.470,782.718,0,-196528,-85575,43377
2025-06-30 09:24:44.530,782.779,0,-196528,-85575,43377
2025-06-30 09:24:44.530,782.779,0,-196528,-85556,43377
2025-06-30 09:24:44.530,782.779,0,-196528,-85556,43379
2025-06-30 09:24:44.530,782.779,0,-196499,-85556,43379
2025-06-30 09:24:44.578,782.827,0,-196499,-85556,43379
2025-06-30 09:24:44.578,782.827,0,-196499,-85556,43379
2025-06-30 09:24:44.578,782.827,0,-196499,-85556,43379
2025-06-30 09:24:44.578,782.827,0,-196499,-85556,43379
2025-06-30 09:24:44.579,782.828,0,-196499,-85556,43379
2025-06-30 09:24:44.579,782.828,0,-196499,-85556,43379
2025-06-30 09:24:44.625,782.874,0,-196499,-85556,43379
2025-06-30 09:24:44.625,782.874,0,-196499,-85556,43379
2025-06-30 09:24:44.625,782.874,0,-196499,-85556,43379
2025-06-30 09:24:44.625,782.874,0,-196499,-85556,43379
2025-06-30 09:24:44.626,782.875,0,-196499,-85556,43379
2025-06-30 09:24:44.626,782.875,0,-196499,-85556,43379
2025-06-30 09:24:44.626,782.875,0,-196499,-85556,43379
2025-06-30 09:24:44.626,782.875,0,-196499,-85556,43379
2025-06-30 09:24:44.627,782.876,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.672,782.921,0,-196499,-85544,43379
2025-06-30 09:24:44.674,782.922,0,-196499,-85544,43379
2025-06-30 09:24:44.674,782.922,0,-196499,-85544,43392
2025-06-30 09:24:44.674,782.922,0,-196458,-85544,43392
2025-06-30 09:24:44.720,782.969,0,-196458,-85544,43392
2025-06-30 09:24:44.720,782.969,0,-196458,-85544,43392
2025-06-30 09:24:44.720,782.969,0,-196458,-85544,43392
2025-06-30 09:24:44.766,783.015,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.767,783.016,0,-196458,-85544,43392
2025-06-30 09:24:44.768,783.017,0,-196458,-85544,43418
2025-06-30 09:24:44.813,783.062,0,-196458,-85544,43418
2025-06-30 09:24:44.813,783.062,0,-196471,-85544,43418
2025-06-30 09:24:44.860,783.109,0,-196471,-85544,43418
2025-06-30 09:24:44.860,783.109,0,-196471,-85544,43418
2025-06-30 09:24:44.860,783.109,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.861,783.11,0,-196471,-85544,43418
2025-06-30 09:24:44.875,783.124,0,-196471,-85544,43418
2025-06-30 09:24:44.875,783.124,0,-196471,-85544,43418
2025-06-30 09:24:44.876,783.125,0,-196471,-85544,43418
2025-06-30 09:24:44.876,783.125,0,-196471,-85544,43418
2025-06-30 09:24:44.876,783.125,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85544,43418
2025-06-30 09:24:44.877,783.126,0,-196471,-85553,43418
2025-06-30 09:24:44.891,783.14,0,-196471,-85553,43395
2025-06-30 09:24:44.938,783.187,0,-196471,-85553,43395
2025-06-30 09:24:44.938,783.187,0,-196471,-85553,43395
2025-06-30 09:24:44.938,783.187,0,-196471,-85553,43395
2025-06-30 09:24:44.938,783.187,0,-196523,-85553,43395
2025-06-30 09:24:45.033,783.282,0,-196523,-85553,43395
2025-06-30 09:24:45.033,783.282,0,-196523,-85553,43395
2025-06-30 09:24:45.033,783.282,0,-196523,-85553,43395
2025-06-30 09:24:45.033,783.282,0,-196523,-85553,43395
2025-06-30 09:24:45.034,783.283,0,-196523,-85553,43395
2025-06-30 09:24:45.034,783.283,0,-196523,-85553,43395
2025-06-30 09:24:45.034,783.283,0,-196523,-85553,43395
2025-06-30 09:24:45.034,783.283,0,-196523,-85553,43395
2025-06-30 09:24:45.034,783.283,0,-196523,-85553,43395
2025-06-30 09:24:45.034,783.283,0,-196523,-85553,43384
2025-06-30 09:24:45.034,783.283,0,-196523,-85524,43384
2025-06-30 09:24:45.034,783.283,0,-196605,-85524,43384
2025-06-30 09:24:45.064,783.313,0,-196605,-85524,43384
2025-06-30 09:24:45.064,783.313,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.080,783.329,0,-196605,-85524,43384
2025-06-30 09:24:45.082,783.33,0,-196605,-85524,43384
2025-06-30 09:24:45.082,783.33,0,-196605,-85524,43384
2025-06-30 09:24:45.082,783.33,0,-196605,-85524,43384
2025-06-30 09:24:45.127,783.376,0,-196605,-85524,43384
2025-06-30 09:24:45.127,783.376,0,-196605,-85524,43384
2025-06-30 09:24:45.127,783.376,0,-196605,-85524,43384
2025-06-30 09:24:45.175,783.424,0,-196605,-85524,43384
2025-06-30 09:24:45.175,783.424,0,-196605,-85528,43384
2025-06-30 09:24:45.175,783.424,0,-196605,-85528,43370
2025-06-30 09:24:45.175,783.424,0,-196605,-85528,43370
2025-06-30 09:24:45.175,783.424,0,-196605,-85528,43370
2025-06-30 09:24:45.222,783.47,0,-196605,-85528,43370
2025-06-30 09:24:45.222,783.471,0,-196605,-85528,43370
2025-06-30 09:24:45.222,783.471,0,-196605,-85528,43370
2025-06-30 09:24:45.222,783.471,0,-196605,-85528,43370
2025-06-30 09:24:45.222,783.471,0,-196605,-85528,43370
2025-06-30 09:24:45.223,783.472,0,-196605,-85528,43370
2025-06-30 09:24:45.223,783.472,0,-196605,-85528,43370
2025-06-30 09:24:45.223,783.472,0,-196605,-85528,43370
2025-06-30 09:24:45.223,783.472,0,-196595,-85528,43370
2025-06-30 09:24:45.268,783.517,0,-196595,-85528,43370
2025-06-30 09:24:45.268,783.517,0,-196595,-85528,43370
2025-06-30 09:24:45.269,783.518,0,-196595,-85528,43370
2025-06-30 09:24:45.269,783.518,0,-196595,-85528,43370
2025-06-30 09:24:45.269,783.518,0,-196595,-85528,43370
2025-06-30 09:24:45.269,783.518,0,-196595,-85528,43370
2025-06-30 09:24:45.269,783.518,0,-196595,-85528,43370
2025-06-30 09:24:45.269,783.518,0,-196595,-85528,43370
2025-06-30 09:24:45.271,783.52,0,-196595,-85477,43370
2025-06-30 09:24:45.283,783.532,0,-196595,-85477,43370
2025-06-30 09:24:45.315,783.564,0,-196595,-85477,43370
2025-06-30 09:24:45.315,783.564,0,-196595,-85477,43370
2025-06-30 09:24:45.315,783.564,0,-196595,-85477,43370
2025-06-30 09:24:45.315,783.564,0,-196595,-85477,43370
2025-06-30 09:24:45.315,783.564,0,-196361,-85477,43370
2025-06-30 09:24:45.316,783.565,0,-196361,-85477,43373
2025-06-30 09:24:45.362,783.61,0,-196361,-85477,43373
2025-06-30 09:24:45.362,783.61,0,-196361,-85477,43373
2025-06-30 09:24:45.362,783.61,0,-196361,-85477,43373
2025-06-30 09:24:45.362,783.61,0,-196361,-85477,43373
2025-06-30 09:24:45.362,783.61,0,-196361,-85477,43373
2025-06-30 09:24:45.363,783.612,0,-196361,-85477,43373
2025-06-30 09:24:45.363,783.612,0,-196361,-85477,43373
2025-06-30 09:24:45.409,783.658,0,-196361,-85477,43373
2025-06-30 09:24:45.409,783.658,0,-196361,-85477,43373
2025-06-30 09:24:45.409,783.658,0,-196361,-85477,43373
2025-06-30 09:24:45.409,783.658,0,-196361,-85477,43373
2025-06-30 09:24:45.409,783.658,0,-196361,-85524,43373
2025-06-30 09:24:45.410,783.659,0,-196361,-85524,43393
2025-06-30 09:24:45.455,783.704,0,-196361,-85524,43393
2025-06-30 09:24:45.455,783.704,0,-196361,-85524,43393
2025-06-30 09:24:45.456,783.705,0,-196361,-85524,43393
2025-06-30 09:24:45.456,783.705,0,-196361,-85524,43393
2025-06-30 09:24:45.456,783.705,0,-196361,-85524,43393
2025-06-30 09:24:45.456,783.705,0,-196361,-85524,43393
2025-06-30 09:24:45.456,783.705,0,-196361,-85524,43393
2025-06-30 09:24:45.456,783.705,0,-196439,-85524,43393
2025-06-30 09:24:45.501,783.75,0,-196439,-85524,43393
2025-06-30 09:24:45.501,783.75,0,-196439,-85524,43393
2025-06-30 09:24:45.501,783.75,0,-196439,-85524,43393
2025-06-30 09:24:45.501,783.75,0,-196439,-85524,43393
2025-06-30 09:24:45.501,783.75,0,-196439,-85524,43393
2025-06-30 09:24:45.501,783.75,0,-196439,-85524,43393
2025-06-30 09:24:45.502,783.751,0,-196439,-85524,43393
2025-06-30 09:24:45.502,783.751,0,-196439,-85524,43393
2025-06-30 09:24:45.502,783.751,0,-196439,-85524,43393
2025-06-30 09:24:45.532,783.781,0,-196439,-85524,43393
2025-06-30 09:24:45.533,783.782,0,-196439,-85524,43393
2025-06-30 09:24:45.533,783.782,0,-196439,-85524,43393
2025-06-30 09:24:45.533,783.782,0,-196439,-85524,43393
2025-06-30 09:24:45.533,783.782,0,-196439,-85501,43393
2025-06-30 09:24:45.534,783.783,0,-196439,-85501,43397
2025-06-30 09:24:45.534,783.783,0,-196360,-85501,43397
2025-06-30 09:24:45.534,783.783,0,-196360,-85501,43397
2025-06-30 09:24:45.534,783.783,0,-196360,-85501,43397
2025-06-30 09:24:45.548,783.797,0,-196360,-85501,43397
2025-06-30 09:24:45.548,783.797,0,-196360,-85501,43397
2025-06-30 09:24:45.548,783.797,0,-196360,-85501,43397
2025-06-30 09:24:45.643,783.892,0,-196360,-85501,43397
2025-06-30 09:24:45.643,783.892,0,-196360,-85501,43397
2025-06-30 09:24:45.643,783.892,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.658,783.907,0,-196360,-85501,43397
2025-06-30 09:24:45.659,783.908,0,-196360,-85501,43397
2025-06-30 09:24:45.659,783.908,0,-196360,-85501,43397
2025-06-30 09:24:45.659,783.908,0,-196360,-85501,43397
2025-06-30 09:24:45.659,783.908,0,-196360,-85501,43397
2025-06-30 09:24:45.659,783.908,0,-196360,-85489,43397
2025-06-30 09:24:45.659,783.908,0,-196360,-85489,43380
2025-06-30 09:24:45.659,783.908,0,-196424,-85489,43380
2025-06-30 09:24:45.721,783.969,0,-196424,-85489,43380
2025-06-30 09:24:45.721,783.969,0,-196424,-85489,43380
2025-06-30 09:24:45.721,783.969,0,-196424,-85489,43380
2025-06-30 09:24:45.721,783.969,0,-196424,-85489,43380
2025-06-30 09:24:45.721,783.969,0,-196424,-85489,43380
2025-06-30 09:24:45.722,783.971,0,-196424,-85489,43380
2025-06-30 09:24:45.722,783.971,0,-196424,-85489,43380
2025-06-30 09:24:45.722,783.971,0,-196424,-85489,43380
2025-06-30 09:24:45.815,784.064,0,-196424,-85489,43380
2025-06-30 09:24:45.816,784.065,0,-196424,-85489,43380
2025-06-30 09:24:45.816,784.065,0,-196424,-85489,43380
2025-06-30 09:24:45.817,784.066,0,-196424,-85489,43380
2025-06-30 09:24:45.817,784.066,0,-196424,-85567,43380
2025-06-30 09:24:45.818,784.067,0,-196424,-85567,43380
2025-06-30 09:24:45.818,784.067,0,-196398,-85567,43380
2025-06-30 09:24:45.819,784.068,0,-196398,-85567,43362
2025-06-30 09:24:45.862,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.862,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.862,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.862,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.862,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.863,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.863,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.863,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.863,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.863,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.863,784.111,0,-196398,-85567,43362
2025-06-30 09:24:45.864,784.112,0,-196398,-85567,43362
2025-06-30 09:24:45.864,784.112,0,-196398,-85567,43362
2025-06-30 09:24:45.907,784.156,0,-196398,-85567,43362
2025-06-30 09:24:45.907,784.156,0,-196398,-85567,43362
2025-06-30 09:24:45.907,784.156,0,-196398,-85567,43362
2025-06-30 09:24:45.908,784.157,0,-196398,-85567,43362
2025-06-30 09:24:45.908,784.157,0,-196398,-85567,43362
2025-06-30 09:24:45.908,784.157,0,-196398,-85567,43362
2025-06-30 09:24:45.908,784.157,0,-196398,-85567,43362
2025-06-30 09:24:45.908,784.157,0,-196398,-85567,43362
2025-06-30 09:24:45.955,784.204,0,-196398,-85567,43362
2025-06-30 09:24:45.955,784.204,0,-196398,-85567,43362
2025-06-30 09:24:45.955,784.204,0,-196398,-85558,43362
2025-06-30 09:24:45.955,784.204,0,-196398,-85558,43393
2025-06-30 09:24:45.955,784.204,0,-196288,-85558,43393
2025-06-30 09:24:46.002,784.251,0,-196288,-85558,43393
2025-06-30 09:24:46.002,784.251,0,-196288,-85558,43393
2025-06-30 09:24:46.002,784.251,0,-196288,-85558,43393
2025-06-30 09:24:46.002,784.251,0,-196288,-85558,43393
2025-06-30 09:24:46.002,784.251,0,-196288,-85558,43393
2025-06-30 09:24:46.003,784.252,0,-196288,-85558,43393
2025-06-30 09:24:46.003,784.252,0,-196288,-85558,43393
2025-06-30 09:24:46.049,784.298,0,-196288,-85558,43393
2025-06-30 09:24:46.050,784.298,0,-196288,-85558,43393
2025-06-30 09:24:46.050,784.298,0,-196288,-85558,43393
2025-06-30 09:24:46.050,784.298,0,-196288,-85558,43393
2025-06-30 09:24:46.050,784.298,0,-196288,-85558,43393
2025-06-30 09:24:46.051,784.299,0,-196288,-85558,43393
2025-06-30 09:24:46.051,784.299,0,-196288,-85542,43393
2025-06-30 09:24:46.095,784.344,0,-196288,-85542,43393
2025-06-30 09:24:46.095,784.344,0,-196288,-85542,43393
2025-06-30 09:24:46.095,784.344,0,-196288,-85542,43393
2025-06-30 09:24:46.095,784.344,0,-196288,-85542,43393
2025-06-30 09:24:46.096,784.345,0,-196288,-85542,43393
2025-06-30 09:24:46.096,784.345,0,-196288,-85542,43393
2025-06-30 09:24:46.096,784.345,0,-196288,-85542,43393
2025-06-30 09:24:46.096,784.345,0,-196288,-85542,43382
2025-06-30 09:24:46.096,784.345,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.142,784.391,0,-196463,-85542,43382
2025-06-30 09:24:46.190,784.439,0,-196463,-85542,43382
2025-06-30 09:24:46.190,784.439,0,-196463,-85542,43382
2025-06-30 09:24:46.191,784.44,0,-196463,-85542,43382
2025-06-30 09:24:46.191,784.44,0,-196463,-85542,43382
2025-06-30 09:24:46.191,784.44,0,-196463,-85467,43382
2025-06-30 09:24:46.191,784.44,0,-196463,-85467,43369
2025-06-30 09:24:46.191,784.44,0,-196551,-85467,43369
2025-06-30 09:24:46.192,784.441,0,-196551,-85467,43369
2025-06-30 09:24:46.192,784.441,0,-196551,-85467,43369
2025-06-30 09:24:46.237,784.486,0,-196551,-85467,43369
2025-06-30 09:24:46.238,784.487,0,-196551,-85467,43369
2025-06-30 09:24:46.238,784.487,0,-196551,-85467,43369
2025-06-30 09:24:46.283,784.532,0,-196551,-85467,43369
2025-06-30 09:24:46.283,784.532,0,-196551,-85467,43369
2025-06-30 09:24:46.283,784.532,0,-196551,-85467,43369
2025-06-30 09:24:46.283,784.532,0,-196551,-85467,43369
2025-06-30 09:24:46.283,784.532,0,-196551,-85467,43369
2025-06-30 09:24:46.283,784.532,0,-196551,-85467,43369
2025-06-30 09:24:46.284,784.533,0,-196551,-85467,43369
2025-06-30 09:24:46.284,784.533,0,-196551,-85467,43369
2025-06-30 09:24:46.284,784.533,0,-196551,-85467,43369
2025-06-30 09:24:46.284,784.533,0,-196551,-85467,43369
2025-06-30 09:24:46.284,784.533,0,-196551,-85467,43369
2025-06-30 09:24:46.284,784.533,0,-196551,-85467,43369
2025-06-30 09:24:46.314,784.563,0,-196551,-85467,43369
2025-06-30 09:24:46.314,784.563,0,-196551,-85467,43369
2025-06-30 09:24:46.314,784.563,0,-196551,-85467,43369
2025-06-30 09:24:46.314,784.563,0,-196551,-85467,43369
2025-06-30 09:24:46.314,784.563,0,-196551,-85467,43369
2025-06-30 09:24:46.315,784.564,0,-196551,-85467,43369
2025-06-30 09:24:46.315,784.564,0,-196551,-85467,43369
2025-06-30 09:24:46.315,784.564,0,-196551,-85467,43369
2025-06-30 09:24:46.316,784.565,0,-196551,-85467,43369
2025-06-30 09:24:46.316,784.565,0,-196551,-85467,43403
2025-06-30 09:24:46.316,784.565,0,-196551,-85427,43403
2025-06-30 09:24:46.316,784.565,0,-196463,-85427,43403
2025-06-30 09:24:46.423,784.671,0,-196463,-85427,43403
2025-06-30 09:24:46.438,784.687,0,-196463,-85427,43403
2025-06-30 09:24:46.438,784.687,0,-196463,-85427,43403
2025-06-30 09:24:46.438,784.687,0,-196463,-85427,43403
2025-06-30 09:24:46.438,784.687,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85427,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85425,43403
2025-06-30 09:24:46.439,784.688,0,-196463,-85425,43391
